"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"B-SGD";27.646;0.0392;0.147;0.0158;0.4431;0.9727;"Train";46
"AvaGrad";876.813;0.0461;0.4962;0.0257;-0.0123;0.26;"Test";46
"Fisher";129.785;0.042;0.4957;0.0204;0.3075;0.8397;"Test";46
"NBWaVE";121.977;0.0417;0.4957;0.0178;0.4829;0.9992;"Test";46
"CMF";209.607;0.0423;0.4959;Inf;-0.0239;0.5131;"Test";46
"NMF";276.107;0.0432;0.4958;0.0206;0.0113;0.5163;"Test";46
"NNLM";154.265;0.0413;0.4957;0.0176;-0.0172;0.7593;"Test";46
"AIRWLS";117.267;0.0402;0.4956;0.0167;0.4752;0.9992;"Test";46
"Newton";91.635;0.0402;0.4956;0.0171;0.4733;0.9991;"Test";46
"C-SGD";44.485;0.0404;0.4956;0.0166;0.4523;0.9718;"Test";46
"B-SGD";27.646;0.0403;0.4956;0.0166;0.4431;0.9727;"Test";46
"AvaGrad";89.463;0.0461;0.0101;0.0255;-0.0119;0.2601;"Full";47
"Fisher";281.276;0.0415;0.0091;0.0178;0.2827;0.8319;"Full";47
"NBWaVE";120.337;0.0409;0.009;0.0177;0.5077;0.9976;"Full";47
"CMF";212.759;0.0417;0.0092;Inf;0.0279;0.5539;"Full";47
"NMF";NA;NA;NA;NA;NA;NA;"Full";47
"NNLM";153.493;0.0406;0.009;Inf;0.0021;0.7718;"Full";47
"AIRWLS";162.5;0.0398;0.0088;0.0159;0.4882;0.9895;"Full";47
"Newton";90.804;0.0398;0.0088;0.016;0.4494;0.9829;"Full";47
"C-SGD";45.036;0.0396;0.0088;0.0163;0.448;0.9564;"Full";47
"B-SGD";27.683;0.0393;0.0087;0.0163;0.4252;0.961;"Full";47
"AvaGrad";89.463;0.0461;0.1479;0.0253;-0.0119;0.2601;"Train";47
"Fisher";281.276;0.0414;0.1471;0.017;0.2827;0.8319;"Train";47
"NBWaVE";120.337;0.0407;0.1469;0.0176;0.5077;0.9976;"Train";47
"CMF";212.759;0.0416;0.1471;0.0172;0.0279;0.5539;"Train";47
"NMF";NA;NA;NA;NA;NA;NA;"Train";47
"NNLM";153.493;0.0406;0.1469;0.0165;0.0021;0.7718;"Train";47
"AIRWLS";162.5;0.0397;0.1467;0.0153;0.4882;0.9895;"Train";47
"Newton";90.804;0.0397;0.1468;0.0153;0.4494;0.9829;"Train";47
"C-SGD";45.036;0.0394;0.1467;0.016;0.448;0.9564;"Train";47
"B-SGD";27.683;0.039;0.1466;0.0161;0.4252;0.961;"Train";47
"AvaGrad";89.463;0.0462;0.4962;0.0259;-0.0119;0.2601;"Test";47
"Fisher";281.276;0.0418;0.4957;0.0201;0.2827;0.8319;"Test";47
"NBWaVE";120.337;0.0415;0.4957;0.0181;0.5077;0.9976;"Test";47
"CMF";212.759;0.0418;0.4958;Inf;0.0279;0.5539;"Test";47
"NMF";NA;NA;NA;NA;NA;NA;"Test";47
"NNLM";153.493;0.0409;0.4957;Inf;0.0021;0.7718;"Test";47
"AIRWLS";162.5;0.0401;0.4956;0.0176;0.4882;0.9895;"Test";47
"Newton";90.804;0.0401;0.4956;0.0179;0.4494;0.9829;"Test";47
"C-SGD";45.036;0.0401;0.4956;0.017;0.448;0.9564;"Test";47
"B-SGD";27.683;0.04;0.4956;0.0169;0.4252;0.961;"Test";47
"AvaGrad";93.623;0.046;0.0108;0.0253;-0.0163;0.259;"Full";48
"Fisher";195.148;0.0416;0.0098;0.0177;0.4429;0.9634;"Full";48
"NBWaVE";124.69;0.0411;0.0097;0.0175;0.482;0.9992;"Full";48
"CMF";220.603;0.0417;0.0099;Inf;0.0283;0.5958;"Full";48
"NMF";NA;NA;NA;NA;NA;NA;"Full";48
"NNLM";153.777;0.0409;0.0097;Inf;0.0091;0.8153;"Full";48
"AIRWLS";141.223;0.0399;0.0095;0.0157;0.4666;0.9997;"Full";48
"Newton";83.93;0.0399;0.0094;0.0158;0.4461;0.9999;"Full";48
"C-SGD";44.594;0.0397;0.0094;0.0161;0.4858;0.9894;"Full";48
"B-SGD";27.441;0.0394;0.0093;0.0163;0.4296;0.9658;"Full";48
"AvaGrad";93.623;0.046;0.1486;0.0251;-0.0163;0.259;"Train";48
"Fisher";195.148;0.0416;0.1478;0.0167;0.4429;0.9634;"Train";48
"NBWaVE";124.69;0.0409;0.1477;0.0174;0.482;0.9992;"Train";48
"CMF";220.603;0.0417;0.1478;0.0172;0.0283;0.5958;"Train";48
"NMF";NA;NA;NA;NA;NA;NA;"Train";48
"NNLM";153.777;0.0408;0.1476;0.0166;0.0091;0.8153;"Train";48
"AIRWLS";141.223;0.0398;0.1475;0.0151;0.4666;0.9997;"Train";48
"Newton";83.93;0.0398;0.1475;0.0151;0.4461;0.9999;"Train";48
"C-SGD";44.594;0.0395;0.1474;0.0159;0.4858;0.9894;"Train";48
"B-SGD";27.441;0.0391;0.1473;0.0161;0.4296;0.9658;"Train";48
"AvaGrad";93.623;0.0461;0.4963;0.0257;-0.0163;0.259;"Test";48
"Fisher";195.148;0.0419;0.4958;0.0204;0.4429;0.9634;"Test";48
"NBWaVE";124.69;0.0416;0.4958;0.018;0.482;0.9992;"Test";48
"CMF";220.603;0.0419;0.4959;Inf;0.0283;0.5958;"Test";48
"NMF";NA;NA;NA;NA;NA;NA;"Test";48
"NNLM";153.777;0.0411;0.4958;Inf;0.0091;0.8153;"Test";48
"AIRWLS";141.223;0.0402;0.4957;0.0172;0.4666;0.9997;"Test";48
"Newton";83.93;0.0402;0.4956;0.0179;0.4461;0.9999;"Test";48
"C-SGD";44.594;0.0402;0.4957;0.0168;0.4858;0.9894;"Test";48
"B-SGD";27.441;0.0402;0.4957;0.0169;0.4296;0.9658;"Test";48
"AvaGrad";144.255;0.0431;0.0108;0.0226;-0.0414;0.2628;"Full";49
"Fisher";134.132;0.0394;0.0099;0.0164;0.2366;0.7726;"Full";49
"NBWaVE";122.477;0.0388;0.0098;0.0162;0.5048;0.9911;"Full";49
"CMF";210.048;0.0394;0.01;0.0162;0.1456;0.5516;"Full";49
"NMF";277.784;0.0403;0.0101;0.0172;0.0656;0.5488;"Full";49
"NNLM";154.588;0.0386;0.0098;0.0152;-2e-04;0.5979;"Full";49
"AIRWLS";185.023;0.0379;0.0096;0.0146;0.438;0.9379;"Full";49
"Newton";97.785;0.0379;0.0096;0.0146;0.4306;0.9182;"Full";49
"C-SGD";44.921;0.0377;0.0095;0.0149;0.3964;0.9064;"Full";49
"B-SGD";27.637;0.0374;0.0095;0.015;0.318;0.857;"Full";49
"AvaGrad";144.255;0.0431;0.1486;0.0225;-0.0414;0.2628;"Train";49
"Fisher";134.132;0.0394;0.1478;0.0155;0.2366;0.7726;"Train";49
"NBWaVE";122.477;0.0387;0.1476;0.0161;0.5048;0.9911;"Train";49
"CMF";210.048;0.0394;0.1478;0.0155;0.1456;0.5516;"Train";49
"NMF";277.784;0.0402;0.148;0.0167;0.0656;0.5488;"Train";49
"NNLM";154.588;0.0386;0.1476;0.0149;-2e-04;0.5979;"Train";49
"AIRWLS";185.023;0.0378;0.1475;0.0141;0.438;0.9379;"Train";49
"Newton";97.785;0.0378;0.1475;0.0141;0.4306;0.9182;"Train";49
"C-SGD";44.921;0.0375;0.1474;0.0147;0.3964;0.9064;"Train";49
"B-SGD";27.637;0.0371;0.1473;0.0148;0.318;0.857;"Train";49
"AvaGrad";144.255;0.0431;0.4965;0.0228;-0.0414;0.2628;"Test";49
"Fisher";134.132;0.0396;0.496;0.0191;0.2366;0.7726;"Test";49
"NBWaVE";122.477;0.0393;0.496;0.0166;0.5048;0.9911;"Test";49
"CMF";210.048;0.0395;0.4961;0.018;0.1456;0.5516;"Test";49
"NMF";277.784;0.0404;0.4961;0.0186;0.0656;0.5488;"Test";49
"NNLM";154.588;0.0387;0.496;0.016;-2e-04;0.5979;"Test";49
"AIRWLS";185.023;0.0381;0.4959;0.016;0.438;0.9379;"Test";49
"Newton";97.785;0.0381;0.4959;0.0162;0.4306;0.9182;"Test";49
"C-SGD";44.921;0.0381;0.4959;0.0155;0.3964;0.9064;"Test";49
"B-SGD";27.637;0.0381;0.4959;0.0155;0.318;0.857;"Test";49
"AvaGrad";161.944;0.0452;0.0107;0.0237;-0.0505;0.2627;"Full";50
"Fisher";281.783;0.0409;0.0097;0.0172;0.2758;0.8184;"Full";50
"NBWaVE";120.306;0.0403;0.0095;0.017;0.4917;0.9919;"Full";50
"CMF";204.409;0.0413;0.0098;0.0176;0.0204;0.4092;"Full";50
"NMF";275.982;0.0418;0.0099;0.0181;-0.005;0.5757;"Full";50
"NNLM";153.92;0.04;0.0095;0.0159;0.0353;0.756;"Full";50
"AIRWLS";179.085;0.0392;0.0093;0.0153;0.4491;0.9693;"Full";50
"Newton";91.893;0.0392;0.0093;0.0156;0.4391;0.9693;"Full";50
"C-SGD";44.665;0.039;0.0093;0.0156;0.3763;0.934;"Full";50
"B-SGD";27.49;0.0386;0.0092;0.0156;0.3384;0.9188;"Full";50
"AvaGrad";161.944;0.0452;0.1486;0.0235;-0.0505;0.2627;"Train";50
"Fisher";281.783;0.0408;0.1478;0.0162;0.2758;0.8184;"Train";50
"NBWaVE";120.306;0.0401;0.1476;0.0169;0.4917;0.9919;"Train";50
"CMF";204.409;0.0413;0.1479;0.0167;0.0204;0.4092;"Train";50
"NMF";275.982;0.0418;0.148;0.0176;-0.005;0.5757;"Train";50
"NNLM";153.92;0.04;0.1476;0.0156;0.0353;0.756;"Train";50
"AIRWLS";179.085;0.0392;0.1474;0.0146;0.4491;0.9693;"Train";50
"Newton";91.893;0.0391;0.1474;0.0146;0.4391;0.9693;"Train";50
"C-SGD";44.665;0.0388;0.1474;0.0153;0.3763;0.934;"Train";50
"B-SGD";27.49;0.0383;0.1473;0.0154;0.3384;0.9188;"Train";50
"AvaGrad";161.944;0.0452;0.4961;0.024;-0.0505;0.2627;"Test";50
"Fisher";281.783;0.0411;0.4956;0.0198;0.2758;0.8184;"Test";50
"NBWaVE";120.306;0.0408;0.4956;0.0173;0.4917;0.9919;"Test";50
"CMF";204.409;0.0414;0.4957;0.0202;0.0204;0.4092;"Test";50
"NMF";275.982;0.042;0.4957;0.0194;-0.005;0.5757;"Test";50
"NNLM";153.92;0.0402;0.4955;0.0168;0.0353;0.756;"Test";50
"AIRWLS";179.085;0.0395;0.4954;0.0174;0.4491;0.9693;"Test";50
"Newton";91.893;0.0394;0.4954;0.0183;0.4391;0.9693;"Test";50
"C-SGD";44.665;0.0395;0.4955;0.0162;0.3763;0.934;"Test";50
"B-SGD";27.49;0.0393;0.4955;0.0161;0.3384;0.9188;"Test";50
"AvaGrad";64.257;0.0428;0.0108;0.0235;-0.0174;0.2574;"Full";51
"Fisher";154.943;0.0388;0.0098;0.0166;0.376;0.8738;"Full";51
"NBWaVE";121.802;0.0383;0.0096;0.0164;0.4961;0.9931;"Full";51
"CMF";213.8;0.0386;0.0098;0.0167;0.0268;0.6424;"Full";51
"NMF";273.728;0.0399;0.01;0.018;0.0375;0.6102;"Full";51
"NNLM";153.235;0.038;0.0096;0.0157;0.073;0.7117;"Full";51
"AIRWLS";162.527;0.0372;0.0094;0.0146;0.467;0.9855;"Full";51
"Newton";107.731;0.0372;0.0094;0.0147;0.5023;0.9858;"Full";51
"C-SGD";44.625;0.0371;0.0094;0.0152;0.3993;0.941;"Full";51
"B-SGD";27.309;0.0367;0.0093;0.0151;0.3649;0.9329;"Full";51
"AvaGrad";64.257;0.0428;0.1485;0.0234;-0.0174;0.2574;"Train";51
"Fisher";154.943;0.0387;0.1477;0.0157;0.376;0.8738;"Train";51
"NBWaVE";121.802;0.0381;0.1475;0.0163;0.4961;0.9931;"Train";51
"CMF";213.8;0.0385;0.1476;0.0158;0.0268;0.6424;"Train";51
"NMF";273.728;0.0398;0.1479;0.0174;0.0375;0.6102;"Train";51
"NNLM";153.235;0.0379;0.1475;0.0154;0.073;0.7117;"Train";51
"AIRWLS";162.527;0.0371;0.1473;0.0141;0.467;0.9855;"Train";51
"Newton";107.731;0.0371;0.1473;0.0141;0.5023;0.9858;"Train";51
"C-SGD";44.625;0.0369;0.1473;0.015;0.3993;0.941;"Train";51
"B-SGD";27.309;0.0364;0.1472;0.0149;0.3649;0.9329;"Train";51
"AvaGrad";64.257;0.0428;0.4965;0.0239;-0.0174;0.2574;"Test";51
"Fisher";154.943;0.039;0.4959;0.0193;0.376;0.8738;"Test";51
"NBWaVE";121.802;0.0388;0.4959;0.0168;0.4961;0.9931;"Test";51
"CMF";213.8;0.0387;0.496;0.019;0.0268;0.6424;"Test";51
"NMF";273.728;0.0401;0.4961;0.0197;0.0375;0.6102;"Test";51
"NNLM";153.235;0.0382;0.4959;0.0166;0.073;0.7117;"Test";51
"AIRWLS";162.527;0.0374;0.4958;0.0161;0.467;0.9855;"Test";51
"Newton";107.731;0.0374;0.4958;0.0162;0.5023;0.9858;"Test";51
"C-SGD";44.625;0.0375;0.4958;0.0159;0.3993;0.941;"Test";51
"B-SGD";27.309;0.0373;0.4958;0.0157;0.3649;0.9329;"Test";51
"AvaGrad";60.801;0.046;0.0104;0.0238;-0.0115;0.2582;"Full";52
"Fisher";159.256;0.0416;0.0094;0.017;0.2801;0.8075;"Full";52
"NBWaVE";121.15;0.041;0.0093;0.0169;0.5134;0.9953;"Full";52
"CMF";209.175;0.0418;0.0095;0.0175;0.0713;0.6576;"Full";52
"NMF";275.307;0.0429;0.0097;0.0186;0.0176;0.7022;"Full";52
"NNLM";153.213;0.0407;0.0092;0.0161;-0.0165;0.8039;"Full";52
"AIRWLS";127.273;0.0398;0.009;0.015;0.4958;0.9904;"Full";52
"Newton";80.92;0.0398;0.009;0.0151;0.5143;0.9872;"Full";52
"C-SGD";44.528;0.0396;0.009;0.0155;0.4973;0.9762;"Full";52
"B-SGD";27.507;0.0393;0.0089;0.0156;0.4521;0.9661;"Full";52
"AvaGrad";60.801;0.0459;0.1481;0.0237;-0.0115;0.2582;"Train";52
"Fisher";159.256;0.0415;0.1473;0.016;0.2801;0.8075;"Train";52
"NBWaVE";121.15;0.0408;0.1472;0.0167;0.5134;0.9953;"Train";52
"CMF";209.175;0.0417;0.1473;0.0164;0.0713;0.6576;"Train";52
"NMF";275.307;0.0428;0.1476;0.0179;0.0176;0.7022;"Train";52
"NNLM";153.213;0.0406;0.1471;0.0157;-0.0165;0.8039;"Train";52
"AIRWLS";127.273;0.0397;0.147;0.0144;0.4958;0.9904;"Train";52
"Newton";80.92;0.0397;0.147;0.0144;0.5143;0.9872;"Train";52
"C-SGD";44.528;0.0394;0.1469;0.0152;0.4973;0.9762;"Train";52
"B-SGD";27.507;0.039;0.1468;0.0153;0.4521;0.9661;"Train";52
"AvaGrad";60.801;0.0461;0.4963;0.0243;-0.0115;0.2582;"Test";52
"Fisher";159.256;0.0419;0.4958;0.02;0.2801;0.8075;"Test";52
"NBWaVE";121.15;0.0416;0.4958;0.0174;0.5134;0.9953;"Test";52
"CMF";209.175;0.042;0.4959;0.0205;0.0713;0.6576;"Test";52
"NMF";275.307;0.0431;0.4959;0.0204;0.0176;0.7022;"Test";52
"NNLM";153.213;0.041;0.4958;0.0174;-0.0165;0.8039;"Test";52
"AIRWLS";127.273;0.0401;0.4957;0.0168;0.4958;0.9904;"Test";52
"Newton";80.92;0.0401;0.4957;0.0172;0.5143;0.9872;"Test";52
"C-SGD";44.528;0.0401;0.4957;0.0163;0.4973;0.9762;"Test";52
"B-SGD";27.507;0.0401;0.4957;0.0162;0.4521;0.9661;"Test";52
"AvaGrad";788.071;0.0441;0.0112;0.0245;-0.0141;0.2557;"Full";53
"Fisher";183.303;0.0397;0.0101;0.0162;0.4377;0.9456;"Full";53
"NBWaVE";120.953;0.0392;0.01;0.0161;0.4665;0.9974;"Full";53
"CMF";204.398;0.0397;0.0102;0.0166;0.1261;0.6827;"Full";53
"NMF";275.768;0.041;0.0105;0.0179;0.0873;0.7313;"Full";53
"NNLM";153.78;0.039;0.01;0.0157;0.0023;0.8934;"Full";53
"AIRWLS";144.617;0.038;0.0098;0.0143;0.4899;0.9995;"Full";53
"Newton";81.425;0.038;0.0098;0.0143;0.4821;0.9997;"Full";53
"C-SGD";44.436;0.0378;0.0097;0.0149;0.4618;0.9709;"Full";53
"B-SGD";27.5;0.0375;0.0097;0.0149;0.4092;0.9662;"Full";53
"AvaGrad";788.071;0.0441;0.149;0.0243;-0.0141;0.2557;"Train";53
"Fisher";183.303;0.0396;0.1481;0.0155;0.4377;0.9456;"Train";53
"NBWaVE";120.953;0.039;0.148;0.016;0.4665;0.9974;"Train";53
"CMF";204.398;0.0397;0.1481;0.0158;0.1261;0.6827;"Train";53
"NMF";275.768;0.041;0.1484;0.0174;0.0873;0.7313;"Train";53
"NNLM";153.78;0.039;0.1479;0.0153;0.0023;0.8934;"Train";53
"AIRWLS";144.617;0.038;0.1477;0.0138;0.4899;0.9995;"Train";53
"Newton";81.425;0.0379;0.1477;0.0138;0.4821;0.9997;"Train";53
"C-SGD";44.436;0.0377;0.1477;0.0146;0.4618;0.9709;"Train";53
"B-SGD";27.5;0.0372;0.1476;0.0147;0.4092;0.9662;"Train";53
"AvaGrad";788.071;0.044;0.4965;0.0248;-0.0141;0.2557;"Test";53
"Fisher";183.303;0.0398;0.4959;0.0185;0.4377;0.9456;"Test";53
"NBWaVE";120.953;0.0396;0.4959;0.0166;0.4665;0.9974;"Test";53
"CMF";204.398;0.0398;0.4961;0.0188;0.1261;0.6827;"Test";53
"NMF";275.768;0.0411;0.4961;0.0194;0.0873;0.7313;"Test";53
"NNLM";153.78;0.0391;0.4959;0.0168;0.0023;0.8934;"Test";53
"AIRWLS";144.617;0.0381;0.4958;0.0156;0.4899;0.9995;"Test";53
"Newton";81.425;0.0381;0.4958;0.0158;0.4821;0.9997;"Test";53
"C-SGD";44.436;0.0382;0.4958;0.0155;0.4618;0.9709;"Test";53
"B-SGD";27.5;0.0381;0.4958;0.0155;0.4092;0.9662;"Test";53
"AvaGrad";62.315;0.0457;0.0114;0.0224;-0.0339;0.2604;"Full";54
"Fisher";107.042;0.0417;0.0104;0.0163;0.2539;0.7489;"Full";54
"NBWaVE";116.777;0.0409;0.0102;0.0161;0.4571;0.9923;"Full";54
"CMF";211.342;0.0417;0.0104;0.0164;0.0272;0.5069;"Full";54
"NMF";NA;NA;NA;NA;NA;NA;"Full";54
"NNLM";153.667;0.0408;0.0102;0.0151;0.0036;0.6169;"Full";54
"AIRWLS";168.417;0.04;0.01;0.0146;0.352;0.9133;"Full";54
"Newton";100.893;0.04;0.01;0.0147;0.3927;0.9094;"Full";54
"C-SGD";44.54;0.0397;0.0099;0.0149;0.383;0.9092;"Full";54
"B-SGD";27.349;0.0393;0.0099;0.0149;0.3779;0.9199;"Full";54
"AvaGrad";62.315;0.0457;0.1491;0.0222;-0.0339;0.2604;"Train";54
"Fisher";107.042;0.0416;0.1483;0.0153;0.2539;0.7489;"Train";54
"NBWaVE";116.777;0.0407;0.1481;0.016;0.4571;0.9923;"Train";54
"CMF";211.342;0.0417;0.1483;0.0153;0.0272;0.5069;"Train";54
"NMF";NA;NA;NA;NA;NA;NA;"Train";54
"NNLM";153.667;0.0407;0.1481;0.0148;0.0036;0.6169;"Train";54
"AIRWLS";168.417;0.0399;0.148;0.0139;0.352;0.9133;"Train";54
"Newton";100.893;0.0399;0.148;0.0139;0.3927;0.9094;"Train";54
"C-SGD";44.54;0.0395;0.1479;0.0147;0.383;0.9092;"Train";54
"B-SGD";27.349;0.039;0.1478;0.0147;0.3779;0.9199;"Train";54
"AvaGrad";62.315;0.0457;0.4966;0.0227;-0.0339;0.2604;"Test";54
"Fisher";107.042;0.0419;0.496;0.0192;0.2539;0.7489;"Test";54
"NBWaVE";116.777;0.0414;0.496;0.0164;0.4571;0.9923;"Test";54
"CMF";211.342;0.0418;0.4962;0.0194;0.0272;0.5069;"Test";54
"NMF";NA;NA;NA;NA;NA;NA;"Test";54
"NNLM";153.667;0.0409;0.496;0.016;0.0036;0.6169;"Test";54
"AIRWLS";168.417;0.0402;0.4959;0.0165;0.352;0.9133;"Test";54
"Newton";100.893;0.0402;0.4959;0.0169;0.3927;0.9094;"Test";54
"C-SGD";44.54;0.0402;0.4959;0.0154;0.383;0.9092;"Test";54
"B-SGD";27.349;0.04;0.4959;0.0154;0.3779;0.9199;"Test";54
"AvaGrad";822.001;0.0436;0.011;0.0236;-0.0174;0.2595;"Full";55
"Fisher";345.449;0.0399;0.0101;0.0169;0.271;0.7431;"Full";55
"NBWaVE";120.966;0.0393;0.0099;0.0167;0.4514;0.9914;"Full";55
"CMF";208.632;0.0394;0.01;Inf;0.0489;0.6494;"Full";55
"NMF";276.521;0.0406;0.0102;0.0178;0.0486;0.6207;"Full";55
"NNLM";154.582;0.0388;0.0098;0.0155;0.0112;0.6389;"Full";55
"AIRWLS";136.252;0.0383;0.0097;0.0149;0.4437;0.9529;"Full";55
"Newton";90.804;0.0383;0.0097;0.015;0.4104;0.9498;"Full";55
"C-SGD";44.72;0.038;0.0096;0.0153;0.4109;0.9436;"Full";55
"B-SGD";27.459;0.0377;0.0096;0.0154;0.3191;0.8655;"Full";55
"AvaGrad";822.001;0.0436;0.1489;0.0235;-0.0174;0.2595;"Train";55
"Fisher";345.449;0.0399;0.1481;0.0161;0.271;0.7431;"Train";55
"NBWaVE";120.966;0.0391;0.1479;0.0166;0.4514;0.9914;"Train";55
"CMF";208.632;0.0394;0.148;Inf;0.0489;0.6494;"Train";55
"NMF";276.521;0.0406;0.1482;0.0173;0.0486;0.6207;"Train";55
"NNLM";154.582;0.0388;0.1479;0.0153;0.0112;0.6389;"Train";55
"AIRWLS";136.252;0.0382;0.1478;0.0144;0.4437;0.9529;"Train";55
"Newton";90.804;0.0382;0.1478;0.0144;0.4104;0.9498;"Train";55
"C-SGD";44.72;0.0379;0.1477;0.0151;0.4109;0.9436;"Train";55
"B-SGD";27.459;0.0375;0.1476;0.0153;0.3191;0.8655;"Train";55
"AvaGrad";822.001;0.0436;0.4963;0.0238;-0.0174;0.2595;"Test";55
"Fisher";345.449;0.04;0.4958;0.0191;0.271;0.7431;"Test";55
"NBWaVE";120.966;0.0397;0.4957;0.017;0.4514;0.9914;"Test";55
"CMF";208.632;0.0395;0.4958;0.0179;0.0489;0.6494;"Test";55
"NMF";276.521;0.0406;0.4958;0.0189;0.0486;0.6207;"Test";55
"NNLM";154.582;0.0389;0.4957;0.0163;0.0112;0.6389;"Test";55
"AIRWLS";136.252;0.0384;0.4956;0.0163;0.4437;0.9529;"Test";55
"Newton";90.804;0.0384;0.4956;0.0166;0.4104;0.9498;"Test";55
"C-SGD";44.72;0.0384;0.4956;0.0158;0.4109;0.9436;"Test";55
"B-SGD";27.459;0.0383;0.4957;0.0159;0.3191;0.8655;"Test";55
"AvaGrad";63.413;0.0444;0.0108;0.0245;-0.0159;0.2582;"Full";56
"Fisher";160.649;0.0405;0.0098;0.0176;0.3634;0.8672;"Full";56
"NBWaVE";120.719;0.0399;0.0097;0.0173;0.4775;0.9903;"Full";56
"CMF";206.193;0.0403;0.0098;0.0173;0.1694;0.6854;"Full";56
"NMF";276.968;0.0414;0.0101;0.0191;-0.0011;0.6242;"Full";56
"NNLM";153.8;0.0396;0.0096;0.0162;0.0128;0.7244;"Full";56
"AIRWLS";166.918;0.0389;0.0095;0.0153;0.4535;0.9761;"Full";56
"Newton";88.222;0.0389;0.0095;0.0153;0.4597;0.9743;"Full";56
"C-SGD";44.891;0.0387;0.0094;0.016;0.3154;0.9074;"Full";56
"B-SGD";27.452;0.0382;0.0093;0.0159;0.3634;0.9264;"Full";56
"AvaGrad";63.413;0.0445;0.1488;0.0244;-0.0159;0.2582;"Train";56
"Fisher";160.649;0.0405;0.148;0.0166;0.3634;0.8672;"Train";56
"NBWaVE";120.719;0.0398;0.1478;0.0172;0.4775;0.9903;"Train";56
"CMF";206.193;0.0403;0.148;0.0165;0.1694;0.6854;"Train";56
"NMF";276.968;0.0415;0.1482;0.0185;-0.0011;0.6242;"Train";56
"NNLM";153.8;0.0396;0.1478;0.0159;0.0128;0.7244;"Train";56
"AIRWLS";166.918;0.0389;0.1477;0.0148;0.4535;0.9761;"Train";56
"Newton";88.222;0.0389;0.1477;0.0148;0.4597;0.9743;"Train";56
"C-SGD";44.891;0.0386;0.1476;0.0158;0.3154;0.9074;"Train";56
"B-SGD";27.452;0.0381;0.1475;0.0158;0.3634;0.9264;"Train";56
"AvaGrad";63.413;0.0442;0.496;0.0247;-0.0159;0.2582;"Test";56
"Fisher";160.649;0.0405;0.4955;0.0205;0.3634;0.8672;"Test";56
"NBWaVE";120.719;0.0402;0.4955;0.0176;0.4775;0.9903;"Test";56
"CMF";206.193;0.0402;0.4955;0.0194;0.1694;0.6854;"Test";56
"NMF";276.968;0.0414;0.4956;0.0208;-0.0011;0.6242;"Test";56
"NNLM";153.8;0.0395;0.4955;0.0171;0.0128;0.7244;"Test";56
"AIRWLS";166.918;0.0388;0.4954;0.0166;0.4535;0.9761;"Test";56
"Newton";88.222;0.0388;0.4954;0.0168;0.4597;0.9743;"Test";56
"C-SGD";44.891;0.039;0.4954;0.0165;0.3154;0.9074;"Test";56
"B-SGD";27.452;0.0387;0.4954;0.0164;0.3634;0.9264;"Test";56
"AvaGrad";68.452;0.0419;0.0104;0.0242;-0.0369;0.2619;"Full";57
"Fisher";477.065;0.0379;0.0094;0.0169;0.2961;0.8196;"Full";57
"NBWaVE";119.789;0.0373;0.0093;0.0166;0.4585;0.9969;"Full";57
"CMF";202.902;0.0378;0.0095;0.017;-0.003;0.6151;"Full";57
"NMF";276.048;0.039;0.0097;0.0182;0.0545;0.6381;"Full";57
"NNLM";153.524;0.0372;0.0093;0.0159;-0.0227;0.7821;"Full";57
"AIRWLS";132.188;0.0364;0.0091;0.0147;0.4634;0.9915;"Full";57
"Newton";94.51;0.0364;0.0091;0.0147;0.4513;0.9896;"Full";57
"C-SGD";44.523;0.0362;0.0091;0.0153;0.4498;0.9549;"Full";57
"B-SGD";27.314;0.0359;0.009;0.0154;0.4273;0.9466;"Full";57
"AvaGrad";68.452;0.0419;0.1482;0.0241;-0.0369;0.2619;"Train";57
"Fisher";477.065;0.0379;0.1474;0.0158;0.2961;0.8196;"Train";57
"NBWaVE";119.789;0.0372;0.1472;0.0164;0.4585;0.9969;"Train";57
"CMF";202.902;0.0378;0.1473;0.016;-0.003;0.6151;"Train";57
"NMF";276.048;0.039;0.1476;0.0175;0.0545;0.6381;"Train";57
"NNLM";153.524;0.0372;0.1472;0.0155;-0.0227;0.7821;"Train";57
"AIRWLS";132.188;0.0363;0.147;0.0142;0.4634;0.9915;"Train";57
"Newton";94.51;0.0363;0.147;0.0142;0.4513;0.9896;"Train";57
"C-SGD";44.523;0.0361;0.147;0.0151;0.4498;0.9549;"Train";57
"B-SGD";27.314;0.0356;0.1469;0.0151;0.4273;0.9466;"Train";57
"AvaGrad";68.452;0.0418;0.4963;0.0245;-0.0369;0.2619;"Test";57
"Fisher";477.065;0.0381;0.4957;0.0203;0.2961;0.8196;"Test";57
"NBWaVE";119.789;0.0378;0.4957;0.017;0.4585;0.9969;"Test";57
"CMF";202.902;0.038;0.4959;0.02;-0.003;0.6151;"Test";57
"NMF";276.048;0.0391;0.4959;0.0203;0.0545;0.6381;"Test";57
"NNLM";153.524;0.0374;0.4958;0.017;-0.0227;0.7821;"Test";57
"AIRWLS";132.188;0.0365;0.4957;0.0162;0.4634;0.9915;"Test";57
"Newton";94.51;0.0365;0.4956;0.0163;0.4513;0.9896;"Test";57
"C-SGD";44.523;0.0367;0.4957;0.016;0.4498;0.9549;"Test";57
"B-SGD";27.314;0.0366;0.4957;0.016;0.4273;0.9466;"Test";57
