"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"NMF";NA;NA;NA;NA;NA;NA;"Full";58
"NNLM";273.682;0.0444;0.0124;0.0188;0.0516;0.8814;"Full";58
"AIRWLS";213.405;0.0436;0.0122;0.0177;0.4225;0.9976;"Full";58
"Newton";143.865;0.0436;0.0122;0.0177;0.4525;0.9977;"Full";58
"C-SGD";66.521;0.0436;0.0122;0.0183;0.4192;0.9637;"Full";58
"B-SGD";42.529;0.0431;0.0121;0.0183;0.4514;0.9748;"Full";58
"AvaGrad";109.434;0.0492;0.151;0.027;-0.0174;0.2573;"Train";58
"Fisher";294.833;0.0451;0.1501;0.0189;0.4133;0.949;"Train";58
"NBWaVE";209.25;0.0446;0.1499;0.0194;0.4812;0.9983;"Train";58
"CMF";349.426;0.045;0.15;0.0189;0.1122;0.8092;"Train";58
"NMF";NA;NA;NA;NA;NA;NA;"Train";58
"NNLM";273.682;0.0443;0.1499;0.0185;0.0516;0.8814;"Train";58
"AIRWLS";213.405;0.0436;0.1497;0.0173;0.4225;0.9976;"Train";58
"Newton";143.865;0.0435;0.1497;0.0173;0.4525;0.9977;"Train";58
"C-SGD";66.521;0.0434;0.1497;0.0182;0.4192;0.9637;"Train";58
"B-SGD";42.529;0.0429;0.1496;0.0181;0.4514;0.9748;"Train";58
"AvaGrad";109.434;0.0492;0.4979;0.0273;-0.0174;0.2573;"Test";58
"Fisher";294.833;0.0454;0.4973;0.0214;0.4133;0.949;"Test";58
"NBWaVE";209.25;0.0452;0.4973;0.0198;0.4812;0.9983;"Test";58
"CMF";349.426;0.0451;0.4974;0.0209;0.1122;0.8092;"Test";58
"NMF";NA;NA;NA;NA;NA;NA;"Test";58
"NNLM";273.682;0.0445;0.4973;0.0195;0.0516;0.8814;"Test";58
"AIRWLS";213.405;0.0438;0.4972;0.0187;0.4225;0.9976;"Test";58
"Newton";143.865;0.0438;0.4972;0.0188;0.4525;0.9977;"Test";58
"C-SGD";66.521;0.044;0.4972;0.0188;0.4192;0.9637;"Test";58
"B-SGD";42.529;0.0436;0.4972;0.0187;0.4514;0.9748;"Test";58
"AvaGrad";200.751;0.0498;0.0134;0.0268;-0.0145;0.2552;"Full";59
"Fisher";436.826;0.0456;0.0123;0.0194;0.2873;0.8532;"Full";59
"NBWaVE";219.108;0.0451;0.0121;0.0193;0.4621;0.9959;"Full";59
"CMF";346.165;0.0456;0.0123;0.0196;0.0204;0.5933;"Full";59
"NMF";NA;NA;NA;NA;NA;NA;"Full";59
"NNLM";366.218;0.0448;0.0121;0.0186;0.0545;0.7613;"Full";59
"AIRWLS";190.974;0.044;0.0119;0.0175;0.4727;0.9858;"Full";59
"Newton";169.374;0.044;0.0119;0.0177;0.4641;0.9684;"Full";59
"C-SGD";66.899;0.0438;0.0118;0.0179;0.4398;0.9787;"Full";59
"B-SGD";42.186;0.0432;0.0117;0.018;0.4385;0.9707;"Full";59
"AvaGrad";200.751;0.0498;0.1507;0.0266;-0.0145;0.2552;"Train";59
"Fisher";436.826;0.0455;0.1497;0.0185;0.2873;0.8532;"Train";59
"NBWaVE";219.108;0.0449;0.1496;0.0191;0.4621;0.9959;"Train";59
"CMF";346.165;0.0456;0.1497;0.0189;0.0204;0.5933;"Train";59
"NMF";NA;NA;NA;NA;NA;NA;"Train";59
"NNLM";366.218;0.0447;0.1495;0.0182;0.0545;0.7613;"Train";59
"AIRWLS";190.974;0.0439;0.1494;0.017;0.4727;0.9858;"Train";59
"Newton";169.374;0.0439;0.1494;0.017;0.4641;0.9684;"Train";59
"C-SGD";66.899;0.0436;0.1493;0.0177;0.4398;0.9787;"Train";59
"B-SGD";42.186;0.043;0.1492;0.0178;0.4385;0.9707;"Train";59
"AvaGrad";200.751;0.0499;0.4979;0.0271;-0.0145;0.2552;"Test";59
"Fisher";436.826;0.0458;0.4973;0.022;0.2873;0.8532;"Test";59
"NBWaVE";219.108;0.0456;0.4973;0.0197;0.4621;0.9959;"Test";59
"CMF";346.165;0.0458;0.4975;0.0217;0.0204;0.5933;"Test";59
"NMF";NA;NA;NA;NA;NA;NA;"Test";59
"NNLM";366.218;0.045;0.4973;0.0196;0.0545;0.7613;"Test";59
"AIRWLS";190.974;0.0442;0.4972;0.019;0.4727;0.9858;"Test";59
"Newton";169.374;0.0442;0.4972;0.0195;0.4641;0.9684;"Test";59
"C-SGD";66.899;0.0442;0.4972;0.0185;0.4398;0.9787;"Test";59
"B-SGD";42.186;0.0438;0.4972;0.0185;0.4385;0.9707;"Test";59
"AvaGrad";249.518;0.0475;0.0145;0.0265;-0.0213;0.2562;"Full";60
"Fisher";357.528;0.0438;0.0134;0.0197;0.3954;0.9353;"Full";60
"NBWaVE";216.476;0.0434;0.0133;0.0196;0.4671;0.9991;"Full";60
"CMF";357.61;0.0435;0.0134;0.0193;0.1211;0.5663;"Full";60
"NMF";NA;NA;NA;NA;NA;NA;"Full";60
"NNLM";365.112;0.0432;0.0133;0.0188;-0.0149;0.6002;"Full";60
"AIRWLS";158.413;0.0423;0.013;0.0179;0.5198;0.9994;"Full";60
"Newton";181.995;0.0423;0.013;0.0179;0.4755;0.9989;"Full";60
"C-SGD";66.293;0.0423;0.013;0.0185;0.4654;0.9613;"Full";60
"B-SGD";42.274;0.0416;0.0128;0.0183;0.4586;0.9803;"Full";60
"AvaGrad";249.518;0.0475;0.1517;0.0264;-0.0213;0.2562;"Train";60
"Fisher";357.528;0.0437;0.1507;0.0192;0.3954;0.9353;"Train";60
"NBWaVE";216.476;0.0432;0.1506;0.0195;0.4671;0.9991;"Train";60
"CMF";357.61;0.0435;0.1507;0.0189;0.1211;0.5663;"Train";60
"NMF";NA;NA;NA;NA;NA;NA;"Train";60
"NNLM";365.112;0.0431;0.1506;0.0186;-0.0149;0.6002;"Train";60
"AIRWLS";158.413;0.0422;0.1504;0.0176;0.5198;0.9994;"Train";60
"Newton";181.995;0.0422;0.1504;0.0176;0.4755;0.9989;"Train";60
"C-SGD";66.293;0.0422;0.1503;0.0183;0.4654;0.9613;"Train";60
"B-SGD";42.274;0.0414;0.1502;0.0182;0.4586;0.9803;"Train";60
"AvaGrad";249.518;0.0476;0.4985;0.0267;-0.0213;0.2562;"Test";60
"Fisher";357.528;0.044;0.4979;0.0212;0.3954;0.9353;"Test";60
"NBWaVE";216.476;0.0438;0.4979;0.02;0.4671;0.9991;"Test";60
"CMF";357.61;0.0437;0.4979;0.0205;0.1211;0.5663;"Test";60
"NMF";NA;NA;NA;NA;NA;NA;"Test";60
"NNLM";365.112;0.0433;0.4979;0.0195;-0.0149;0.6002;"Test";60
"AIRWLS";158.413;0.0425;0.4977;0.0188;0.5198;0.9994;"Test";60
"Newton";181.995;0.0425;0.4977;0.0189;0.4755;0.9989;"Test";60
"C-SGD";66.293;0.0428;0.4978;0.0189;0.4654;0.9613;"Test";60
"B-SGD";42.274;0.0422;0.4977;0.0188;0.4586;0.9803;"Test";60
"AvaGrad";1651.171;0.0477;0.0142;0.0277;-0.0071;0.2596;"Full";61
"Fisher";291.438;0.0438;0.0131;0.0192;0.2444;0.8155;"Full";61
"NBWaVE";226.889;0.0433;0.0129;0.0187;0.4434;0.9971;"Full";61
"CMF";336.637;0.0438;0.0131;0.0201;0.0983;0.6021;"Full";61
"NMF";NA;NA;NA;NA;NA;NA;"Full";61
"NNLM";366.46;0.0432;0.0129;0.0182;0.0212;0.7551;"Full";61
"AIRWLS";226.834;0.0422;0.0126;0.0169;0.5016;0.9963;"Full";61
"Newton";206.188;0.0422;0.0126;0.0169;0.4559;0.9964;"Full";61
"C-SGD";66.757;0.0422;0.0126;0.0174;0.4218;0.9714;"Full";61
"B-SGD";42.362;0.0416;0.0125;0.0175;0.4306;0.9645;"Full";61
"AvaGrad";1651.171;0.0476;0.1515;0.0275;-0.0071;0.2596;"Train";61
"Fisher";291.438;0.0437;0.1506;0.0179;0.2444;0.8155;"Train";61
"NBWaVE";226.889;0.0431;0.1504;0.0185;0.4434;0.9971;"Train";61
"CMF";336.637;0.0436;0.1505;0.0181;0.0983;0.6021;"Train";61
"NMF";NA;NA;NA;NA;NA;NA;"Train";61
"NNLM";366.46;0.0431;0.1504;0.0177;0.0212;0.7551;"Train";61
"AIRWLS";226.834;0.0421;0.1502;0.0164;0.5016;0.9963;"Train";61
"Newton";206.188;0.0421;0.1502;0.0164;0.4559;0.9964;"Train";61
"C-SGD";66.757;0.042;0.1501;0.0172;0.4218;0.9714;"Train";61
"B-SGD";42.362;0.0414;0.15;0.0173;0.4306;0.9645;"Train";61
"AvaGrad";1651.171;0.0479;0.4981;0.0282;-0.0071;0.2596;"Test";61
"Fisher";291.438;0.0441;0.4975;0.0231;0.2444;0.8155;"Test";61
"NBWaVE";226.889;0.0438;0.4975;0.0192;0.4434;0.9971;"Test";61
"CMF";336.637;0.0441;0.4976;0.0258;0.0983;0.6021;"Test";61
"NMF";NA;NA;NA;NA;NA;NA;"Test";61
"NNLM";366.46;0.0434;0.4975;0.0197;0.0212;0.7551;"Test";61
"AIRWLS";226.834;0.0425;0.4974;0.0183;0.5016;0.9963;"Test";61
"Newton";206.188;0.0425;0.4973;0.0183;0.4559;0.9964;"Test";61
"C-SGD";66.757;0.0427;0.4974;0.018;0.4218;0.9714;"Test";61
"B-SGD";42.362;0.0422;0.4973;0.0181;0.4306;0.9645;"Test";61
"AvaGrad";1792.283;0.051;0.0131;0.0288;-0.012;0.2627;"Full";62
"Fisher";415.067;0.0467;0.012;0.0212;0.4461;0.9534;"Full";62
"NBWaVE";210.322;0.0463;0.0119;0.0211;0.4779;0.9975;"Full";62
"CMF";347.086;0.0467;0.012;0.0213;0.0646;0.5928;"Full";62
"NMF";NA;NA;NA;NA;NA;NA;"Full";62
"NNLM";362.72;0.046;0.0119;0.0205;-0.0233;0.7693;"Full";62
"AIRWLS";292.733;0.0451;0.0116;0.0192;0.443;0.9983;"Full";62
"Newton";191.485;0.0451;0.0117;0.0196;0.4395;0.9758;"Full";62
"C-SGD";66.411;0.0449;0.0116;0.0196;0.4596;0.9805;"Full";62
"B-SGD";42.298;0.0443;0.0115;0.0197;0.3663;0.9651;"Full";62
"AvaGrad";1792.283;0.0509;0.1505;0.0287;-0.012;0.2627;"Train";62
"Fisher";415.067;0.0466;0.1496;0.0203;0.4461;0.9534;"Train";62
"NBWaVE";210.322;0.0461;0.1495;0.0209;0.4779;0.9975;"Train";62
"CMF";347.086;0.0466;0.1496;0.0206;0.0646;0.5928;"Train";62
"NMF";NA;NA;NA;NA;NA;NA;"Train";62
"NNLM";362.72;0.0459;0.1495;0.0201;-0.0233;0.7693;"Train";62
"AIRWLS";292.733;0.045;0.1493;0.0186;0.443;0.9983;"Train";62
"Newton";191.485;0.045;0.1493;0.0187;0.4395;0.9758;"Train";62
"C-SGD";66.411;0.0448;0.1493;0.0194;0.4596;0.9805;"Train";62
"B-SGD";42.298;0.0441;0.1491;0.0195;0.3663;0.9651;"Train";62
"AvaGrad";1792.283;0.0511;0.4976;0.0291;-0.012;0.2627;"Test";62
"Fisher";415.067;0.047;0.497;0.0237;0.4461;0.9534;"Test";62
"NBWaVE";210.322;0.0469;0.497;0.0215;0.4779;0.9975;"Test";62
"CMF";347.086;0.0469;0.4971;0.0231;0.0646;0.5928;"Test";62
"NMF";NA;NA;NA;NA;NA;NA;"Test";62
"NNLM";362.72;0.0463;0.497;0.0216;-0.0233;0.7693;"Test";62
"AIRWLS";292.733;0.0454;0.4969;0.0208;0.443;0.9983;"Test";62
"Newton";191.485;0.0454;0.4969;0.0222;0.4395;0.9758;"Test";62
"C-SGD";66.411;0.0454;0.4969;0.0202;0.4596;0.9805;"Test";62
"B-SGD";42.298;0.045;0.4968;0.0202;0.3663;0.9651;"Test";62
"AvaGrad";204.788;0.0466;0.0142;0.0279;-0.018;0.2598;"Full";63
"Fisher";398.104;0.0429;0.0131;0.0196;0.2974;0.905;"Full";63
"NBWaVE";214.087;0.0424;0.013;0.0193;0.4397;0.9976;"Full";63
"CMF";334.794;0.0428;0.0132;Inf;0.002;0.8508;"Full";63
"NMF";NA;NA;NA;NA;NA;NA;"Full";63
"NNLM";277.065;0.042;0.0129;Inf;8e-04;0.8165;"Full";63
"AIRWLS";204.777;0.0413;0.0127;0.0173;0.4999;0.9994;"Full";63
"Newton";184.668;0.0413;0.0127;0.0173;0.4655;0.999;"Full";63
"C-SGD";67.064;0.0412;0.0127;0.0179;0.4568;0.9773;"Full";63
"B-SGD";42.659;0.0406;0.0125;0.0178;0.4651;0.9879;"Full";63
"AvaGrad";204.788;0.0466;0.1516;0.0277;-0.018;0.2598;"Train";63
"Fisher";398.104;0.0428;0.1507;0.0186;0.2974;0.905;"Train";63
"NBWaVE";214.087;0.0423;0.1505;0.0191;0.4397;0.9976;"Train";63
"CMF";334.794;0.0428;0.1506;0.0192;0.002;0.8508;"Train";63
"NMF";NA;NA;NA;NA;NA;NA;"Train";63
"NNLM";277.065;0.042;0.1505;0.0187;8e-04;0.8165;"Train";63
"AIRWLS";204.777;0.0413;0.1503;0.0168;0.4999;0.9994;"Train";63
"Newton";184.668;0.0412;0.1503;0.0168;0.4655;0.999;"Train";63
"C-SGD";67.064;0.0411;0.1502;0.0177;0.4568;0.9773;"Train";63
"B-SGD";42.659;0.0404;0.1501;0.0176;0.4651;0.9879;"Train";63
"AvaGrad";204.788;0.0466;0.4981;0.0282;-0.018;0.2598;"Test";63
"Fisher";398.104;0.043;0.4974;0.0226;0.2974;0.905;"Test";63
"NBWaVE";214.087;0.0427;0.4974;0.0198;0.4397;0.9976;"Test";63
"CMF";334.794;0.043;0.4976;Inf;0.002;0.8508;"Test";63
"NMF";NA;NA;NA;NA;NA;NA;"Test";63
"NNLM";277.065;0.0421;0.4974;Inf;8e-04;0.8165;"Test";63
"AIRWLS";204.777;0.0414;0.4973;0.0185;0.4999;0.9994;"Test";63
"Newton";184.668;0.0413;0.4973;0.0186;0.4655;0.999;"Test";63
"C-SGD";67.064;0.0415;0.4973;0.0184;0.4568;0.9773;"Test";63
"B-SGD";42.659;0.041;0.4973;0.0183;0.4651;0.9879;"Test";63
"AvaGrad";117.02;0.05;0.0135;0.0272;-0.0132;0.2592;"Full";64
"Fisher";256.917;0.0457;0.0124;0.0201;0.4375;0.984;"Full";64
"NBWaVE";211.471;0.0453;0.0123;0.0201;0.4532;0.9992;"Full";64
"CMF";342.635;0.046;0.0125;Inf;0.0422;0.6823;"Full";64
"NMF";NA;NA;NA;NA;NA;NA;"Full";64
"NNLM";363.945;0.0451;0.0123;Inf;0.0541;0.789;"Full";64
"AIRWLS";182.063;0.0442;0.012;0.0183;0.3662;1;"Full";64
"Newton";147.036;0.0441;0.012;0.0183;0.4156;1;"Full";64
"C-SGD";66.779;0.0441;0.012;0.0189;0.4406;0.9825;"Full";64
"B-SGD";43.333;0.0435;0.0119;0.0189;0.4636;0.9889;"Full";64
"AvaGrad";117.02;0.05;0.1509;0.0271;-0.0132;0.2592;"Train";64
"Fisher";256.917;0.0456;0.1499;0.0194;0.4375;0.984;"Train";64
"NBWaVE";211.471;0.0452;0.1498;0.02;0.4532;0.9992;"Train";64
"CMF";342.635;0.0459;0.15;0.0201;0.0422;0.6823;"Train";64
"NMF";NA;NA;NA;NA;NA;NA;"Train";64
"NNLM";363.945;0.0451;0.1498;0.0194;0.0541;0.789;"Train";64
"AIRWLS";182.063;0.0441;0.1496;0.0179;0.3662;1;"Train";64
"Newton";147.036;0.044;0.1495;0.0179;0.4156;1;"Train";64
"C-SGD";66.779;0.0439;0.1495;0.0187;0.4406;0.9825;"Train";64
"B-SGD";43.333;0.0432;0.1494;0.0187;0.4636;0.9889;"Train";64
"AvaGrad";117.02;0.0501;0.4979;0.0275;-0.0132;0.2592;"Test";64
"Fisher";256.917;0.046;0.4973;0.0221;0.4375;0.984;"Test";64
"NBWaVE";211.471;0.0458;0.4973;0.0205;0.4532;0.9992;"Test";64
"CMF";342.635;0.0462;0.4974;Inf;0.0422;0.6823;"Test";64
"NMF";NA;NA;NA;NA;NA;NA;"Test";64
"NNLM";363.945;0.0454;0.4973;Inf;0.0541;0.789;"Test";64
"AIRWLS";182.063;0.0444;0.4972;0.0194;0.3662;1;"Test";64
"Newton";147.036;0.0444;0.4972;0.0195;0.4156;1;"Test";64
"C-SGD";66.779;0.0446;0.4972;0.0195;0.4406;0.9825;"Test";64
"B-SGD";43.333;0.0441;0.4972;0.0194;0.4636;0.9889;"Test";64
"AvaGrad";1578.765;0.0488;0.0135;0.0277;-0.025;0.2592;"Full";65
"Fisher";697.016;0.0447;0.0124;0.0205;0.3751;0.8973;"Full";65
"NBWaVE";217.15;0.0442;0.0122;0.0204;0.4591;0.9989;"Full";65
"CMF";344.492;0.0445;0.0124;0.0202;0.0127;0.6094;"Full";65
"NMF";NA;NA;NA;NA;NA;NA;"Full";65
"NNLM";274.044;0.0438;0.0122;0.0194;-0.0315;0.7707;"Full";65
"AIRWLS";221.036;0.043;0.012;0.0185;0.4238;0.9985;"Full";65
"Newton";220.998;0.0431;0.012;0.019;0.4455;0.9802;"Full";65
"C-SGD";66.747;0.043;0.012;0.0191;0.4305;0.9476;"Full";65
"B-SGD";42.315;0.0424;0.0118;0.019;0.4216;0.9514;"Full";65
"AvaGrad";1578.765;0.0489;0.1509;0.0276;-0.025;0.2592;"Train";65
"Fisher";697.016;0.0447;0.15;0.0197;0.3751;0.8973;"Train";65
"NBWaVE";217.15;0.0442;0.1499;0.0203;0.4591;0.9989;"Train";65
"CMF";344.492;0.0445;0.15;0.0196;0.0127;0.6094;"Train";65
"NMF";NA;NA;NA;NA;NA;NA;"Train";65
"NNLM";274.044;0.0438;0.1498;0.0192;-0.0315;0.7707;"Train";65
"AIRWLS";221.036;0.043;0.1496;0.0181;0.4238;0.9985;"Train";65
"Newton";220.998;0.0431;0.1496;0.0181;0.4455;0.9802;"Train";65
"C-SGD";66.747;0.0429;0.1496;0.0189;0.4305;0.9476;"Train";65
"B-SGD";42.315;0.0423;0.1495;0.0189;0.4216;0.9514;"Train";65
"AvaGrad";1578.765;0.0486;0.4977;0.0278;-0.025;0.2592;"Test";65
"Fisher";697.016;0.0447;0.4971;0.0227;0.3751;0.8973;"Test";65
"NBWaVE";217.15;0.0445;0.4971;0.0206;0.4591;0.9989;"Test";65
"CMF";344.492;0.0444;0.4971;0.022;0.0127;0.6094;"Test";65
"NMF";NA;NA;NA;NA;NA;NA;"Test";65
"NNLM";274.044;0.0438;0.497;0.0202;-0.0315;0.7707;"Test";65
"AIRWLS";221.036;0.043;0.4969;0.0197;0.4238;0.9985;"Test";65
"Newton";220.998;0.0431;0.497;0.0214;0.4455;0.9802;"Test";65
"C-SGD";66.747;0.0433;0.497;0.0194;0.4305;0.9476;"Test";65
"B-SGD";42.315;0.0428;0.4969;0.0193;0.4216;0.9514;"Test";65
"AvaGrad";119.981;0.0508;0.0133;0.0262;-0.0219;0.2585;"Full";66
"Fisher";290.946;0.0469;0.0123;0.0196;0.318;0.8424;"Full";66
"NBWaVE";222.209;0.0463;0.0121;0.0195;0.4513;0.9981;"Full";66
"CMF";350.913;0.0466;0.0123;0.0194;0.1437;0.7013;"Full";66
"NMF";484.48;0.0475;0.0124;0.0205;0.0043;0.6646;"Full";66
"NNLM";272.343;0.0458;0.0121;0.0186;0.0393;0.727;"Full";66
"AIRWLS";188.985;0.0452;0.0119;0.0177;0.4865;0.999;"Full";66
"Newton";166.784;0.0451;0.0119;0.0178;0.4892;0.9987;"Full";66
"C-SGD";66.779;0.0451;0.0119;0.0182;0.4372;0.9716;"Full";66
"B-SGD";43.624;0.0444;0.0117;0.0182;0.3903;0.9573;"Full";66
"AvaGrad";119.981;0.0508;0.1507;0.0261;-0.0219;0.2585;"Train";66
"Fisher";290.946;0.0468;0.1499;0.0189;0.318;0.8424;"Train";66
"NBWaVE";222.209;0.0462;0.1497;0.0194;0.4513;0.9981;"Train";66
"CMF";350.913;0.0465;0.1498;0.0188;0.1437;0.7013;"Train";66
"NMF";484.48;0.0475;0.15;0.0201;0.0043;0.6646;"Train";66
"NNLM";272.343;0.0458;0.1496;0.0183;0.0393;0.727;"Train";66
"AIRWLS";188.985;0.0451;0.1495;0.0172;0.4865;0.999;"Train";66
"Newton";166.784;0.045;0.1495;0.0172;0.4892;0.9987;"Train";66
"C-SGD";66.779;0.0449;0.1495;0.018;0.4372;0.9716;"Train";66
"B-SGD";43.624;0.0442;0.1493;0.018;0.3903;0.9573;"Train";66
"AvaGrad";119.981;0.0509;0.4977;0.0265;-0.0219;0.2585;"Test";66
"Fisher";290.946;0.0471;0.4972;0.0218;0.318;0.8424;"Test";66
"NBWaVE";222.209;0.0468;0.4971;0.0198;0.4513;0.9981;"Test";66
"CMF";350.913;0.0468;0.4972;0.0212;0.1437;0.7013;"Test";66
"NMF";484.48;0.0477;0.4972;0.0216;0.0043;0.6646;"Test";66
"NNLM";272.343;0.0461;0.4971;0.0195;0.0393;0.727;"Test";66
"AIRWLS";188.985;0.0454;0.497;0.0191;0.4865;0.999;"Test";66
"Newton";166.784;0.0454;0.497;0.0196;0.4892;0.9987;"Test";66
"C-SGD";66.779;0.0456;0.497;0.0188;0.4372;0.9716;"Test";66
"B-SGD";43.624;0.045;0.497;0.0187;0.3903;0.9573;"Test";66
"AvaGrad";1805.039;0.0458;0.0145;0.0274;-0.0113;0.2556;"Full";67
"Fisher";251.682;0.042;0.0133;0.0186;0.4028;0.9348;"Full";67
"NBWaVE";198.947;0.0416;0.0132;0.0185;0.4338;0.9976;"Full";67
"CMF";340.004;0.042;0.0134;0.019;0.0355;0.811;"Full";67
"NMF";NA;NA;NA;NA;NA;NA;"Full";67
"NNLM";366.911;0.0413;0.0132;0.0181;0.0416;0.819;"Full";67
"AIRWLS";181.267;0.0405;0.0129;0.0166;0.4442;0.9964;"Full";67
"Newton";182.291;0.0405;0.0129;0.0166;0.4256;0.9958;"Full";67
"C-SGD";67.068;0.0404;0.0129;0.0171;0.4659;0.9822;"Full";67
"B-SGD";42.548;0.0398;0.0128;0.0171;0.449;0.9664;"Full";67
"AvaGrad";1805.039;0.0458;0.152;0.0273;-0.0113;0.2556;"Train";67
"Fisher";251.682;0.0419;0.151;0.0179;0.4028;0.9348;"Train";67
"NBWaVE";198.947;0.0414;0.1508;0.0184;0.4338;0.9976;"Train";67
"CMF";340.004;0.0419;0.151;0.0183;0.0355;0.811;"Train";67
"NMF";NA;NA;NA;NA;NA;NA;"Train";67
"NNLM";366.911;0.0413;0.1508;0.0177;0.0416;0.819;"Train";67
"AIRWLS";181.267;0.0405;0.1506;0.0161;0.4442;0.9964;"Train";67
"Newton";182.291;0.0405;0.1506;0.0162;0.4256;0.9958;"Train";67
"C-SGD";67.068;0.0403;0.1506;0.0169;0.4659;0.9822;"Train";67
"B-SGD";42.548;0.0397;0.1504;0.0169;0.449;0.9664;"Train";67
"AvaGrad";1805.039;0.0458;0.498;0.0278;-0.0113;0.2556;"Test";67
"Fisher";251.682;0.0421;0.4974;0.0209;0.4028;0.9348;"Test";67
"NBWaVE";198.947;0.0419;0.4974;0.0189;0.4338;0.9976;"Test";67
"CMF";340.004;0.042;0.4975;0.0209;0.0355;0.811;"Test";67
"NMF";NA;NA;NA;NA;NA;NA;"Test";67
"NNLM";366.911;0.0414;0.4973;0.0192;0.0416;0.819;"Test";67
"AIRWLS";181.267;0.0406;0.4972;0.0177;0.4442;0.9964;"Test";67
"Newton";182.291;0.0406;0.4972;0.0179;0.4256;0.9958;"Test";67
"C-SGD";67.068;0.0408;0.4972;0.0177;0.4659;0.9822;"Test";67
"B-SGD";42.548;0.0402;0.4972;0.0176;0.449;0.9664;"Test";67
"AvaGrad";120.148;0.0474;0.0127;0.0301;-0.0258;0.2616;"Full";68
"Fisher";307.96;0.0432;0.0116;0.0214;0.3686;0.9566;"Full";68
"NBWaVE";207.199;0.0428;0.0115;0.0211;0.4018;0.9995;"Full";68
"CMF";338.854;0.0427;0.0116;0.0207;0.0303;0.6615;"Full";68
"NMF";NA;NA;NA;NA;NA;NA;"Full";68
"NNLM";277.925;0.0423;0.0114;0.0201;0.0121;0.6863;"Full";68
"AIRWLS";185.866;0.0416;0.0113;0.019;0.4928;0.999;"Full";68
"Newton";184.749;0.0415;0.0113;0.019;0.492;0.9991;"Full";68
"C-SGD";67.121;0.0416;0.0113;0.0196;0.4415;0.9819;"Full";68
"B-SGD";42.574;0.0411;0.0112;0.0197;0.4427;0.9739;"Full";68
"AvaGrad";120.148;0.0474;0.1503;0.03;-0.0258;0.2616;"Train";68
"Fisher";307.96;0.0431;0.1494;0.0205;0.3686;0.9566;"Train";68
"NBWaVE";207.199;0.0427;0.1492;0.0209;0.4018;0.9995;"Train";68
"CMF";338.854;0.0427;0.1493;0.0202;0.0303;0.6615;"Train";68
"NMF";NA;NA;NA;NA;NA;NA;"Train";68
"NNLM";277.925;0.0423;0.1492;0.0198;0.0121;0.6863;"Train";68
"AIRWLS";185.866;0.0416;0.149;0.0187;0.4928;0.999;"Train";68
"Newton";184.749;0.0415;0.149;0.0187;0.492;0.9991;"Train";68
"C-SGD";67.121;0.0415;0.149;0.0194;0.4415;0.9819;"Train";68
"B-SGD";42.574;0.0409;0.1489;0.0195;0.4427;0.9739;"Train";68
"AvaGrad";120.148;0.0473;0.4973;0.0305;-0.0258;0.2616;"Test";68
"Fisher";307.96;0.0434;0.4967;0.0238;0.3686;0.9566;"Test";68
"NBWaVE";207.199;0.0431;0.4967;0.0215;0.4018;0.9995;"Test";68
"CMF";338.854;0.0428;0.4968;0.0219;0.0303;0.6615;"Test";68
"NMF";NA;NA;NA;NA;NA;NA;"Test";68
"NNLM";277.925;0.0424;0.4967;0.0208;0.0121;0.6863;"Test";68
"AIRWLS";185.866;0.0417;0.4966;0.02;0.4928;0.999;"Test";68
"Newton";184.749;0.0417;0.4966;0.02;0.492;0.9991;"Test";68
"C-SGD";67.121;0.0419;0.4966;0.0201;0.4415;0.9819;"Test";68
"B-SGD";42.574;0.0416;0.4966;0.0202;0.4427;0.9739;"Test";68
"AvaGrad";116.622;0.0488;0.0141;0.0257;-0.0235;0.2608;"Full";69
"Fisher";333.737;0.0449;0.0129;0.0194;0.2654;0.815;"Full";69
"NBWaVE";207.672;0.0444;0.0128;0.0192;0.4695;0.9913;"Full";69
"CMF";350.992;0.0449;0.013;0.0194;-0.0077;0.4154;"Full";69
"NMF";484.908;0.0461;0.0133;0.0208;-0.0096;0.3895;"Full";69
"NNLM";363.161;0.044;0.0127;0.0182;0.0433;0.8145;"Full";69
"AIRWLS";283.203;0.0433;0.0126;0.0176;0.3914;0.9074;"Full";69
"Newton";186.238;0.0433;0.0125;0.0177;0.3495;0.8785;"Full";69
"C-SGD";66.805;0.0432;0.0125;0.018;0.4173;0.9243;"Full";69
"B-SGD";42.253;0.0425;0.0123;0.0179;0.3939;0.9405;"Full";69
"AvaGrad";116.622;0.0489;0.1515;0.0257;-0.0235;0.2608;"Train";69
"Fisher";333.737;0.0448;0.1506;0.0187;0.2654;0.815;"Train";69
"NBWaVE";207.672;0.0443;0.1504;0.0191;0.4695;0.9913;"Train";69
"CMF";350.992;0.045;0.1506;0.0188;-0.0077;0.4154;"Train";69
"NMF";484.908;0.0461;0.1509;0.0204;-0.0096;0.3895;"Train";69
"NNLM";363.161;0.044;0.1504;0.018;0.0433;0.8145;"Train";69
"AIRWLS";283.203;0.0433;0.1502;0.0172;0.3914;0.9074;"Train";69
"Newton";186.238;0.0433;0.1502;0.0172;0.3495;0.8785;"Train";69
"C-SGD";66.805;0.0431;0.1502;0.0178;0.4173;0.9243;"Train";69
"B-SGD";42.253;0.0423;0.15;0.0177;0.3939;0.9405;"Train";69
"AvaGrad";116.622;0.0487;0.4978;0.0259;-0.0235;0.2608;"Test";69
