"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"B-SGD";28.842;0.0298;0.1446;0.0124;0.4739;0.8146;"Train";80
"AvaGrad";30.886;0.0389;0.4947;0.0243;-0.0203;0.261;"Test";80
"Fisher";280.996;0.0355;0.4941;0.0268;0.3605;0.7921;"Test";80
"NBWaVE";171.411;0.0362;0.4944;0.0165;0.488;0.8414;"Test";80
"CMF";546.672;0.0351;0.4945;0.0296;0.0637;0.7349;"Test";80
"NMF";NA;NA;NA;NA;NA;NA;"Test";80
"NNLM";183.948;0.0339;0.4945;0.0171;0.105;0.9021;"Test";80
"AIRWLS";173.746;0.0341;0.4944;0.0216;0.581;0.8825;"Test";80
"Newton";70.14;0.0342;0.4943;0.0261;0.5834;0.8836;"Test";80
"C-SGD";40.182;0.0362;0.4945;0.0161;0.5407;0.8556;"Test";80
"B-SGD";28.842;0.04;0.4946;0.0155;0.4739;0.8146;"Test";80
"AvaGrad";43.203;0.0362;0.0087;0.0197;-0.0228;0.2615;"Full";81
"Fisher";279.39;0.0325;0.0078;0.0132;0.2548;0.6923;"Full";81
"NBWaVE";171.119;0.0301;0.0073;0.013;0.4545;0.8142;"Full";81
"CMF";541.67;0.0326;0.0079;0.0162;0.0422;0.5436;"Full";81
"NMF";NA;NA;NA;NA;NA;NA;"Full";81
"NNLM";184.492;0.0312;0.0076;0.0107;0.0361;0.7892;"Full";81
"AIRWLS";172.654;0.031;0.0075;0.0114;0.5043;0.823;"Full";81
"Newton";70.137;0.031;0.0075;0.0126;0.4794;0.8217;"Full";81
"C-SGD";40.056;0.0304;0.0074;0.011;0.435;0.78;"Full";81
"B-SGD";28.965;0.0304;0.0074;0.0113;0.4143;0.7544;"Full";81
"AvaGrad";43.203;0.0361;0.1467;0.0195;-0.0228;0.2615;"Train";81
"Fisher";279.39;0.0323;0.146;0.0097;0.2548;0.6923;"Train";81
"NBWaVE";171.119;0.0288;0.1452;0.0127;0.4545;0.8142;"Train";81
"CMF";541.67;0.0322;0.1459;0.0093;0.0422;0.5436;"Train";81
"NMF";NA;NA;NA;NA;NA;NA;"Train";81
"NNLM";184.492;0.0309;0.1456;0.0092;0.0361;0.7892;"Train";81
"AIRWLS";172.654;0.0307;0.1456;0.0085;0.5043;0.823;"Train";81
"Newton";70.137;0.0306;0.1456;0.0085;0.4794;0.8217;"Train";81
"C-SGD";40.056;0.0294;0.1453;0.0099;0.435;0.78;"Train";81
"B-SGD";28.965;0.0283;0.1452;0.0105;0.4143;0.7544;"Train";81
"AvaGrad";43.203;0.0362;0.4955;0.0202;-0.0228;0.2615;"Test";81
"Fisher";279.39;0.0332;0.4949;0.0231;0.2548;0.6923;"Test";81
"NBWaVE";171.119;0.0339;0.4952;0.014;0.4545;0.8142;"Test";81
"CMF";541.67;0.0337;0.4952;0.0357;0.0422;0.5436;"Test";81
"NMF";NA;NA;NA;NA;NA;NA;"Test";81
"NNLM";184.492;0.0319;0.4951;0.015;0.0361;0.7892;"Test";81
"AIRWLS";172.654;0.032;0.4951;0.0196;0.5043;0.823;"Test";81
"Newton";70.137;0.0321;0.495;0.0245;0.4794;0.8217;"Test";81
"C-SGD";40.056;0.0334;0.4952;0.0143;0.435;0.78;"Test";81
"B-SGD";28.965;0.0363;0.4953;0.0133;0.4143;0.7544;"Test";81
"AvaGrad";353.626;0.0361;0.0085;0.0187;-0.0098;0.2626;"Full";82
"Fisher";298.668;0.0316;0.0075;0.0118;0.4363;0.8188;"Full";82
"NBWaVE";168.299;0.0294;0.0069;0.0116;0.5029;0.8371;"Full";82
"CMF";566.012;0.0317;0.0075;Inf;0.0396;0.6209;"Full";82
"NMF";NA;NA;NA;NA;NA;NA;"Full";82
"NNLM";185.125;0.0304;0.0072;Inf;0.0726;0.8071;"Full";82
"AIRWLS";172.953;0.0301;0.0071;0.0094;0.5814;0.8797;"Full";82
"Newton";70.55;0.0301;0.0071;0.0106;0.5781;0.8837;"Full";82
"C-SGD";40.473;0.0297;0.007;0.0097;0.5041;0.8465;"Full";82
"B-SGD";29.284;0.0297;0.007;0.0099;0.4166;0.8053;"Full";82
"AvaGrad";353.626;0.0361;0.1467;0.0185;-0.0098;0.2626;"Train";82
"Fisher";298.668;0.0314;0.1459;0.0081;0.4363;0.8188;"Train";82
"NBWaVE";168.299;0.0281;0.1451;0.0113;0.5029;0.8371;"Train";82
"CMF";566.012;0.0313;0.1463;0.0081;0.0396;0.6209;"Train";82
"NMF";NA;NA;NA;NA;NA;NA;"Train";82
"NNLM";185.125;0.0302;0.1454;0.0079;0.0726;0.8071;"Train";82
"AIRWLS";172.953;0.0298;0.1454;0.0074;0.5814;0.8797;"Train";82
"Newton";70.55;0.0297;0.1454;0.0073;0.5781;0.8837;"Train";82
"C-SGD";40.473;0.0287;0.1453;0.0087;0.5041;0.8465;"Train";82
"B-SGD";29.284;0.0275;0.1451;0.0092;0.4166;0.8053;"Train";82
"AvaGrad";353.626;0.0359;0.495;0.0193;-0.0098;0.2626;"Test";82
"Fisher";298.668;0.0323;0.4943;0.0224;0.4363;0.8188;"Test";82
"NBWaVE";168.299;0.0331;0.4946;0.0125;0.5029;0.8371;"Test";82
"CMF";566.012;0.0326;0.4937;Inf;0.0396;0.6209;"Test";82
"NMF";NA;NA;NA;NA;NA;NA;"Test";82
"NNLM";185.125;0.031;0.4947;Inf;0.0726;0.8071;"Test";82
"AIRWLS";172.953;0.031;0.4945;0.0154;0.5814;0.8797;"Test";82
"Newton";70.55;0.0312;0.4945;0.0199;0.5781;0.8837;"Test";82
"C-SGD";40.473;0.0327;0.4947;0.0125;0.5041;0.8465;"Test";82
"B-SGD";29.284;0.0357;0.4948;0.0117;0.4166;0.8053;"Test";82
"AvaGrad";44.772;0.0354;0.0087;0.0204;-0.0125;0.2597;"Full";83
"Fisher";326.954;0.0313;0.0077;0.013;0.3367;0.7489;"Full";83
"NBWaVE";193.533;0.0291;0.0072;0.0127;0.4915;0.8287;"Full";83
"CMF";579.195;0.0313;0.0078;0.0149;0.0402;0.6051;"Full";83
"NMF";NA;NA;NA;NA;NA;NA;"Full";83
"NNLM";184.153;0.0299;0.0074;0.0104;0.0554;0.8504;"Full";83
"AIRWLS";172.849;0.0298;0.0074;0.011;0.5196;0.8479;"Full";83
"Newton";71.258;0.0298;0.0074;0.0121;0.5154;0.8431;"Full";83
"C-SGD";40.719;0.0293;0.0073;0.0107;0.5371;0.8318;"Full";83
"B-SGD";29.34;0.0293;0.0073;0.0109;0.4649;0.7776;"Full";83
"AvaGrad";44.772;0.0354;0.1468;0.0203;-0.0125;0.2597;"Train";83
"Fisher";326.954;0.031;0.146;0.0094;0.3367;0.7489;"Train";83
"NBWaVE";193.533;0.0278;0.1452;0.0123;0.4915;0.8287;"Train";83
"CMF";579.195;0.031;0.1458;0.0092;0.0402;0.6051;"Train";83
"NMF";NA;NA;NA;NA;NA;NA;"Train";83
"NNLM";184.153;0.0297;0.1455;0.009;0.0554;0.8504;"Train";83
"AIRWLS";172.849;0.0295;0.1455;0.0082;0.5196;0.8479;"Train";83
"Newton";71.258;0.0294;0.1456;0.0082;0.5154;0.8431;"Train";83
"C-SGD";40.719;0.0283;0.1453;0.0097;0.5371;0.8318;"Train";83
"B-SGD";29.34;0.0273;0.1452;0.0102;0.4649;0.7776;"Train";83
"AvaGrad";44.772;0.0354;0.4954;0.0208;-0.0125;0.2597;"Test";83
"Fisher";326.954;0.032;0.4947;0.023;0.3367;0.7489;"Test";83
"NBWaVE";193.533;0.0328;0.495;0.0137;0.4915;0.8287;"Test";83
"CMF";579.195;0.0322;0.4951;0.0312;0.0402;0.6051;"Test";83
"NMF";NA;NA;NA;NA;NA;NA;"Test";83
"NNLM";184.153;0.0306;0.495;0.0145;0.0554;0.8504;"Test";83
"AIRWLS";172.849;0.0307;0.4949;0.0189;0.5196;0.8479;"Test";83
"Newton";71.258;0.0309;0.4948;0.0233;0.5154;0.8431;"Test";83
"C-SGD";40.719;0.0322;0.495;0.0136;0.5371;0.8318;"Test";83
"B-SGD";29.34;0.035;0.4952;0.0129;0.4649;0.7776;"Test";83
"AvaGrad";432.02;0.0349;0.009;0.0194;-0.0192;0.2701;"Full";84
"Fisher";216.073;0.0313;0.0081;0.0129;0.2826;0.7542;"Full";84
"NBWaVE";192.661;0.0291;0.0076;0.0126;0.4447;0.7872;"Full";84
"CMF";582.587;0.0312;0.0081;0.0147;0.1549;0.7278;"Full";84
"NMF";438.161;0.0318;0.0083;0.0132;0.0871;0.7231;"Full";84
"NNLM";184.097;0.03;0.0078;0.0103;0.1655;0.8643;"Full";84
"AIRWLS";172.691;0.0299;0.0078;0.011;0.5193;0.829;"Full";84
"Newton";70.981;0.0299;0.0078;0.0119;0.494;0.8296;"Full";84
"C-SGD";40.245;0.0293;0.0077;0.0106;0.4711;0.8112;"Full";84
"B-SGD";29.073;0.0292;0.0077;0.0109;0.3502;0.7574;"Full";84
"AvaGrad";432.02;0.0348;0.1468;0.0192;-0.0192;0.2701;"Train";84
"Fisher";216.073;0.031;0.1462;0.0093;0.2826;0.7542;"Train";84
"NBWaVE";192.661;0.0277;0.1453;0.0123;0.4447;0.7872;"Train";84
"CMF";582.587;0.0308;0.1459;0.0088;0.1549;0.7278;"Train";84
"NMF";438.161;0.0316;0.1463;0.0103;0.0871;0.7231;"Train";84
"NNLM";184.097;0.0298;0.1457;0.0089;0.1655;0.8643;"Train";84
"AIRWLS";172.691;0.0295;0.1457;0.0081;0.5193;0.829;"Train";84
"Newton";70.981;0.0295;0.1457;0.0081;0.494;0.8296;"Train";84
"C-SGD";40.245;0.0283;0.1454;0.0096;0.4711;0.8112;"Train";84
"B-SGD";29.073;0.027;0.1453;0.0102;0.3502;0.7574;"Train";84
"AvaGrad";432.02;0.035;0.4959;0.0199;-0.0192;0.2701;"Test";84
"Fisher";216.073;0.0321;0.4952;0.0233;0.2826;0.7542;"Test";84
"NBWaVE";192.661;0.0328;0.4955;0.0138;0.4447;0.7872;"Test";84
"CMF";582.587;0.0322;0.4956;0.0317;0.1549;0.7278;"Test";84
"NMF";438.161;0.0325;0.4953;0.0214;0.0871;0.7231;"Test";84
"NNLM";184.097;0.0307;0.4955;0.0144;0.1655;0.8643;"Test";84
"AIRWLS";172.691;0.0309;0.4955;0.0192;0.5193;0.829;"Test";84
"Newton";70.981;0.0309;0.4954;0.0227;0.494;0.8296;"Test";84
"C-SGD";40.245;0.0324;0.4956;0.0136;0.4711;0.8112;"Test";84
"B-SGD";29.073;0.0355;0.4957;0.013;0.3502;0.7574;"Test";84
"AvaGrad";32.36;0.0377;0.0075;0.022;-0.0252;0.2647;"Full";85
"Fisher";391.102;0.0333;0.0066;0.0145;0.4355;0.8464;"Full";85
"NBWaVE";169.849;0.031;0.0061;0.0143;0.517;0.8509;"Full";85
"CMF";544.111;0.0332;0.0066;0.0163;0.0332;0.6038;"Full";85
"NMF";NA;NA;NA;NA;NA;NA;"Full";85
"NNLM";184.226;0.0319;0.0063;0.0119;0.0621;0.8639;"Full";85
"AIRWLS";172.67;0.0317;0.0063;0.0126;0.5849;0.8992;"Full";85
"Newton";70.848;0.0317;0.0063;0.0138;0.5832;0.9006;"Full";85
"C-SGD";39.99;0.0312;0.0062;0.0123;0.5643;0.8676;"Full";85
"B-SGD";28.774;0.0312;0.0062;0.0126;0.5306;0.8485;"Full";85
"AvaGrad";32.36;0.0377;0.1455;0.0218;-0.0252;0.2647;"Train";85
"Fisher";391.102;0.033;0.1449;0.011;0.4355;0.8464;"Train";85
"NBWaVE";169.849;0.0295;0.1442;0.0139;0.517;0.8509;"Train";85
"CMF";544.111;0.0328;0.1448;0.0107;0.0332;0.6038;"Train";85
"NMF";NA;NA;NA;NA;NA;NA;"Train";85
"NNLM";184.226;0.0316;0.1445;0.0106;0.0621;0.8639;"Train";85
"AIRWLS";172.67;0.0313;0.1444;0.0098;0.5849;0.8992;"Train";85
"Newton";70.848;0.0312;0.1445;0.0098;0.5832;0.9006;"Train";85
"C-SGD";39.99;0.0301;0.1443;0.0112;0.5643;0.8676;"Train";85
"B-SGD";28.774;0.0289;0.1442;0.0118;0.5306;0.8485;"Train";85
"AvaGrad";32.36;0.0378;0.495;0.0225;-0.0252;0.2647;"Test";85
"Fisher";391.102;0.0341;0.4944;0.0244;0.4355;0.8464;"Test";85
"NBWaVE";169.849;0.0351;0.4946;0.0155;0.517;0.8509;"Test";85
"CMF";544.111;0.0343;0.4946;0.0326;0.0332;0.6038;"Test";85
"NMF";NA;NA;NA;NA;NA;NA;"Test";85
"NNLM";184.226;0.0327;0.4946;0.0159;0.0621;0.8639;"Test";85
"AIRWLS";172.67;0.0328;0.4946;0.0205;0.5849;0.8992;"Test";85
"Newton";70.848;0.0329;0.4945;0.0254;0.5832;0.9006;"Test";85
"C-SGD";39.99;0.0344;0.4947;0.0154;0.5643;0.8676;"Test";85
"B-SGD";28.774;0.038;0.4948;0.0147;0.5306;0.8485;"Test";85
"AvaGrad";431.952;0.0359;0.0074;0.0217;-0.0228;0.2569;"Full";86
"Fisher";270.998;0.032;0.0066;0.0142;0.251;0.6764;"Full";86
"NBWaVE";196.896;0.0296;0.0061;0.0139;0.3934;0.7951;"Full";86
"CMF";572.827;0.0316;0.0066;0.0156;0.041;0.6036;"Full";86
"NMF";NA;NA;NA;NA;NA;NA;"Full";86
"NNLM";183.672;0.0306;0.0064;0.0115;0.1263;0.7372;"Full";86
"AIRWLS";172.792;0.0304;0.0063;0.0121;0.4476;0.7941;"Full";86
"Newton";70.894;0.0304;0.0063;0.0134;0.4396;0.7914;"Full";86
"C-SGD";39.998;0.03;0.0063;0.0118;0.3918;0.7422;"Full";86
"B-SGD";28.759;0.0302;0.0063;0.0122;0.3159;0.6859;"Full";86
"AvaGrad";431.952;0.0359;0.1457;0.0215;-0.0228;0.2569;"Train";86
"Fisher";270.998;0.0317;0.1451;0.0105;0.251;0.6764;"Train";86
"NBWaVE";196.896;0.0282;0.1444;0.0136;0.3934;0.7951;"Train";86
"CMF";572.827;0.0313;0.145;0.01;0.041;0.6036;"Train";86
"NMF";NA;NA;NA;NA;NA;NA;"Train";86
"NNLM";183.672;0.0304;0.1447;0.0101;0.1263;0.7372;"Train";86
"AIRWLS";172.792;0.03;0.1447;0.0094;0.4476;0.7941;"Train";86
"Newton";70.894;0.03;0.1447;0.0094;0.4396;0.7914;"Train";86
"C-SGD";39.998;0.0289;0.1445;0.0107;0.3918;0.7422;"Train";86
"B-SGD";28.759;0.0275;0.1445;0.0115;0.3159;0.6859;"Train";86
"AvaGrad";431.952;0.0359;0.4946;0.0221;-0.0228;0.2569;"Test";86
"Fisher";270.998;0.0327;0.494;0.0249;0.251;0.6764;"Test";86
"NBWaVE";196.896;0.0336;0.4943;0.0149;0.3934;0.7951;"Test";86
"CMF";572.827;0.0325;0.4941;0.0314;0.041;0.6036;"Test";86
"NMF";NA;NA;NA;NA;NA;NA;"Test";86
"NNLM";183.672;0.0314;0.4944;0.0156;0.1263;0.7372;"Test";86
"AIRWLS";172.792;0.0315;0.4942;0.0197;0.4476;0.7941;"Test";86
"Newton";70.894;0.0316;0.4942;0.025;0.4396;0.7914;"Test";86
"C-SGD";39.998;0.0332;0.4943;0.015;0.3918;0.7422;"Test";86
"B-SGD";28.759;0.0377;0.4945;0.0143;0.3159;0.6859;"Test";86
"AvaGrad";30.828;0.0371;0.0078;0.0208;-0.0205;0.2652;"Full";87
"Fisher";253.899;0.033;0.0069;0.0147;0.3191;0.7193;"Full";87
"NBWaVE";193.875;0.0307;0.0064;0.0142;0.479;0.8072;"Full";87
"CMF";542.534;0.0327;0.0069;0.0153;0.0631;0.6676;"Full";87
"NMF";430.412;0.0336;0.0071;0.015;0.0624;0.6473;"Full";87
"NNLM";183.275;0.0316;0.0067;0.0118;0.0639;0.8246;"Full";87
"AIRWLS";173.102;0.0315;0.0066;0.0126;0.5091;0.8213;"Full";87
"Newton";70.802;0.0315;0.0066;0.0136;0.4645;0.8266;"Full";87
"C-SGD";40.014;0.0311;0.0066;0.0121;0.4604;0.7907;"Full";87
"B-SGD";28.93;0.0311;0.0066;0.0125;0.3928;0.76;"Full";87
"AvaGrad";30.828;0.037;0.1459;0.0207;-0.0205;0.2652;"Train";87
"Fisher";253.899;0.0327;0.1453;0.011;0.3191;0.7193;"Train";87
"NBWaVE";193.875;0.0293;0.1445;0.0138;0.479;0.8072;"Train";87
"CMF";542.534;0.0324;0.145;0.0104;0.0631;0.6676;"Train";87
"NMF";430.412;0.0334;0.1454;0.0121;0.0624;0.6473;"Train";87
"NNLM";183.275;0.0313;0.1448;0.0105;0.0639;0.8246;"Train";87
"AIRWLS";173.102;0.0311;0.1448;0.0097;0.5091;0.8213;"Train";87
"Newton";70.802;0.0311;0.1449;0.0097;0.4645;0.8266;"Train";87
"C-SGD";40.014;0.03;0.1447;0.011;0.4604;0.7907;"Train";87
"B-SGD";28.93;0.0286;0.1446;0.0118;0.3928;0.76;"Train";87
"AvaGrad";30.828;0.0372;0.495;0.0212;-0.0205;0.2652;"Test";87
"Fisher";253.899;0.0339;0.4944;0.0251;0.3191;0.7193;"Test";87
"NBWaVE";193.875;0.0347;0.4947;0.0153;0.479;0.8072;"Test";87
"CMF";542.534;0.0337;0.4948;0.0292;0.0631;0.6676;"Test";87
"NMF";430.412;0.0344;0.4944;0.0232;0.0624;0.6473;"Test";87
"NNLM";183.275;0.0325;0.4947;0.0156;0.0639;0.8246;"Test";87
"AIRWLS";173.102;0.0326;0.4946;0.0206;0.5091;0.8213;"Test";87
"Newton";70.802;0.0327;0.4945;0.0246;0.4645;0.8266;"Test";87
"C-SGD";40.014;0.0341;0.4947;0.0151;0.4604;0.7907;"Test";87
"B-SGD";28.93;0.038;0.4948;0.0144;0.3928;0.76;"Test";87
"AvaGrad";425.792;0.0372;0.0093;0.0217;-0.0271;0.2759;"Full";88
"Fisher";249.463;0.0336;0.0085;0.0135;0.3395;0.7481;"Full";88
"NBWaVE";168.254;0.0312;0.0079;0.0131;0.4352;0.7848;"Full";88
"CMF";533.255;0.0332;0.0084;0.0147;0.2149;0.7486;"Full";88
"NMF";NA;NA;NA;NA;NA;NA;"Full";88
"NNLM";183.438;0.0323;0.0082;0.0105;0.1828;0.9101;"Full";88
"AIRWLS";172.906;0.0321;0.0081;0.0113;0.4749;0.8262;"Full";88
"Newton";70.789;0.0321;0.0081;0.0121;0.422;0.8232;"Full";88
"C-SGD";39.927;0.0315;0.008;0.0109;0.4963;0.8167;"Full";88
"B-SGD";28.641;0.0316;0.008;0.0112;0.4215;0.768;"Full";88
"AvaGrad";425.792;0.0372;0.1472;0.0215;-0.0271;0.2759;"Train";88
"Fisher";249.463;0.0333;0.1466;0.0096;0.3395;0.7481;"Train";88
"NBWaVE";168.254;0.0299;0.1457;0.0126;0.4352;0.7848;"Train";88
"CMF";533.255;0.0328;0.1463;0.0089;0.2149;0.7486;"Train";88
"NMF";NA;NA;NA;NA;NA;NA;"Train";88
"NNLM";183.438;0.0321;0.1461;0.009;0.1828;0.9101;"Train";88
"AIRWLS";172.906;0.0318;0.1461;0.0083;0.4749;0.8262;"Train";88
"Newton";70.789;0.0317;0.1461;0.0083;0.422;0.8232;"Train";88
"C-SGD";39.927;0.0304;0.1459;0.0099;0.4963;0.8167;"Train";88
"B-SGD";28.641;0.0293;0.1458;0.0105;0.4215;0.768;"Train";88
"AvaGrad";425.792;0.0373;0.4959;0.0223;-0.0271;0.2759;"Test";88
"Fisher";249.463;0.0344;0.4951;0.0248;0.3395;0.7481;"Test";88
"NBWaVE";168.254;0.0351;0.4955;0.0144;0.4352;0.7848;"Test";88
"CMF";533.255;0.0342;0.4955;0.0317;0.2149;0.7486;"Test";88
"NMF";NA;NA;NA;NA;NA;NA;"Test";88
"NNLM";183.438;0.033;0.4955;0.0148;0.1828;0.9101;"Test";88
"AIRWLS";172.906;0.0331;0.4954;0.0197;0.4749;0.8262;"Test";88
"Newton";70.789;0.0332;0.4953;0.0229;0.422;0.8232;"Test";88
"C-SGD";39.927;0.0348;0.4955;0.0139;0.4963;0.8167;"Test";88
"B-SGD";28.641;0.038;0.4957;0.0134;0.4215;0.768;"Test";88
"AvaGrad";31.976;0.0355;0.0067;0.0242;-0.0198;0.2647;"Full";89
"Fisher";165.09;0.031;0.0058;0.016;0.4123;0.8297;"Full";89
"NBWaVE";194.491;0.0288;0.0054;0.0157;0.4608;0.836;"Full";89
"CMF";573.978;0.0306;0.0058;0.0185;0.0298;0.7143;"Full";89
"NMF";430.026;0.0317;0.006;0.0165;0.0564;0.7174;"Full";89
"NNLM";184.075;0.0298;0.0056;0.0131;0.0944;0.886;"Full";89
"AIRWLS";172.657;0.0296;0.0056;0.0137;0.5519;0.8793;"Full";89
"Newton";70.729;0.0296;0.0056;0.0146;0.5401;0.8792;"Full";89
"C-SGD";40.295;0.0292;0.0055;0.0135;0.4966;0.8396;"Full";89
"B-SGD";28.909;0.0293;0.0056;0.014;0.3908;0.7314;"Full";89
"AvaGrad";31.976;0.0355;0.1452;0.0241;-0.0198;0.2647;"Train";89
"Fisher";165.09;0.0307;0.1446;0.0123;0.4123;0.8297;"Train";89
"NBWaVE";194.491;0.0274;0.144;0.0153;0.4608;0.836;"Train";89
"CMF";573.978;0.0302;0.1446;0.0117;0.0298;0.7143;"Train";89
"NMF";430.026;0.0314;0.1447;0.0136;0.0564;0.7174;"Train";89
"NNLM";184.075;0.0295;0.1442;0.0117;0.0944;0.886;"Train";89
"AIRWLS";172.657;0.0292;0.1442;0.011;0.5519;0.8793;"Train";89
"Newton";70.729;0.0291;0.1442;0.011;0.5401;0.8792;"Train";89
"C-SGD";40.295;0.0279;0.1441;0.0125;0.4966;0.8396;"Train";89
"B-SGD";28.909;0.0265;0.144;0.0133;0.3908;0.7314;"Train";89
"AvaGrad";31.976;0.0355;0.494;0.0246;-0.0198;0.2647;"Test";89
"Fisher";165.09;0.0318;0.4934;0.0266;0.4123;0.8297;"Test";89
"NBWaVE";194.491;0.0329;0.4937;0.017;0.4608;0.836;"Test";89
"CMF";573.978;0.0316;0.4933;0.0379;0.0298;0.7143;"Test";89
"NMF";430.026;0.0323;0.4935;0.0248;0.0564;0.7174;"Test";89
"NNLM";184.075;0.0306;0.4937;0.017;0.0944;0.886;"Test";89
"AIRWLS";172.657;0.0307;0.4936;0.0214;0.5519;0.8793;"Test";89
"Newton";70.729;0.0308;0.4936;0.025;0.5401;0.8792;"Test";89
"C-SGD";40.295;0.0329;0.4937;0.0163;0.4966;0.8396;"Test";89
"B-SGD";28.909;0.0375;0.4938;0.0161;0.3908;0.7314;"Test";89
"AvaGrad";43.896;0.035;0.0081;0.0263;-0.0182;0.2617;"Full";90
"Fisher";351.872;0.0309;0.0072;0.0145;0.2009;0.6235;"Full";90
"NBWaVE";191.499;0.0286;0.0066;0.0131;0.3833;0.7574;"Full";90
"CMF";531.331;0.0303;0.007;0.0134;0.2045;0.7059;"Full";90
"NMF";429.549;0.0315;0.0073;0.0148;0.2197;0.6504;"Full";90
"NNLM";183.872;0.0295;0.0069;0.0105;0.1794;0.7884;"Full";90
"AIRWLS";172.615;0.0294;0.0068;0.0113;0.4043;0.7711;"Full";90
"Newton";70.547;0.0294;0.0068;0.012;0.3915;0.7592;"Full";90
"C-SGD";40.061;0.029;0.0067;0.0109;0.3854;0.7416;"Full";90
"B-SGD";28.86;0.029;0.0067;0.011;0.3186;0.7014;"Full";90
"AvaGrad";43.896;0.035;0.1463;0.0259;-0.0182;0.2617;"Train";90
"Fisher";351.872;0.0307;0.1457;0.0093;0.2009;0.6235;"Train";90
"NBWaVE";191.499;0.0273;0.1449;0.0126;0.3833;0.7574;"Train";90
"CMF";531.331;0.0301;0.1455;0.0088;0.2045;0.7059;"Train";90
"NMF";429.549;0.0313;0.1458;0.0102;0.2197;0.6504;"Train";90
"NNLM";183.872;0.0293;0.1451;0.0089;0.1794;0.7884;"Train";90
"AIRWLS";172.615;0.029;0.1451;0.0083;0.4043;0.7711;"Train";90
"Newton";70.547;0.029;0.1452;0.0083;0.3915;0.7592;"Train";90
"C-SGD";40.061;0.0279;0.145;0.0099;0.3854;0.7416;"Train";90
"B-SGD";28.86;0.0267;0.1449;0.0102;0.3186;0.7014;"Train";90
"AvaGrad";43.896;0.0351;0.4949;0.0273;-0.0182;0.2617;"Test";90
"Fisher";351.872;0.0317;0.4941;0.0294;0.2009;0.6235;"Test";90
"NBWaVE";191.499;0.0323;0.4945;0.0147;0.3833;0.7574;"Test";90
"CMF";531.331;0.0311;0.4943;0.0265;0.2045;0.7059;"Test";90
"NMF";429.549;0.0321;0.4942;0.0279;0.2197;0.6504;"Test";90
"NNLM";183.872;0.0302;0.4945;0.0151;0.1794;0.7884;"Test";90
"AIRWLS";172.615;0.0304;0.4944;0.0198;0.4043;0.7711;"Test";90
"Newton";70.547;0.0305;0.4944;0.0225;0.3915;0.7592;"Test";90
"C-SGD";40.061;0.032;0.4945;0.0137;0.3854;0.7416;"Test";90
"B-SGD";28.86;0.0355;0.4947;0.0133;0.3186;0.7014;"Test";90
"AvaGrad";32.444;0.0365;0.0079;0.0196;-0.0164;0.2684;"Full";91
"Fisher";165.283;0.0323;0.007;0.0131;0.4059;0.7672;"Full";91
"NBWaVE";172.351;0.03;0.0065;0.013;0.4701;0.8219;"Full";91
"CMF";538.108;0.0321;0.007;0.0145;0.0883;0.6771;"Full";91
"NMF";429.69;0.033;0.0072;0.0134;0.0465;0.644;"Full";91
"NNLM";183.599;0.031;0.0068;0.0107;0.0662;0.856;"Full";91
"AIRWLS";172.779;0.0308;0.0067;0.0112;0.5395;0.8623;"Full";91
"Newton";71.004;0.0308;0.0067;0.0124;0.5242;0.8654;"Full";91
"C-SGD";40.228;0.0304;0.0067;0.0111;0.5289;0.8384;"Full";91
"B-SGD";28.967;0.0305;0.0067;0.0114;0.4785;0.8043;"Full";91
"AvaGrad";32.444;0.0365;0.1461;0.0195;-0.0164;0.2684;"Train";91
"Fisher";165.283;0.0321;0.1454;0.0096;0.4059;0.7672;"Train";91
"NBWaVE";172.351;0.0287;0.1447;0.0127;0.4701;0.8219;"Train";91
"CMF";538.108;0.0318;0.1453;0.0093;0.0883;0.6771;"Train";91
"NMF";429.69;0.0328;0.1456;0.0107;0.0465;0.644;"Train";91
"NNLM";183.599;0.0308;0.145;0.0093;0.0662;0.856;"Train";91
"AIRWLS";172.779;0.0305;0.145;0.0086;0.5395;0.8623;"Train";91
"Newton";71.004;0.0304;0.145;0.0085;0.5242;0.8654;"Train";91
"C-SGD";40.228;0.0293;0.1448;0.01;0.5289;0.8384;"Train";91
"B-SGD";28.967;0.0281;0.1447;0.0107;0.4785;0.8043;"Train";91
"AvaGrad";32.444;0.0365;0.495;0.0199;-0.0164;0.2684;"Test";91
"Fisher";165.283;0.033;0.4943;0.0229;0.4059;0.7672;"Test";91
"NBWaVE";172.351;0.0338;0.4946;0.0139;0.4701;0.8219;"Test";91
"CMF";538.108;0.0329;0.4945;0.0291;0.0883;0.6771;"Test";91
"NMF";429.69;0.0336;0.4944;0.0211;0.0465;0.644;"Test";91
"NNLM";183.599;0.0317;0.4946;0.0148;0.0662;0.856;"Test";91
"AIRWLS";172.779;0.0318;0.4946;0.0187;0.5395;0.8623;"Test";91
"Newton";71.004;0.0319;0.4945;0.0233;0.5242;0.8654;"Test";91
"C-SGD";40.228;0.0335;0.4947;0.0142;0.5289;0.8384;"Test";91
"B-SGD";28.967;0.0373;0.4948;0.0134;0.4785;0.8043;"Test";91
"AvaGrad";61.738;0.0358;0.0088;0.0203;-0.0094;0.2636;"Full";92
"Fisher";251.067;0.032;0.0079;0.013;0.2991;0.7309;"Full";92
"NBWaVE";171.543;0.0297;0.0073;0.0129;0.4636;0.8071;"Full";92
