"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"NBWaVE";42.042;0.0227;0.0042;0.0102;0.5501;0.9812;"Full";69
"CMF";33.306;0.0247;0.0045;0.012;0.1243;0.57;"Full";69
"NMF";26.642;0.0253;0.0046;0.0123;0.0813;0.5149;"Full";69
"NNLM";17.503;0.0231;0.0043;0.0093;0.095;0.7186;"Full";69
"AIRWLS";21.145;0.0222;0.0041;0.0083;0.5387;0.9616;"Full";69
"Newton";11.234;0.0223;0.0041;0.0085;0.4822;0.9239;"Full";69
"C-SGD";8.167;0.0221;0.0041;0.0085;0.4771;0.8976;"Full";69
"B-SGD";5.864;0.0225;0.0042;0.0093;0.2511;0.6978;"Full";69
"AvaGrad";14.693;0.0271;0.1432;0.0161;-0.0234;0.2498;"Train";69
"Fisher";21.237;0.0235;0.1427;0.0086;0.2551;0.7198;"Train";69
"NBWaVE";42.042;0.0223;0.1425;0.0099;0.5501;0.9812;"Train";69
"CMF";33.306;0.0246;0.1428;0.0095;0.1243;0.57;"Train";69
"NMF";26.642;0.0252;0.1429;0.0108;0.0813;0.5149;"Train";69
"NNLM";17.503;0.0229;0.1425;0.0086;0.095;0.7186;"Train";69
"AIRWLS";21.145;0.022;0.1424;0.0071;0.5387;0.9616;"Train";69
"Newton";11.234;0.0221;0.1424;0.0071;0.4822;0.9239;"Train";69
"C-SGD";8.167;0.0216;0.1423;0.0079;0.4771;0.8976;"Train";69
"B-SGD";5.864;0.0215;0.1424;0.0088;0.2511;0.6978;"Train";69
"AvaGrad";14.693;0.0275;0.4941;0.0174;-0.0234;0.2498;"Test";69
"Fisher";21.237;0.0243;0.4937;0.016;0.2551;0.7198;"Test";69
"NBWaVE";42.042;0.0239;0.4937;0.0111;0.5501;0.9812;"Test";69
"CMF";33.306;0.0252;0.4939;0.0193;0.1243;0.57;"Test";69
"NMF";26.642;0.0258;0.4939;0.0166;0.0813;0.5149;"Test";69
"NNLM";17.503;0.0236;0.4939;0.0113;0.095;0.7186;"Test";69
"AIRWLS";21.145;0.0228;0.4937;0.0119;0.5387;0.9616;"Test";69
"Newton";11.234;0.0228;0.4938;0.0124;0.4822;0.9239;"Test";69
"C-SGD";8.167;0.0235;0.4938;0.0102;0.4771;0.8976;"Test";69
"B-SGD";5.864;0.0255;0.4939;0.0107;0.2511;0.6978;"Test";69
"AvaGrad";5.844;0.0267;0.0044;0.0184;-0.0623;0.2637;"Full";70
"Fisher";8.303;0.0231;0.0038;0.0109;0.2723;0.7143;"Full";70
"NBWaVE";21.057;0.0221;0.0037;0.0104;0.4249;0.8813;"Full";70
"CMF";33.976;0.0235;0.0039;0.0104;0.1441;0.5191;"Full";70
"NMF";6.867;0.0251;0.0042;0.0133;0.0469;0.4971;"Full";70
"NNLM";17.452;0.0225;0.0037;0.0086;0.0108;0.6065;"Full";70
"AIRWLS";21.02;0.0217;0.0036;0.008;0.3673;0.8461;"Full";70
"Newton";11.284;0.0217;0.0036;0.008;0.3706;0.8467;"Full";70
"C-SGD";10.175;0.0215;0.0036;0.0083;0.3671;0.8095;"Full";70
"B-SGD";5.869;0.0217;0.0036;0.0088;0.198;0.6236;"Full";70
"AvaGrad";5.844;0.0267;0.143;0.018;-0.0623;0.2637;"Train";70
"Fisher";8.303;0.023;0.1426;0.0081;0.2723;0.7143;"Train";70
"NBWaVE";21.057;0.0217;0.1423;0.0101;0.4249;0.8813;"Train";70
"CMF";33.976;0.0234;0.1425;0.0085;0.1441;0.5191;"Train";70
"NMF";6.867;0.025;0.1428;0.0114;0.0469;0.4971;"Train";70
"NNLM";17.452;0.0224;0.1424;0.0079;0.0108;0.6065;"Train";70
"AIRWLS";21.02;0.0216;0.1423;0.0067;0.3673;0.8461;"Train";70
"Newton";11.284;0.0216;0.1423;0.0067;0.3706;0.8467;"Train";70
"C-SGD";10.175;0.021;0.1422;0.0077;0.3671;0.8095;"Train";70
"B-SGD";5.869;0.0208;0.1422;0.0083;0.198;0.6236;"Train";70
"AvaGrad";5.844;0.0267;0.4933;0.0196;-0.0623;0.2637;"Test";70
"Fisher";8.303;0.0235;0.4929;0.0188;0.2723;0.7143;"Test";70
"NBWaVE";21.057;0.0233;0.493;0.0111;0.4249;0.8813;"Test";70
"CMF";33.976;0.0237;0.4931;0.0157;0.1441;0.5191;"Test";70
"NMF";6.867;0.0253;0.4932;0.0187;0.0469;0.4971;"Test";70
"NNLM";17.452;0.0227;0.4931;0.0108;0.0108;0.6065;"Test";70
"AIRWLS";21.02;0.022;0.493;0.0118;0.3673;0.8461;"Test";70
"Newton";11.284;0.022;0.4929;0.0117;0.3706;0.8467;"Test";70
"C-SGD";10.175;0.0226;0.493;0.01;0.3671;0.8095;"Test";70
"B-SGD";5.869;0.024;0.493;0.0102;0.198;0.6236;"Test";70
"AvaGrad";65.392;0.0267;0.0062;0.014;-0.0365;0.2596;"Full";71
"Fisher";8.298;0.0234;0.0055;0.0086;0.2644;0.6976;"Full";71
"NBWaVE";41.225;0.0225;0.0053;0.0083;0.5367;0.9644;"Full";71
"CMF";32.679;0.0241;0.0056;0.0095;0.0629;0.5142;"Full";71
"NMF";26.647;0.0248;0.0058;0.0097;0.0372;0.5029;"Full";71
"NNLM";17.459;0.0229;0.0054;0.0074;0.055;0.6884;"Full";71
"AIRWLS";21.097;0.0222;0.0052;0.0069;0.3887;0.8406;"Full";71
"Newton";11.153;0.0222;0.0052;0.0069;0.3602;0.8336;"Full";71
"C-SGD";10.145;0.022;0.0052;0.0073;0.2491;0.715;"Full";71
"B-SGD";5.86;0.0218;0.0051;0.0074;0.2542;0.708;"Full";71
"AvaGrad";65.392;0.0267;0.1446;0.0138;-0.0365;0.2596;"Train";71
"Fisher";8.298;0.0233;0.1441;0.0067;0.2644;0.6976;"Train";71
"NBWaVE";41.225;0.0222;0.1438;0.0081;0.5367;0.9644;"Train";71
"CMF";32.679;0.024;0.1441;0.0073;0.0629;0.5142;"Train";71
"NMF";26.647;0.0247;0.1443;0.0084;0.0372;0.5029;"Train";71
"NNLM";17.459;0.0228;0.1439;0.0067;0.055;0.6884;"Train";71
"AIRWLS";21.097;0.0221;0.1437;0.0056;0.3887;0.8406;"Train";71
"Newton";11.153;0.0221;0.1438;0.0056;0.3602;0.8336;"Train";71
"C-SGD";10.145;0.0216;0.1437;0.0068;0.2491;0.715;"Train";71
"B-SGD";5.86;0.0211;0.1436;0.007;0.2542;0.708;"Train";71
"AvaGrad";65.392;0.0267;0.4941;0.0146;-0.0365;0.2596;"Test";71
"Fisher";8.298;0.0238;0.4936;0.0138;0.2644;0.6976;"Test";71
"NBWaVE";41.225;0.0235;0.4935;0.009;0.5367;0.9644;"Test";71
"CMF";32.679;0.0244;0.4938;0.0158;0.0629;0.5142;"Test";71
"NMF";26.647;0.025;0.4937;0.0136;0.0372;0.5029;"Test";71
"NNLM";17.459;0.0231;0.4937;0.0093;0.055;0.6884;"Test";71
"AIRWLS";21.097;0.0226;0.4936;0.0105;0.3887;0.8406;"Test";71
"Newton";11.153;0.0225;0.4936;0.0105;0.3602;0.8336;"Test";71
"C-SGD";10.145;0.0231;0.4936;0.0088;0.2491;0.715;"Test";71
"B-SGD";5.86;0.0238;0.4937;0.0085;0.2542;0.708;"Test";71
"AvaGrad";63.346;0.0253;0.0055;0.0139;0.0056;0.4533;"Full";72
"Fisher";10.893;0.0238;0.0052;0.01;0.1003;0.5;"Full";72
"NBWaVE";27.639;0.0226;0.0049;0.0098;0.3213;0.7566;"Full";72
"CMF";31.921;0.0235;0.0051;0.0091;0.0378;0.4742;"Full";72
"NMF";7.128;0.0245;0.0053;0.0115;0.0196;0.4743;"Full";72
"NNLM";17.449;0.023;0.005;0.0083;0.0055;0.5142;"Full";72
"AIRWLS";21.13;0.0226;0.0049;0.0081;0.1964;0.6407;"Full";72
"Newton";11.183;0.0226;0.0049;0.0082;0.2015;0.6344;"Full";72
"C-SGD";10.137;0.0221;0.0049;0.0081;0.2516;0.6965;"Full";72
"B-SGD";5.838;0.0222;0.0049;0.0083;0.1394;0.5713;"Full";72
"AvaGrad";63.346;0.0252;0.1439;0.0133;0.0056;0.4533;"Train";72
"Fisher";10.893;0.0236;0.1436;0.0083;0.1003;0.5;"Train";72
"NBWaVE";27.639;0.0221;0.1433;0.0096;0.3213;0.7566;"Train";72
"CMF";31.921;0.0234;0.1435;0.0078;0.0378;0.4742;"Train";72
"NMF";7.128;0.0244;0.1437;0.0107;0.0196;0.4743;"Train";72
"NNLM";17.449;0.0228;0.1434;0.0077;0.0055;0.5142;"Train";72
"AIRWLS";21.13;0.0224;0.1433;0.0067;0.1964;0.6407;"Train";72
"Newton";11.183;0.0224;0.1433;0.0067;0.2015;0.6344;"Train";72
"C-SGD";10.137;0.0218;0.1432;0.0076;0.2516;0.6965;"Train";72
"B-SGD";5.838;0.0215;0.1432;0.0079;0.1394;0.5713;"Train";72
"AvaGrad";63.346;0.0255;0.4939;0.0154;0.0056;0.4533;"Test";72
"Fisher";10.893;0.0242;0.4938;0.0147;0.1003;0.5;"Test";72
"NBWaVE";27.639;0.024;0.4938;0.0103;0.3213;0.7566;"Test";72
"CMF";31.921;0.0238;0.4939;0.0126;0.0378;0.4742;"Test";72
"NMF";7.128;0.0248;0.4939;0.0139;0.0196;0.4743;"Test";72
"NNLM";17.449;0.0233;0.4938;0.0099;0.0055;0.5142;"Test";72
"AIRWLS";21.13;0.0231;0.4938;0.012;0.1964;0.6407;"Test";72
"Newton";11.183;0.0231;0.4938;0.0126;0.2015;0.6344;"Test";72
"C-SGD";10.137;0.0231;0.4938;0.0095;0.2516;0.6965;"Test";72
"B-SGD";5.838;0.0243;0.4939;0.0094;0.1394;0.5713;"Test";72
"AvaGrad";65.78;0.027;0.0055;0.017;-0.035;0.2535;"Full";73
"Fisher";9.997;0.0239;0.0048;0.0105;0.2382;0.6821;"Full";73
"NBWaVE";19.351;0.0227;0.0046;0.0104;0.3619;0.8106;"Full";73
"CMF";33.877;0.0241;0.0049;0.0108;0.048;0.5332;"Full";73
"NMF";26.613;0.0248;0.005;0.0115;0.0327;0.5812;"Full";73
"NNLM";17.494;0.0231;0.0047;0.009;0.0121;0.6933;"Full";73
"AIRWLS";21.093;0.0225;0.0046;0.0083;0.3692;0.8237;"Full";73
"Newton";11.196;0.0225;0.0046;0.0085;0.3801;0.8066;"Full";73
"C-SGD";10.174;0.0222;0.0045;0.0087;0.3433;0.7906;"Full";73
"B-SGD";5.92;0.0222;0.0045;0.0089;0.2436;0.7215;"Full";73
"AvaGrad";65.78;0.0269;0.1438;0.0166;-0.035;0.2535;"Train";73
"Fisher";9.997;0.0237;0.1433;0.0086;0.2382;0.6821;"Train";73
"NBWaVE";19.351;0.0223;0.1431;0.0102;0.3619;0.8106;"Train";73
"CMF";33.877;0.024;0.1433;0.0089;0.048;0.5332;"Train";73
"NMF";26.613;0.0247;0.1435;0.0103;0.0327;0.5812;"Train";73
"NNLM";17.494;0.023;0.1432;0.0083;0.0121;0.6933;"Train";73
"AIRWLS";21.093;0.0224;0.1431;0.0071;0.3692;0.8237;"Train";73
"Newton";11.196;0.0224;0.143;0.0071;0.3801;0.8066;"Train";73
"C-SGD";10.174;0.0219;0.143;0.0081;0.3433;0.7906;"Train";73
"B-SGD";5.92;0.0215;0.1429;0.0085;0.2436;0.7215;"Train";73
"AvaGrad";65.78;0.027;0.494;0.0179;-0.035;0.2535;"Test";73
"Fisher";9.997;0.0242;0.4936;0.016;0.2382;0.6821;"Test";73
"NBWaVE";19.351;0.024;0.4935;0.0112;0.3619;0.8106;"Test";73
"CMF";33.877;0.0243;0.4937;0.0162;0.048;0.5332;"Test";73
"NMF";26.613;0.025;0.4937;0.0151;0.0327;0.5812;"Test";73
"NNLM";17.494;0.0234;0.4936;0.011;0.0121;0.6933;"Test";73
"AIRWLS";21.093;0.0229;0.4936;0.0118;0.3692;0.8237;"Test";73
"Newton";11.196;0.0229;0.4936;0.0126;0.3801;0.8066;"Test";73
"C-SGD";10.174;0.0232;0.4936;0.0104;0.3433;0.7906;"Test";73
"B-SGD";5.92;0.0241;0.4936;0.0103;0.2436;0.7215;"Test";73
"AvaGrad";24.661;0.0259;0.0041;0.0193;-0.0269;0.2595;"Full";74
"Fisher";9.022;0.0224;0.0035;0.0126;0.1884;0.6295;"Full";74
"NBWaVE";20.731;0.0212;0.0033;0.0121;0.4625;0.9076;"Full";74
"CMF";32.211;0.0235;0.0037;0.0142;0.0676;0.5586;"Full";74
"NMF";NA;NA;NA;NA;NA;NA;"Full";74
"NNLM";17.502;0.0217;0.0034;0.0107;0.0419;0.6764;"Full";74
"AIRWLS";21.078;0.0208;0.0033;0.0096;0.4955;0.9446;"Full";74
"Newton";11.187;0.0209;0.0033;0.0098;0.5021;0.9322;"Full";74
"C-SGD";10.185;0.0206;0.0032;0.01;0.4461;0.9001;"Full";74
"B-SGD";5.883;0.0207;0.0033;0.0107;0.2778;0.7118;"Full";74
"AvaGrad";24.661;0.0259;0.1428;0.0189;-0.0269;0.2595;"Train";74
"Fisher";9.022;0.0222;0.1424;0.01;0.1884;0.6295;"Train";74
"NBWaVE";20.731;0.0207;0.1422;0.0118;0.4625;0.9076;"Train";74
"CMF";32.211;0.0233;0.1425;0.0112;0.0676;0.5586;"Train";74
"NMF";NA;NA;NA;NA;NA;NA;"Train";74
"NNLM";17.502;0.0215;0.1423;0.0098;0.0419;0.6764;"Train";74
"AIRWLS";21.078;0.0207;0.1422;0.0081;0.4955;0.9446;"Train";74
"Newton";11.187;0.0207;0.1422;0.0081;0.5021;0.9322;"Train";74
"C-SGD";10.185;0.0201;0.1421;0.0094;0.4461;0.9001;"Train";74
"B-SGD";5.883;0.0198;0.1421;0.01;0.2778;0.7118;"Train";74
"AvaGrad";24.661;0.0261;0.4929;0.0203;-0.0269;0.2595;"Test";74
"Fisher";9.022;0.0229;0.4925;0.0202;0.1884;0.6295;"Test";74
"NBWaVE";20.731;0.0226;0.4925;0.0131;0.4625;0.9076;"Test";74
"CMF";32.211;0.024;0.4927;0.0229;0.0676;0.5586;"Test";74
"NMF";NA;NA;NA;NA;NA;NA;"Test";74
"NNLM";17.502;0.0221;0.4926;0.0133;0.0419;0.6764;"Test";74
"AIRWLS";21.078;0.0214;0.4925;0.0138;0.4955;0.9446;"Test";74
"Newton";11.187;0.0214;0.4925;0.0146;0.5021;0.9322;"Test";74
"C-SGD";10.185;0.0219;0.4925;0.0118;0.4461;0.9001;"Test";74
"B-SGD";5.883;0.0233;0.4926;0.0125;0.2778;0.7118;"Test";74
"AvaGrad";5.808;0.025;0.0054;0.017;-0.0312;0.2556;"Full";75
"Fisher";8.265;0.0217;0.0047;0.0102;0.339;0.7833;"Full";75
"NBWaVE";20.445;0.0209;0.0045;0.0101;0.5367;0.9774;"Full";75
"CMF";32.082;0.0224;0.0049;0.0108;0.1287;0.6733;"Full";75
"NMF";NA;NA;NA;NA;NA;NA;"Full";75
"NNLM";16.646;0.0216;0.0047;0.0092;0.1397;0.8279;"Full";75
"AIRWLS";21.107;0.0205;0.0045;0.0078;0.5441;0.9675;"Full";75
"Newton";11.309;0.0205;0.0045;0.0078;0.5367;0.975;"Full";75
"C-SGD";10.216;0.0204;0.0045;0.0088;0.498;0.9331;"Full";75
"B-SGD";5.886;0.0208;0.0045;0.0096;0.24;0.7519;"Full";75
"AvaGrad";5.808;0.025;0.1438;0.0167;-0.0312;0.2556;"Train";75
"Fisher";8.265;0.0216;0.1433;0.0082;0.339;0.7833;"Train";75
"NBWaVE";20.445;0.0205;0.1431;0.0097;0.5367;0.9774;"Train";75
"CMF";32.082;0.0223;0.1433;0.0087;0.1287;0.6733;"Train";75
"NMF";NA;NA;NA;NA;NA;NA;"Train";75
"NNLM";16.646;0.0215;0.1432;0.0083;0.1397;0.8279;"Train";75
"AIRWLS";21.107;0.0204;0.143;0.0066;0.5441;0.9675;"Train";75
"Newton";11.309;0.0203;0.143;0.0066;0.5367;0.975;"Train";75
"C-SGD";10.216;0.0201;0.143;0.0082;0.498;0.9331;"Train";75
"B-SGD";5.886;0.0201;0.143;0.0089;0.24;0.7519;"Train";75
"AvaGrad";5.808;0.0251;0.4939;0.018;-0.0312;0.2556;"Test";75
"Fisher";8.265;0.0221;0.4934;0.0158;0.339;0.7833;"Test";75
"NBWaVE";20.445;0.0219;0.4933;0.0113;0.5367;0.9774;"Test";75
"CMF";32.082;0.0228;0.4937;0.0167;0.1287;0.6733;"Test";75
"NMF";NA;NA;NA;NA;NA;NA;"Test";75
"NNLM";16.646;0.0219;0.4936;0.0117;0.1397;0.8279;"Test";75
"AIRWLS";21.107;0.0208;0.4934;0.0113;0.5441;0.9675;"Test";75
"Newton";11.309;0.0208;0.4934;0.0112;0.5367;0.975;"Test";75
"C-SGD";10.216;0.0212;0.4934;0.0106;0.498;0.9331;"Test";75
"B-SGD";5.886;0.0226;0.4936;0.0115;0.24;0.7519;"Test";75
"AvaGrad";65.279;0.0281;0.0057;0.0157;-0.0415;0.2713;"Full";76
"Fisher";9.466;0.0248;0.005;0.0093;0.254;0.7091;"Full";76
"NBWaVE";32.238;0.0236;0.0048;0.009;0.5159;0.966;"Full";76
"CMF";32.427;0.0253;0.0051;0.0099;0.1659;0.6667;"Full";76
"NMF";NA;NA;NA;NA;NA;NA;"Full";76
"NNLM";17.477;0.0243;0.005;0.008;0.1575;0.719;"Full";76
"AIRWLS";21.131;0.0234;0.0048;0.007;0.4537;0.8813;"Full";76
"Newton";11.277;0.0234;0.0048;0.0072;0.461;0.8779;"Full";76
"C-SGD";10.212;0.023;0.0047;0.0075;0.4358;0.8683;"Full";76
"B-SGD";5.916;0.0229;0.0047;0.0077;0.3812;0.8076;"Full";76
"AvaGrad";65.279;0.0281;0.1436;0.0153;-0.0415;0.2713;"Train";76
"Fisher";9.466;0.0247;0.1432;0.007;0.254;0.7091;"Train";76
"NBWaVE";32.238;0.0232;0.1429;0.0086;0.5159;0.966;"Train";76
"CMF";32.427;0.0252;0.1432;0.0073;0.1659;0.6667;"Train";76
"NMF";NA;NA;NA;NA;NA;NA;"Train";76
"NNLM";17.477;0.0242;0.143;0.007;0.1575;0.719;"Train";76
"AIRWLS";21.131;0.0232;0.1428;0.0057;0.4537;0.8813;"Train";76
"Newton";11.277;0.0233;0.1429;0.0057;0.461;0.8779;"Train";76
"C-SGD";10.212;0.0226;0.1428;0.0069;0.4358;0.8683;"Train";76
"B-SGD";5.916;0.0222;0.1427;0.007;0.3812;0.8076;"Train";76
"AvaGrad";65.279;0.0281;0.4947;0.0169;-0.0415;0.2713;"Test";76
"Fisher";9.466;0.0252;0.4943;0.0161;0.254;0.7091;"Test";76
"NBWaVE";32.238;0.0247;0.4942;0.0101;0.5159;0.966;"Test";76
"CMF";32.427;0.0256;0.4944;0.0173;0.1659;0.6667;"Test";76
"NMF";NA;NA;NA;NA;NA;NA;"Test";76
"NNLM";17.477;0.0246;0.4944;0.011;0.1575;0.719;"Test";76
"AIRWLS";21.131;0.0237;0.4943;0.0106;0.4537;0.8813;"Test";76
"Newton";11.277;0.0238;0.4942;0.0114;0.461;0.8779;"Test";76
"C-SGD";10.212;0.024;0.4942;0.0094;0.4358;0.8683;"Test";76
"B-SGD";5.916;0.0249;0.4943;0.0095;0.3812;0.8076;"Test";76
"AvaGrad";10.01;0.0295;0.0047;0.0184;-0.0326;0.2528;"Full";77
"Fisher";20.909;0.0255;0.0041;0.0116;0.2811;0.7336;"Full";77
"NBWaVE";28.262;0.0244;0.0039;0.0112;0.5364;0.9706;"Full";77
"CMF";33.616;0.0262;0.0042;Inf;0.025;0.4853;"Full";77
"NMF";26.649;0.0269;0.0043;0.013;0.0092;0.5616;"Full";77
"NNLM";17.398;0.0249;0.004;0.0104;0.0021;0.7104;"Full";77
"AIRWLS";21.159;0.0238;0.0038;0.0092;0.496;0.9258;"Full";77
"Newton";11.246;0.0238;0.0038;0.0094;0.5066;0.9201;"Full";77
"C-SGD";10.185;0.0237;0.0038;0.0097;0.389;0.8366;"Full";77
"B-SGD";5.867;0.0237;0.0038;0.0102;0.2666;0.731;"Full";77
"AvaGrad";10.01;0.0295;0.143;0.0181;-0.0326;0.2528;"Train";77
"Fisher";20.909;0.0254;0.1425;0.0098;0.2811;0.7336;"Train";77
"NBWaVE";28.262;0.024;0.1423;0.0109;0.5364;0.9706;"Train";77
"CMF";33.616;0.0262;0.1425;Inf;0.025;0.4853;"Train";77
"NMF";26.649;0.0268;0.1427;0.0119;0.0092;0.5616;"Train";77
"NNLM";17.398;0.0248;0.1423;0.0096;0.0021;0.7104;"Train";77
"AIRWLS";21.159;0.0237;0.1422;0.0081;0.496;0.9258;"Train";77
"Newton";11.246;0.0237;0.1422;0.0081;0.5066;0.9201;"Train";77
"C-SGD";10.185;0.0234;0.1421;0.0092;0.389;0.8366;"Train";77
"B-SGD";5.867;0.0228;0.1421;0.0098;0.2666;0.731;"Train";77
"AvaGrad";10.01;0.0295;0.4939;0.019;-0.0326;0.2528;"Test";77
"Fisher";20.909;0.0259;0.4936;0.0165;0.2811;0.7336;"Test";77
"NBWaVE";28.262;0.0255;0.4935;0.0121;0.5364;0.9706;"Test";77
"CMF";33.616;0.0264;0.4939;Inf;0.025;0.4853;"Test";77
"NMF";26.649;0.0271;0.4936;0.0161;0.0092;0.5616;"Test";77
"NNLM";17.398;0.0253;0.4937;0.0125;0.0021;0.7104;"Test";77
"AIRWLS";21.159;0.0241;0.4936;0.0123;0.496;0.9258;"Test";77
"Newton";11.246;0.0242;0.4936;0.0131;0.5066;0.9201;"Test";77
"C-SGD";10.185;0.0247;0.4936;0.0111;0.389;0.8366;"Test";77
"B-SGD";5.867;0.0262;0.4937;0.0114;0.2666;0.731;"Test";77
"AvaGrad";13.74;0.0243;0.0045;0.0168;-0.0437;0.2854;"Full";78
"Fisher";9.116;0.021;0.0039;0.0103;0.2325;0.6954;"Full";78
"NBWaVE";23.494;0.02;0.0037;0.0099;0.4344;0.9044;"Full";78
"CMF";34.151;0.0215;0.004;0.0106;0.1402;0.6128;"Full";78
"NMF";26.666;0.0223;0.0042;0.0115;0.1386;0.5636;"Full";78
"NNLM";17.405;0.0206;0.0039;0.0085;0.1094;0.7762;"Full";78
"AIRWLS";20.985;0.0196;0.0037;0.0076;0.4688;0.9043;"Full";78
"Newton";11.343;0.0196;0.0037;0.0076;0.4484;0.9028;"Full";78
"C-SGD";10.116;0.0194;0.0037;0.0082;0.4373;0.8801;"Full";78
"B-SGD";5.875;0.0194;0.0037;0.0083;0.3998;0.8374;"Full";78
"AvaGrad";13.74;0.0243;0.1433;0.0163;-0.0437;0.2854;"Train";78
"Fisher";9.116;0.0209;0.1429;0.0076;0.2325;0.6954;"Train";78
"NBWaVE";23.494;0.0196;0.1426;0.0097;0.4344;0.9044;"Train";78
"CMF";34.151;0.0214;0.1429;0.008;0.1402;0.6128;"Train";78
"NMF";26.666;0.0223;0.1431;0.0093;0.1386;0.5636;"Train";78
"NNLM";17.405;0.0206;0.1427;0.0076;0.1094;0.7762;"Train";78
"AIRWLS";20.985;0.0195;0.1426;0.0064;0.4688;0.9043;"Train";78
"Newton";11.343;0.0195;0.1426;0.0064;0.4484;0.9028;"Train";78
"C-SGD";10.116;0.0191;0.1425;0.0077;0.4373;0.8801;"Train";78
"B-SGD";5.875;0.0188;0.1425;0.0078;0.3998;0.8374;"Train";78
"AvaGrad";13.74;0.0242;0.493;0.018;-0.0437;0.2854;"Test";78
"Fisher";9.116;0.0213;0.4926;0.0179;0.2325;0.6954;"Test";78
"NBWaVE";23.494;0.021;0.4926;0.0107;0.4344;0.9044;"Test";78
"CMF";34.151;0.0216;0.4927;0.0182;0.1402;0.6128;"Test";78
"NMF";26.666;0.0225;0.4927;0.0179;0.1386;0.5636;"Test";78
"NNLM";17.405;0.0208;0.4927;0.0111;0.1094;0.7762;"Test";78
"AIRWLS";20.985;0.0199;0.4926;0.0111;0.4688;0.9043;"Test";78
"Newton";11.343;0.0199;0.4926;0.0111;0.4484;0.9028;"Test";78
"C-SGD";10.116;0.0202;0.4926;0.0096;0.4373;0.8801;"Test";78
"B-SGD";5.875;0.0212;0.4926;0.0096;0.3998;0.8374;"Test";78
"AvaGrad";65.81;0.0259;0.0044;0.0174;-0.0214;0.262;"Full";79
"Fisher";26.375;0.0227;0.0038;0.011;0.1422;0.5889;"Full";79
"NBWaVE";28.6;0.0214;0.0036;0.0108;0.4067;0.8559;"Full";79
"CMF";33.4;0.0234;0.004;0.0117;0.0583;0.5078;"Full";79
"NMF";20.543;0.0241;0.0041;0.0125;0.0135;0.4876;"Full";79
"NNLM";17.386;0.022;0.0038;0.0091;0.0368;0.5742;"Full";79
"AIRWLS";21.117;0.0213;0.0036;0.0085;0.3218;0.757;"Full";79
"Newton";11.268;0.0213;0.0036;0.0085;0.3332;0.7601;"Full";79
"C-SGD";10.167;0.0209;0.0036;0.0089;0.3302;0.7812;"Full";79
"B-SGD";5.873;0.0209;0.0036;0.0093;0.2441;0.6671;"Full";79
"AvaGrad";65.81;0.0259;0.1431;0.017;-0.0214;0.262;"Train";79
"Fisher";26.375;0.0226;0.1427;0.0087;0.1422;0.5889;"Train";79
"NBWaVE";28.6;0.021;0.1425;0.0105;0.4067;0.8559;"Train";79
"CMF";33.4;0.0233;0.1427;0.0091;0.0583;0.5078;"Train";79
"NMF";20.543;0.0241;0.1429;0.0108;0.0135;0.4876;"Train";79
"NNLM";17.386;0.0219;0.1425;0.0083;0.0368;0.5742;"Train";79
"AIRWLS";21.117;0.0212;0.1424;0.0071;0.3218;0.757;"Train";79
"Newton";11.268;0.0212;0.1424;0.0072;0.3332;0.7601;"Train";79
"C-SGD";10.167;0.0204;0.1423;0.0084;0.3302;0.7812;"Train";79
"B-SGD";5.873;0.0201;0.1423;0.0087;0.2441;0.6671;"Train";79
"AvaGrad";65.81;0.0258;0.4931;0.0185;-0.0214;0.262;"Test";79
"Fisher";26.375;0.023;0.4927;0.0179;0.1422;0.5889;"Test";79
"NBWaVE";28.6;0.0226;0.4927;0.0116;0.4067;0.8559;"Test";79
"CMF";33.4;0.0237;0.493;0.0192;0.0583;0.5078;"Test";79
"NMF";20.543;0.0243;0.4928;0.0175;0.0135;0.4876;"Test";79
"NNLM";17.386;0.0222;0.4928;0.0114;0.0368;0.5742;"Test";79
"AIRWLS";21.117;0.0215;0.4927;0.0123;0.3218;0.757;"Test";79
"Newton";11.268;0.0216;0.4927;0.0122;0.3332;0.7601;"Test";79
"C-SGD";10.167;0.022;0.4927;0.0104;0.3302;0.7812;"Test";79
"B-SGD";5.873;0.0232;0.4928;0.0108;0.2441;0.6671;"Test";79
"AvaGrad";4.993;0.0276;0.0048;0.0254;-0.0535;0.2851;"Full";80
"Fisher";8.883;0.0236;0.0041;0.0124;0.3721;0.8177;"Full";80
"NBWaVE";20.535;0.0225;0.0039;0.0114;0.466;0.9158;"Full";80
"CMF";30.638;0.0244;0.0043;0.0146;0.1975;0.722;"Full";80
"NMF";6.57;0.0257;0.0045;0.0164;0.1654;0.6646;"Full";80
"NNLM";17.488;0.0231;0.0041;0.0107;0.0682;0.8234;"Full";80
"AIRWLS";21.059;0.0221;0.0039;0.0087;0.5494;0.9723;"Full";80
"Newton";11.197;0.0221;0.0039;0.0082;0.5702;0.9796;"Full";80
"C-SGD";10.069;0.0219;0.0039;0.0107;0.4363;0.881;"Full";80
"B-SGD";5.865;0.0221;0.0039;0.0105;0.3371;0.7724;"Full";80
"AvaGrad";4.993;0.0276;0.1431;0.0249;-0.0535;0.2851;"Train";80
"Fisher";8.883;0.0235;0.1426;0.0086;0.3721;0.8177;"Train";80
"NBWaVE";20.535;0.0221;0.1423;0.0108;0.466;0.9158;"Train";80
