"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"C-SGD";25.689;0.0314;0.1444;0.0131;0.496;0.9827;"Train";46
"B-SGD";15.626;0.0311;0.1444;0.0133;0.3703;0.941;"Train";46
"AvaGrad";42.297;0.0384;0.4945;0.0268;-0.0214;0.2588;"Test";46
"Fisher";63.485;0.034;0.494;0.0208;0.3752;0.8553;"Test";46
"NBWaVE";78.136;0.0336;0.494;0.0161;0.5406;0.9961;"Test";46
"CMF";100.013;0.0343;0.4942;0.0194;0.3055;0.8051;"Test";46
"NMF";113.594;0.0354;0.4941;0.021;0.2344;0.7784;"Test";46
"NNLM";63.983;0.0333;0.4941;0.0161;0.1154;0.8368;"Test";46
"AIRWLS";81.035;0.032;0.494;0.0154;0.4966;0.9952;"Test";46
"Newton";46.719;0.032;0.494;0.0154;0.4946;0.9943;"Test";46
"C-SGD";25.689;0.0322;0.494;0.0146;0.496;0.9827;"Test";46
"B-SGD";15.626;0.0325;0.494;0.0146;0.3703;0.941;"Test";46
"AvaGrad";38.75;0.0373;0.0072;0.0227;-0.0391;0.2654;"Full";47
"Fisher";45.534;0.0333;0.0064;0.0149;0.2237;0.726;"Full";47
"NBWaVE";75.858;0.0325;0.0063;0.0145;0.4813;0.9813;"Full";47
"CMF";102.649;0.0337;0.0065;0.016;0.1019;0.5368;"Full";47
"NMF";113.384;0.0348;0.0067;0.0166;0.0867;0.5237;"Full";47
"NNLM";67.38;0.0324;0.0063;0.0136;6e-04;0.6822;"Full";47
"AIRWLS";80.776;0.0317;0.0061;0.0126;0.4469;0.9212;"Full";47
"Newton";43.725;0.0316;0.0061;0.0126;0.4798;0.9457;"Full";47
"C-SGD";25.553;0.0314;0.0061;0.0132;0.407;0.9274;"Full";47
"B-SGD";15.197;0.0314;0.0061;0.0133;0.3277;0.8418;"Full";47
"AvaGrad";38.75;0.0373;0.1453;0.0224;-0.0391;0.2654;"Train";47
"Fisher";45.534;0.0332;0.1447;0.0132;0.2237;0.726;"Train";47
"NBWaVE";75.858;0.0323;0.1445;0.0143;0.4813;0.9813;"Train";47
"CMF";102.649;0.0336;0.1447;0.0137;0.1019;0.5368;"Train";47
"NMF";113.384;0.0347;0.1449;0.0154;0.0867;0.5237;"Train";47
"NNLM";67.38;0.0323;0.1445;0.0129;6e-04;0.6822;"Train";47
"AIRWLS";80.776;0.0316;0.1444;0.0117;0.4469;0.9212;"Train";47
"Newton";43.725;0.0315;0.1444;0.0117;0.4798;0.9457;"Train";47
"C-SGD";25.553;0.0312;0.1443;0.0128;0.407;0.9274;"Train";47
"B-SGD";15.197;0.031;0.1443;0.013;0.3277;0.8418;"Train";47
"AvaGrad";38.75;0.0373;0.4948;0.0234;-0.0391;0.2654;"Test";47
"Fisher";45.534;0.0336;0.4944;0.0197;0.2237;0.726;"Test";47
"NBWaVE";75.858;0.0332;0.4944;0.015;0.4813;0.9813;"Test";47
"CMF";102.649;0.0339;0.4946;0.0226;0.1019;0.5368;"Test";47
"NMF";113.384;0.035;0.4945;0.0202;0.0867;0.5237;"Test";47
"NNLM";67.38;0.0327;0.4944;0.0155;6e-04;0.6822;"Test";47
"AIRWLS";80.776;0.0319;0.4944;0.0152;0.4469;0.9212;"Test";47
"Newton";43.725;0.0319;0.4944;0.0152;0.4798;0.9457;"Test";47
"C-SGD";25.553;0.032;0.4944;0.0142;0.407;0.9274;"Test";47
"B-SGD";15.197;0.0325;0.4944;0.0143;0.3277;0.8418;"Test";47
"AvaGrad";20.795;0.0362;0.0087;0.0176;-0.0124;0.2571;"Full";48
"Fisher";137.392;0.0332;0.008;0.0125;0.1238;0.5198;"Full";48
"NBWaVE";54.686;0.0321;0.0077;0.0122;0.4976;0.9852;"Full";48
"CMF";103.917;0.0329;0.0079;0.0119;0.0234;0.4844;"Full";48
"NMF";113.314;0.0339;0.0081;0.0132;-0.0118;0.4402;"Full";48
"NNLM";67.157;0.0323;0.0078;0.0109;5e-04;0.5704;"Full";48
"AIRWLS";84.956;0.0315;0.0076;0.0105;0.2986;0.8614;"Full";48
"Newton";45.797;0.0315;0.0076;0.0107;0.3127;0.8629;"Full";48
"C-SGD";25.715;0.0312;0.0075;0.0108;0.3528;0.8603;"Full";48
"B-SGD";15.444;0.031;0.0075;0.0109;0.3376;0.8348;"Full";48
"AvaGrad";20.795;0.0362;0.1469;0.0174;-0.0124;0.2571;"Train";48
"Fisher";137.392;0.0332;0.1463;0.0111;0.1238;0.5198;"Train";48
"NBWaVE";54.686;0.0319;0.146;0.012;0.4976;0.9852;"Train";48
"CMF";103.917;0.0329;0.1462;0.0108;0.0234;0.4844;"Train";48
"NMF";113.314;0.0339;0.1465;0.0122;-0.0118;0.4402;"Train";48
"NNLM";67.157;0.0323;0.1461;0.0105;5e-04;0.5704;"Train";48
"AIRWLS";84.956;0.0315;0.1459;0.0097;0.2986;0.8614;"Train";48
"Newton";45.797;0.0315;0.1459;0.0097;0.3127;0.8629;"Train";48
"C-SGD";25.715;0.031;0.1459;0.0105;0.3528;0.8603;"Train";48
"B-SGD";15.444;0.0307;0.1458;0.0106;0.3376;0.8348;"Train";48
"AvaGrad";20.795;0.0362;0.4951;0.0181;-0.0124;0.2571;"Test";48
"Fisher";137.392;0.0334;0.4946;0.0166;0.1238;0.5198;"Test";48
"NBWaVE";54.686;0.0327;0.4946;0.0126;0.4976;0.9852;"Test";48
"CMF";103.917;0.033;0.4947;0.015;0.0234;0.4844;"Test";48
"NMF";113.314;0.034;0.4947;0.0161;-0.0118;0.4402;"Test";48
"NNLM";67.157;0.0324;0.4947;0.0121;5e-04;0.5704;"Test";48
"AIRWLS";84.956;0.0317;0.4946;0.0129;0.2986;0.8614;"Test";48
"Newton";45.797;0.0317;0.4946;0.0137;0.3127;0.8629;"Test";48
"C-SGD";25.715;0.0318;0.4946;0.0115;0.3528;0.8603;"Test";48
"B-SGD";15.444;0.032;0.4946;0.0116;0.3376;0.8348;"Test";48
"AvaGrad";46.219;0.0373;0.009;0.0206;-0.0242;0.2619;"Full";49
"Fisher";38.116;0.0336;0.0081;0.0138;0.3224;0.8065;"Full";49
"NBWaVE";54.641;0.0329;0.008;0.0136;0.4312;0.938;"Full";49
"CMF";98.966;0.0336;0.0082;0.0136;0.0762;0.6602;"Full";49
"NMF";113.452;0.0343;0.0083;0.0147;0.0315;0.623;"Full";49
"NNLM";60.871;0.0328;0.008;0.0125;0.0138;0.7481;"Full";49
"AIRWLS";83.387;0.0321;0.0078;0.0114;0.5236;0.9865;"Full";49
"Newton";46.483;0.0321;0.0078;0.0114;0.4928;0.9916;"Full";49
"C-SGD";25.937;0.0318;0.0077;0.0119;0.4804;0.9512;"Full";49
"B-SGD";15.171;0.0318;0.0077;0.0125;0.2739;0.7642;"Full";49
"AvaGrad";46.219;0.0373;0.1471;0.0205;-0.0242;0.2619;"Train";49
"Fisher";38.116;0.0335;0.1464;0.0125;0.3224;0.8065;"Train";49
"NBWaVE";54.641;0.0326;0.1462;0.0135;0.4312;0.938;"Train";49
"CMF";98.966;0.0335;0.1463;0.0127;0.0762;0.6602;"Train";49
"NMF";113.452;0.0343;0.1465;0.0141;0.0315;0.623;"Train";49
"NNLM";60.871;0.0327;0.1462;0.0121;0.0138;0.7481;"Train";49
"AIRWLS";83.387;0.032;0.146;0.0107;0.5236;0.9865;"Train";49
"Newton";46.483;0.032;0.146;0.0107;0.4928;0.9916;"Train";49
"C-SGD";25.937;0.0316;0.1459;0.0116;0.4804;0.9512;"Train";49
"B-SGD";15.171;0.0314;0.1459;0.0122;0.2739;0.7642;"Train";49
"AvaGrad";46.219;0.0374;0.4954;0.021;-0.0242;0.2619;"Test";49
"Fisher";38.116;0.0338;0.4949;0.0175;0.3224;0.8065;"Test";49
"NBWaVE";54.641;0.0337;0.4949;0.0141;0.4312;0.938;"Test";49
"CMF";98.966;0.0338;0.4951;0.0163;0.0762;0.6602;"Test";49
"NMF";113.452;0.0345;0.495;0.0166;0.0315;0.623;"Test";49
"NNLM";60.871;0.033;0.4949;0.0138;0.0138;0.7481;"Test";49
"AIRWLS";83.387;0.0323;0.4948;0.0134;0.5236;0.9865;"Test";49
"Newton";46.483;0.0323;0.4948;0.0134;0.4928;0.9916;"Test";49
"C-SGD";25.937;0.0324;0.4949;0.0128;0.4804;0.9512;"Test";49
"B-SGD";15.171;0.0328;0.4949;0.0133;0.2739;0.7642;"Test";49
"AvaGrad";21.208;0.0374;0.0092;0.018;-0.0362;0.2579;"Full";50
"Fisher";43.276;0.034;0.0084;0.0128;0.2903;0.7869;"Full";50
"NBWaVE";58.834;0.0331;0.0082;0.0125;0.4125;0.8998;"Full";50
"CMF";102.841;0.034;0.0084;0.0124;0.0263;0.5622;"Full";50
"NMF";113.432;0.035;0.0086;0.0139;0.0193;0.4959;"Full";50
"NNLM";67.449;0.0332;0.0083;0.0116;0.0315;0.6899;"Full";50
"AIRWLS";84.821;0.0324;0.008;0.0107;0.4705;0.9435;"Full";50
"Newton";38.706;0.0324;0.008;0.0108;0.4695;0.9511;"Full";50
"C-SGD";25.738;0.0321;0.008;0.011;0.4538;0.9261;"Full";50
"B-SGD";15.304;0.0318;0.0079;0.0111;0.3552;0.8961;"Full";50
"AvaGrad";21.208;0.0374;0.1474;0.0178;-0.0362;0.2579;"Train";50
"Fisher";43.276;0.0339;0.1467;0.0115;0.2903;0.7869;"Train";50
"NBWaVE";58.834;0.0328;0.1465;0.0124;0.4125;0.8998;"Train";50
"CMF";102.841;0.0339;0.1467;0.0114;0.0263;0.5622;"Train";50
"NMF";113.432;0.0349;0.147;0.0131;0.0193;0.4959;"Train";50
"NNLM";67.449;0.0332;0.1466;0.0111;0.0315;0.6899;"Train";50
"AIRWLS";84.821;0.0323;0.1464;0.01;0.4705;0.9435;"Train";50
"Newton";38.706;0.0323;0.1464;0.01;0.4695;0.9511;"Train";50
"C-SGD";25.738;0.0318;0.1463;0.0107;0.4538;0.9261;"Train";50
"B-SGD";15.304;0.0314;0.1462;0.0108;0.3552;0.8961;"Train";50
"AvaGrad";21.208;0.0375;0.4953;0.0185;-0.0362;0.2579;"Test";50
"Fisher";43.276;0.0343;0.4948;0.0163;0.2903;0.7869;"Test";50
"NBWaVE";58.834;0.034;0.4948;0.013;0.4125;0.8998;"Test";50
"CMF";102.841;0.0342;0.4949;0.0153;0.0263;0.5622;"Test";50
"NMF";113.432;0.0352;0.4949;0.0162;0.0193;0.4959;"Test";50
"NNLM";67.449;0.0335;0.4948;0.0129;0.0315;0.6899;"Test";50
"AIRWLS";84.821;0.0327;0.4947;0.0127;0.4705;0.9435;"Test";50
"Newton";38.706;0.0327;0.4947;0.013;0.4695;0.9511;"Test";50
"C-SGD";25.738;0.0327;0.4947;0.0119;0.4538;0.9261;"Test";50
"B-SGD";15.304;0.0328;0.4947;0.0119;0.3552;0.8961;"Test";50
"AvaGrad";21.66;0.0351;0.009;0.0168;-0.0351;0.2604;"Full";51
"Fisher";50.404;0.0317;0.0081;0.0117;0.3178;0.7791;"Full";51
"NBWaVE";54.609;0.0307;0.0078;0.0115;0.5127;0.9924;"Full";51
"CMF";100.539;0.032;0.0082;0.012;0.0452;0.5935;"Full";51
"NMF";113.487;0.0332;0.0085;0.0133;0.0487;0.6078;"Full";51
"NNLM";67.242;0.031;0.008;0.0106;0.0322;0.7452;"Full";51
"AIRWLS";73.915;0.03;0.0077;0.0098;0.4823;0.9534;"Full";51
"Newton";35.486;0.03;0.0077;0.0099;0.4828;0.9542;"Full";51
"C-SGD";25.885;0.0297;0.0076;0.0102;0.3504;0.8872;"Full";51
"B-SGD";15.359;0.0295;0.0076;0.0103;0.3449;0.8428;"Full";51
"AvaGrad";21.66;0.0352;0.147;0.0166;-0.0351;0.2604;"Train";51
"Fisher";50.404;0.0317;0.1463;0.0105;0.3178;0.7791;"Train";51
"NBWaVE";54.609;0.0305;0.146;0.0114;0.5127;0.9924;"Train";51
"CMF";100.539;0.032;0.1463;0.0109;0.0452;0.5935;"Train";51
"NMF";113.487;0.0332;0.1466;0.0124;0.0487;0.6078;"Train";51
"NNLM";67.242;0.031;0.1461;0.0102;0.0322;0.7452;"Train";51
"AIRWLS";73.915;0.03;0.1459;0.0091;0.4823;0.9534;"Train";51
"Newton";35.486;0.0299;0.1459;0.0091;0.4828;0.9542;"Train";51
"C-SGD";25.885;0.0296;0.1458;0.0099;0.3504;0.8872;"Train";51
"B-SGD";15.359;0.0292;0.1457;0.0101;0.3449;0.8428;"Train";51
"AvaGrad";21.66;0.035;0.4955;0.0173;-0.0351;0.2604;"Test";51
"Fisher";50.404;0.0317;0.495;0.0151;0.3178;0.7791;"Test";51
"NBWaVE";54.609;0.0311;0.4949;0.0118;0.5127;0.9924;"Test";51
"CMF";100.539;0.032;0.4951;0.0153;0.0452;0.5935;"Test";51
"NMF";113.487;0.0331;0.4952;0.0158;0.0487;0.6078;"Test";51
"NNLM";67.242;0.031;0.495;0.0117;0.0322;0.7452;"Test";51
"AIRWLS";73.915;0.03;0.4949;0.0118;0.4823;0.9534;"Test";51
"Newton";35.486;0.03;0.4949;0.012;0.4828;0.9542;"Test";51
"C-SGD";25.885;0.0301;0.4949;0.011;0.3504;0.8872;"Test";51
"B-SGD";15.359;0.0302;0.4949;0.0109;0.3449;0.8428;"Test";51
"AvaGrad";28.933;0.0339;0.0077;0.0229;-0.0179;0.2537;"Full";52
"Fisher";57.154;0.0306;0.0069;0.0149;0.2466;0.7445;"Full";52
"NBWaVE";58.042;0.0298;0.0067;0.0146;0.311;0.8798;"Full";52
"CMF";101.447;0.0306;0.007;0.0144;0.0128;0.4877;"Full";52
"NMF";109.107;0.0314;0.0071;0.016;0.0083;0.4044;"Full";52
"NNLM";67.149;0.0298;0.0068;0.0132;-0.0011;0.6955;"Full";52
"AIRWLS";60.451;0.0291;0.0066;0.0122;0.4875;0.9863;"Full";52
"Newton";30.325;0.029;0.0066;0.0123;0.4953;0.9861;"Full";52
"C-SGD";25.865;0.0289;0.0066;0.0127;0.42;0.8913;"Full";52
"B-SGD";15.463;0.0288;0.0066;0.013;0.3009;0.8022;"Full";52
"AvaGrad";28.933;0.0339;0.1458;0.0227;-0.0179;0.2537;"Train";52
"Fisher";57.154;0.0305;0.1452;0.0134;0.2466;0.7445;"Train";52
"NBWaVE";58.042;0.0295;0.145;0.0144;0.311;0.8798;"Train";52
"CMF";101.447;0.0305;0.1451;0.0134;0.0128;0.4877;"Train";52
"NMF";109.107;0.0313;0.1453;0.015;0.0083;0.4044;"Train";52
"NNLM";67.149;0.0297;0.145;0.0128;-0.0011;0.6955;"Train";52
"AIRWLS";60.451;0.0289;0.1449;0.0116;0.4875;0.9863;"Train";52
"Newton";30.325;0.0289;0.1449;0.0116;0.4953;0.9861;"Train";52
"C-SGD";25.865;0.0287;0.1448;0.0124;0.42;0.8913;"Train";52
"B-SGD";15.463;0.0284;0.1448;0.0126;0.3009;0.8022;"Train";52
"AvaGrad";28.933;0.034;0.495;0.0237;-0.0179;0.2537;"Test";52
"Fisher";57.154;0.031;0.4946;0.0192;0.2466;0.7445;"Test";52
"NBWaVE";58.042;0.0306;0.4945;0.0151;0.311;0.8798;"Test";52
"CMF";101.447;0.0309;0.4947;0.0174;0.0128;0.4877;"Test";52
"NMF";109.107;0.0317;0.4947;0.0189;0.0083;0.4044;"Test";52
"NNLM";67.149;0.0301;0.4946;0.0146;-0.0011;0.6955;"Test";52
"AIRWLS";60.451;0.0294;0.4945;0.014;0.4875;0.9863;"Test";52
"Newton";30.325;0.0294;0.4945;0.0143;0.4953;0.9861;"Test";52
"C-SGD";25.865;0.0296;0.4945;0.0137;0.42;0.8913;"Test";52
"B-SGD";15.463;0.03;0.4945;0.0138;0.3009;0.8022;"Test";52
"AvaGrad";22.843;0.0357;0.0083;0.021;-0.0236;0.2568;"Full";53
"Fisher";38.771;0.0325;0.0076;0.0149;0.2495;0.6988;"Full";53
"NBWaVE";55.704;0.0318;0.0074;0.0148;0.4228;0.9082;"Full";53
"CMF";101.101;0.0321;0.0075;0.0143;0.0294;0.5147;"Full";53
"NMF";113.319;0.0331;0.0077;0.0158;-0.0029;0.5131;"Full";53
"NNLM";67.272;0.0316;0.0074;0.0134;0.0203;0.6662;"Full";53
"AIRWLS";79.856;0.0311;0.0073;0.0129;0.4207;0.9041;"Full";53
"Newton";38.073;0.031;0.0073;0.0129;0.4334;0.9147;"Full";53
"C-SGD";26.18;0.0308;0.0072;0.0132;0.3014;0.8275;"Full";53
"B-SGD";15.244;0.0305;0.0071;0.0132;0.3347;0.8474;"Full";53
"AvaGrad";22.843;0.0356;0.1467;0.0208;-0.0236;0.2568;"Train";53
"Fisher";38.771;0.0324;0.146;0.0139;0.2495;0.6988;"Train";53
"NBWaVE";55.704;0.0315;0.1459;0.0146;0.4228;0.9082;"Train";53
"CMF";101.101;0.0321;0.146;0.0134;0.0294;0.5147;"Train";53
"NMF";113.319;0.0331;0.1462;0.0152;-0.0029;0.5131;"Train";53
"NNLM";67.272;0.0315;0.1459;0.013;0.0203;0.6662;"Train";53
"AIRWLS";79.856;0.031;0.1458;0.0121;0.4207;0.9041;"Train";53
"Newton";38.073;0.0309;0.1458;0.0121;0.4334;0.9147;"Train";53
"C-SGD";26.18;0.0306;0.1457;0.0129;0.3014;0.8275;"Train";53
"B-SGD";15.244;0.0301;0.1456;0.013;0.3347;0.8474;"Train";53
"AvaGrad";22.843;0.0358;0.4947;0.0214;-0.0236;0.2568;"Test";53
"Fisher";38.771;0.0328;0.4943;0.018;0.2495;0.6988;"Test";53
"NBWaVE";55.704;0.0326;0.4943;0.0153;0.4228;0.9082;"Test";53
"CMF";101.101;0.0324;0.4944;0.0167;0.0294;0.5147;"Test";53
"NMF";113.319;0.0334;0.4944;0.0175;-0.0029;0.5131;"Test";53
"NNLM";67.272;0.0319;0.4943;0.0146;0.0203;0.6662;"Test";53
"AIRWLS";79.856;0.0314;0.4942;0.0149;0.4207;0.9041;"Test";53
"Newton";38.073;0.0314;0.4942;0.015;0.4334;0.9147;"Test";53
"C-SGD";26.18;0.0315;0.4943;0.0141;0.3014;0.8275;"Test";53
"B-SGD";15.244;0.0316;0.4943;0.0139;0.3347;0.8474;"Test";53
"AvaGrad";22.545;0.0374;0.0069;0.0214;-0.0368;0.2602;"Full";54
"Fisher";53.138;0.033;0.0061;0.0146;0.2583;0.7636;"Full";54
"NBWaVE";58.608;0.032;0.0059;0.0144;0.3541;0.9053;"Full";54
"CMF";101.525;0.0339;0.0063;Inf;0.0238;0.51;"Full";54
"NMF";113.211;0.0344;0.0063;0.0159;0.0301;0.5923;"Full";54
"NNLM";67.267;0.0323;0.006;0.0136;0.015;0.6913;"Full";54
"AIRWLS";81.119;0.0311;0.0058;0.0123;0.4624;0.9597;"Full";54
"Newton";46.819;0.0312;0.0058;0.0123;0.4357;0.9491;"Full";54
"C-SGD";25.742;0.0307;0.0057;0.0126;0.4726;0.973;"Full";54
"B-SGD";15.257;0.0305;0.0057;0.0127;0.4565;0.9446;"Full";54
"AvaGrad";22.545;0.0374;0.1452;0.0212;-0.0368;0.2602;"Train";54
"Fisher";53.138;0.0329;0.1445;0.0131;0.2583;0.7636;"Train";54
"NBWaVE";58.608;0.0317;0.1443;0.0142;0.3541;0.9053;"Train";54
"CMF";101.525;0.0338;0.1446;Inf;0.0238;0.51;"Train";54
"NMF";113.211;0.0343;0.1447;0.015;0.0301;0.5923;"Train";54
"NNLM";67.267;0.0321;0.1444;0.013;0.015;0.6913;"Train";54
"AIRWLS";81.119;0.031;0.1442;0.0115;0.4624;0.9597;"Train";54
"Newton";46.819;0.0311;0.1442;0.0115;0.4357;0.9491;"Train";54
"C-SGD";25.742;0.0305;0.1441;0.0123;0.4726;0.973;"Train";54
"B-SGD";15.257;0.03;0.1441;0.0125;0.4565;0.9446;"Train";54
"AvaGrad";22.545;0.0375;0.4945;0.0218;-0.0368;0.2602;"Test";54
"Fisher";53.138;0.0334;0.494;0.0188;0.2583;0.7636;"Test";54
"NBWaVE";58.608;0.033;0.494;0.0149;0.3541;0.9053;"Test";54
"CMF";101.525;0.0341;0.4942;0.0212;0.0238;0.51;"Test";54
"NMF";113.211;0.0347;0.4941;0.0185;0.0301;0.5923;"Test";54
"NNLM";67.267;0.0326;0.494;0.0151;0.015;0.6913;"Test";54
"AIRWLS";81.119;0.0315;0.4939;0.0146;0.4624;0.9597;"Test";54
"Newton";46.819;0.0315;0.4939;0.0149;0.4357;0.9491;"Test";54
"C-SGD";25.742;0.0315;0.4939;0.0134;0.4726;0.973;"Test";54
"B-SGD";15.257;0.0319;0.494;0.0135;0.4565;0.9446;"Test";54
"AvaGrad";21.662;0.033;0.008;0.0199;-0.0201;0.2596;"Full";55
"Fisher";39.305;0.0297;0.0072;0.0136;0.2447;0.715;"Full";55
"NBWaVE";58.039;0.0289;0.007;0.0133;0.5314;0.9916;"Full";55
"CMF";103.265;0.0297;0.0072;Inf;0.0042;0.5568;"Full";55
"NMF";113.925;0.0305;0.0074;0.0143;0.0059;0.6304;"Full";55
"NNLM";67.184;0.0288;0.007;0.0123;0.0205;0.7386;"Full";55
"AIRWLS";72.023;0.0282;0.0069;0.0116;0.4304;0.9139;"Full";55
"Newton";33.746;0.0282;0.0069;0.0117;0.4179;0.8969;"Full";55
"C-SGD";25.906;0.028;0.0068;0.0118;0.4301;0.9307;"Full";55
"B-SGD";15.538;0.0278;0.0068;0.0119;0.3929;0.882;"Full";55
"AvaGrad";21.662;0.0329;0.1457;0.0198;-0.0201;0.2596;"Train";55
"Fisher";39.305;0.0296;0.1451;0.0125;0.2447;0.715;"Train";55
"NBWaVE";58.039;0.0287;0.1449;0.0131;0.5314;0.9916;"Train";55
"CMF";103.265;0.0296;0.145;Inf;0.0042;0.5568;"Train";55
"NMF";113.925;0.0303;0.1453;0.0137;0.0059;0.6304;"Train";55
"NNLM";67.184;0.0287;0.1449;0.0118;0.0205;0.7386;"Train";55
"AIRWLS";72.023;0.0281;0.1447;0.0109;0.4304;0.9139;"Train";55
"Newton";33.746;0.0281;0.1447;0.0109;0.4179;0.8969;"Train";55
"C-SGD";25.906;0.0277;0.1447;0.0115;0.4301;0.9307;"Train";55
"B-SGD";15.538;0.0274;0.1446;0.0117;0.3929;0.882;"Train";55
"AvaGrad";21.662;0.0332;0.4957;0.0204;-0.0201;0.2596;"Test";55
"Fisher";39.305;0.0301;0.4952;0.017;0.2447;0.715;"Test";55
"NBWaVE";58.039;0.0297;0.4952;0.0139;0.5314;0.9916;"Test";55
"CMF";103.265;0.03;0.4953;Inf;0.0042;0.5568;"Test";55
"NMF";113.925;0.0308;0.4953;0.0162;0.0059;0.6304;"Test";55
"NNLM";67.184;0.0292;0.4952;0.0135;0.0205;0.7386;"Test";55
"AIRWLS";72.023;0.0286;0.4952;0.0136;0.4304;0.9139;"Test";55
"Newton";33.746;0.0286;0.4952;0.0139;0.4179;0.8969;"Test";55
"C-SGD";25.906;0.0286;0.4952;0.0128;0.4301;0.9307;"Test";55
"B-SGD";15.538;0.0288;0.4952;0.0127;0.3929;0.882;"Test";55
"AvaGrad";37.215;0.0372;0.0081;0.0206;-0.0291;0.2602;"Full";56
"Fisher";77.815;0.0336;0.0073;0.0138;0.3417;0.8135;"Full";56
"NBWaVE";89.061;0.0328;0.0072;0.0138;0.4784;0.9753;"Full";56
"CMF";100.78;0.034;0.0074;0.0143;0.1161;0.5936;"Full";56
"NMF";113.969;0.0346;0.0075;0.0152;0.0712;0.662;"Full";56
"NNLM";67.173;0.0329;0.0072;0.0129;0.033;0.7958;"Full";56
"AIRWLS";83.574;0.0321;0.007;0.012;0.4997;0.9703;"Full";56
"Newton";35.14;0.032;0.007;0.0119;0.4872;0.9694;"Full";56
"C-SGD";25.715;0.0318;0.007;0.0123;0.4602;0.9327;"Full";56
"B-SGD";15.255;0.0317;0.007;0.0126;0.339;0.843;"Full";56
"AvaGrad";37.215;0.0372;0.1463;0.0204;-0.0291;0.2602;"Train";56
"Fisher";77.815;0.0334;0.1456;0.0126;0.3417;0.8135;"Train";56
"NBWaVE";89.061;0.0325;0.1454;0.0136;0.4784;0.9753;"Train";56
"CMF";100.78;0.0339;0.1457;0.0131;0.1161;0.5936;"Train";56
"NMF";113.969;0.0345;0.1458;0.0144;0.0712;0.662;"Train";56
"NNLM";67.173;0.0328;0.1455;0.0124;0.033;0.7958;"Train";56
"AIRWLS";83.574;0.032;0.1453;0.011;0.4997;0.9703;"Train";56
"Newton";35.14;0.0319;0.1453;0.011;0.4872;0.9694;"Train";56
"C-SGD";25.715;0.0315;0.1453;0.012;0.4602;0.9327;"Train";56
"B-SGD";15.255;0.0313;0.1452;0.0123;0.339;0.843;"Train";56
"AvaGrad";37.215;0.0374;0.495;0.0212;-0.0291;0.2602;"Test";56
"Fisher";77.815;0.0339;0.4946;0.0174;0.3417;0.8135;"Test";56
"NBWaVE";89.061;0.0336;0.4946;0.0142;0.4784;0.9753;"Test";56
"CMF";100.78;0.0342;0.4947;0.0177;0.1161;0.5936;"Test";56
"NMF";113.969;0.0349;0.4947;0.0173;0.0712;0.662;"Test";56
"NNLM";67.173;0.0331;0.4946;0.0142;0.033;0.7958;"Test";56
"AIRWLS";83.574;0.0324;0.4945;0.0147;0.4997;0.9703;"Test";56
"Newton";35.14;0.0324;0.4945;0.0145;0.4872;0.9694;"Test";56
"C-SGD";25.715;0.0324;0.4945;0.0133;0.4602;0.9327;"Test";56
"B-SGD";15.255;0.0329;0.4946;0.0134;0.339;0.843;"Test";56
"AvaGrad";21.963;0.0382;0.0079;0.021;-0.0217;0.2563;"Full";57
"Fisher";54.425;0.0342;0.0071;0.0146;0.3119;0.7995;"Full";57
"NBWaVE";56.46;0.0336;0.0069;0.0144;0.5078;0.9865;"Full";57
"CMF";103.886;0.0347;0.0072;Inf;0.0642;0.493;"Full";57
"NMF";113.75;0.0355;0.0073;0.016;0.0378;0.514;"Full";57
"NNLM";67.455;0.0335;0.007;0.0135;-0.0238;0.7723;"Full";57
"AIRWLS";81.667;0.0327;0.0068;0.0127;0.364;0.8959;"Full";57
"Newton";45.299;0.0327;0.0068;0.0128;0.3605;0.8984;"Full";57
"C-SGD";25.898;0.0325;0.0067;0.0128;0.4404;0.9304;"Full";57
"B-SGD";15.324;0.0322;0.0067;0.013;0.3814;0.8989;"Full";57
"AvaGrad";21.963;0.0382;0.1458;0.0209;-0.0217;0.2563;"Train";57
"Fisher";54.425;0.0341;0.1452;0.0135;0.3119;0.7995;"Train";57
"NBWaVE";56.46;0.0333;0.145;0.0142;0.5078;0.9865;"Train";57
"CMF";103.886;0.0345;0.1452;0.0139;0.0642;0.493;"Train";57
"NMF";113.75;0.0354;0.1454;0.0153;0.0378;0.514;"Train";57
"NNLM";67.455;0.0334;0.145;0.0131;-0.0238;0.7723;"Train";57
"AIRWLS";81.667;0.0326;0.1449;0.0119;0.364;0.8959;"Train";57
"Newton";45.299;0.0326;0.1449;0.0119;0.3605;0.8984;"Train";57
"C-SGD";25.898;0.0323;0.1448;0.0125;0.4404;0.9304;"Train";57
"B-SGD";15.324;0.0318;0.1447;0.0127;0.3814;0.8989;"Train";57
"AvaGrad";21.963;0.0383;0.4953;0.0214;-0.0217;0.2563;"Test";57
"Fisher";54.425;0.0346;0.4948;0.0177;0.3119;0.7995;"Test";57
"NBWaVE";56.46;0.0344;0.4948;0.0149;0.5078;0.9865;"Test";57
"CMF";103.886;0.0351;0.4951;Inf;0.0642;0.493;"Test";57
"NMF";113.75;0.0358;0.495;0.0178;0.0378;0.514;"Test";57
"NNLM";67.455;0.0339;0.4949;0.0148;-0.0238;0.7723;"Test";57
"AIRWLS";81.667;0.0331;0.4948;0.015;0.364;0.8959;"Test";57
