"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"AIRWLS";3.622;0.0157;0.0018;0.0067;0.3869;0.7777;"Full";46
"Newton";1.813;0.0157;0.0018;0.0071;0.3755;0.7781;"Full";46
"C-SGD";3.355;0.0158;0.0019;0.0073;0.3541;0.7463;"Full";46
"B-SGD";1.947;0.0159;0.0019;0.0075;0.2433;0.6421;"Full";46
"AvaGrad";2.512;0.0203;0.141;0.0163;-0.0351;0.2598;"Train";46
"Fisher";1.452;0.0169;0.1408;0.0062;0.1085;0.5669;"Train";46
"NBWaVE";7.379;0.0141;0.1404;0.0094;0.323;0.7496;"Train";46
"CMF";9.615;0.0174;0.1407;0.007;0.0526;0.4424;"Train";46
"NMF";4.847;0.0182;0.1409;0.0086;-0.053;0.4183;"Train";46
"NNLM";3.616;0.0164;0.1405;0.0069;0.0616;0.5635;"Train";46
"AIRWLS";3.622;0.0154;0.1405;0.0047;0.3869;0.7777;"Train";46
"Newton";1.813;0.0154;0.1405;0.0047;0.3755;0.7781;"Train";46
"C-SGD";3.355;0.0153;0.1404;0.0059;0.3541;0.7463;"Train";46
"B-SGD";1.947;0.0143;0.1404;0.0066;0.2433;0.6421;"Train";46
"AvaGrad";2.512;0.0208;0.4927;0.0192;-0.0351;0.2598;"Test";46
"Fisher";1.452;0.0182;0.4924;0.0207;0.1085;0.5669;"Test";46
"NBWaVE";7.379;0.0178;0.4924;0.0118;0.323;0.7496;"Test";46
"CMF";9.615;0.0183;0.4926;0.0203;0.0526;0.4424;"Test";46
"NMF";4.847;0.0192;0.4925;0.0202;-0.053;0.4183;"Test";46
"NNLM";3.616;0.0173;0.4927;0.0121;0.0616;0.5635;"Test";46
"AIRWLS";3.622;0.0166;0.4925;0.0126;0.3869;0.7777;"Test";46
"Newton";1.813;0.0167;0.4925;0.014;0.3755;0.7781;"Test";46
"C-SGD";3.355;0.0175;0.4926;0.0113;0.3541;0.7463;"Test";46
"B-SGD";1.947;0.0205;0.4926;0.0102;0.2433;0.6421;"Test";46
"AvaGrad";0.82;0.0206;0.0021;0.011;-0.0373;0.2476;"Full";47
"Fisher";1.864;0.0161;0.0016;0.0069;0.1567;0.5283;"Full";47
"NBWaVE";6.301;0.0137;0.0014;0.0074;0.2056;0.5882;"Full";47
"CMF";10.405;0.019;0.0019;0.0428;-0.0922;0.3027;"Full";47
"NMF";4.855;0.0178;0.0018;0.0076;-0.0268;0.3528;"Full";47
"NNLM";3.625;0.016;0.0016;0.008;-0.0107;0.3854;"Full";47
"AIRWLS";3.601;0.0146;0.0015;0.005;0.2422;0.6247;"Full";47
"Newton";1.815;0.0146;0.0015;0.0057;0.2548;0.6149;"Full";47
"C-SGD";3.372;0.0146;0.0015;0.0056;0.1621;0.5511;"Full";47
"B-SGD";1.957;0.0147;0.0015;0.0056;0.1751;0.5486;"Full";47
"AvaGrad";0.82;0.0205;0.1408;0.0103;-0.0373;0.2476;"Train";47
"Fisher";1.864;0.0158;0.1405;0.004;0.1567;0.5283;"Train";47
"NBWaVE";6.301;0.0125;0.1402;0.007;0.2056;0.5882;"Train";47
"CMF";10.405;0.018;0.1419;0.0052;-0.0922;0.3027;"Train";47
"NMF";4.855;0.0175;0.1406;0.0053;-0.0268;0.3528;"Train";47
"NNLM";3.625;0.0157;0.1401;0.0045;-0.0107;0.3854;"Train";47
"AIRWLS";3.601;0.0142;0.1402;0.0032;0.2422;0.6247;"Train";47
"Newton";1.815;0.0143;0.1403;0.0032;0.2548;0.6149;"Train";47
"C-SGD";3.372;0.0138;0.1402;0.0042;0.1621;0.5511;"Train";47
"B-SGD";1.957;0.013;0.1402;0.0047;0.1751;0.5486;"Train";47
"AvaGrad";0.82;0.0208;0.4924;0.0129;-0.0373;0.2476;"Test";47
"Fisher";1.864;0.0172;0.492;0.0153;0.1567;0.5283;"Test";47
"NBWaVE";6.301;0.017;0.492;0.0083;0.2056;0.5882;"Test";47
"CMF";10.405;0.0217;0.4903;0.1501;-0.0922;0.3027;"Test";47
"NMF";4.855;0.0185;0.4922;0.0143;-0.0268;0.3528;"Test";47
"NNLM";3.625;0.0168;0.4928;0.018;-0.0107;0.3854;"Test";47
"AIRWLS";3.601;0.0155;0.4922;0.0101;0.2422;0.6247;"Test";47
"Newton";1.815;0.0156;0.4922;0.0128;0.2548;0.6149;"Test";47
"C-SGD";3.372;0.0167;0.4923;0.0098;0.1621;0.5511;"Test";47
"B-SGD";1.957;0.0194;0.4923;0.0082;0.1751;0.5486;"Test";47
"AvaGrad";11.036;0.0166;0.0025;0.0103;0.1294;0.5407;"Full";48
"Fisher";1.361;0.0164;0.0025;0.0094;0.0668;0.5052;"Full";48
"NBWaVE";13.48;0.0146;0.0022;0.0084;0.461;0.8468;"Full";48
"CMF";9.537;0.0169;0.0026;0.0099;0.0519;0.3979;"Full";48
"NMF";3.178;0.0177;0.0027;0.0106;0.0108;0.3758;"Full";48
"NNLM";3.628;0.0163;0.0025;0.0075;0.0628;0.4972;"Full";48
"AIRWLS";3.58;0.015;0.0023;0.0066;0.2627;0.6626;"Full";48
"Newton";1.814;0.0151;0.0023;0.0066;0.2426;0.6414;"Full";48
"C-SGD";3.367;0.0145;0.0022;0.0065;0.2906;0.6871;"Full";48
"B-SGD";1.961;0.0151;0.0023;0.0067;0.1896;0.5914;"Full";48
"AvaGrad";11.036;0.0165;0.141;0.008;0.1294;0.5407;"Train";48
"Fisher";1.361;0.0162;0.1411;0.0057;0.0668;0.5052;"Train";48
"NBWaVE";13.48;0.0139;0.1408;0.0079;0.461;0.8468;"Train";48
"CMF";9.537;0.0168;0.141;0.0062;0.0519;0.3979;"Train";48
"NMF";3.178;0.0176;0.1412;0.0078;0.0108;0.3758;"Train";48
"NNLM";3.628;0.0154;0.1407;0.0058;0.0628;0.4972;"Train";48
"AIRWLS";3.58;0.0146;0.1407;0.0044;0.2627;0.6626;"Train";48
"Newton";1.814;0.0147;0.1408;0.0044;0.2426;0.6414;"Train";48
"C-SGD";3.367;0.0137;0.1407;0.0056;0.2906;0.6871;"Train";48
"B-SGD";1.961;0.0132;0.1407;0.006;0.1896;0.5914;"Train";48
"AvaGrad";11.036;0.017;0.493;0.0165;0.1294;0.5407;"Test";48
"Fisher";1.361;0.017;0.4928;0.0196;0.0668;0.5052;"Test";48
"NBWaVE";13.48;0.0165;0.4926;0.0098;0.461;0.8468;"Test";48
"CMF";9.537;0.0173;0.493;0.02;0.0519;0.3979;"Test";48
"NMF";3.178;0.0179;0.493;0.0183;0.0108;0.3758;"Test";48
"NNLM";3.628;0.0187;0.4934;0.0121;0.0628;0.4972;"Test";48
"AIRWLS";3.58;0.0161;0.493;0.0125;0.2627;0.6626;"Test";48
"Newton";1.814;0.0164;0.4929;0.0127;0.2426;0.6414;"Test";48
"C-SGD";3.367;0.0168;0.4929;0.0091;0.2906;0.6871;"Test";48
"B-SGD";1.961;0.0202;0.4931;0.0088;0.1896;0.5914;"Test";48
"AvaGrad";2.105;0.0277;0.0017;0.0274;-0.0502;0.2495;"Full";49
"Fisher";1.396;0.0194;0.0012;0.0138;0.3599;0.7745;"Full";49
"NBWaVE";13.382;0.0175;0.0011;0.0136;0.4222;0.819;"Full";49
"CMF";9.918;0.0196;0.0012;0.0127;0.1066;0.6111;"Full";49
"NMF";4.864;0.0211;0.0013;0.0159;0.0966;0.6229;"Full";49
"NNLM";3.639;0.0183;0.0011;0.0117;0.0696;0.736;"Full";49
"AIRWLS";3.606;0.0171;0.0011;0.0098;0.5923;0.9297;"Full";49
"Newton";1.817;0.0171;0.0011;0.0097;0.5577;0.9288;"Full";49
"C-SGD";3.37;0.0172;0.0011;0.0108;0.3161;0.7499;"Full";49
"B-SGD";1.95;0.0167;0.001;0.0115;0.2299;0.673;"Full";49
"AvaGrad";2.105;0.0276;0.14;0.0267;-0.0502;0.2495;"Train";49
"Fisher";1.396;0.0189;0.1396;0.0104;0.3599;0.7745;"Train";49
"NBWaVE";13.382;0.0163;0.1395;0.0128;0.4222;0.819;"Train";49
"CMF";9.918;0.0192;0.1396;0.0106;0.1066;0.6111;"Train";49
"NMF";4.864;0.0208;0.1398;0.0136;0.0966;0.6229;"Train";49
"NNLM";3.639;0.018;0.1395;0.0103;0.0696;0.736;"Train";49
"AIRWLS";3.606;0.0167;0.1395;0.0078;0.5923;0.9297;"Train";49
"Newton";1.817;0.0167;0.1394;0.008;0.5577;0.9288;"Train";49
"C-SGD";3.37;0.0157;0.1394;0.0096;0.3161;0.7499;"Train";49
"B-SGD";1.95;0.0143;0.1394;0.0106;0.2299;0.673;"Train";49
"AvaGrad";2.105;0.0277;0.493;0.0296;-0.0502;0.2495;"Test";49
"Fisher";1.396;0.0207;0.4927;0.0241;0.3599;0.7745;"Test";49
"NBWaVE";13.382;0.0209;0.4927;0.0162;0.4222;0.819;"Test";49
"CMF";9.918;0.0207;0.4928;0.0191;0.1066;0.6111;"Test";49
"NMF";4.864;0.022;0.4927;0.0228;0.0966;0.6229;"Test";49
"NNLM";3.639;0.0191;0.4928;0.0158;0.0696;0.736;"Test";49
"AIRWLS";3.606;0.0182;0.4927;0.0157;0.5923;0.9297;"Test";49
"Newton";1.817;0.0182;0.4927;0.0145;0.5577;0.9288;"Test";49
"C-SGD";3.37;0.0215;0.4928;0.0144;0.3161;0.7499;"Test";49
"B-SGD";1.95;0.0236;0.4928;0.0141;0.2299;0.673;"Test";49
"AvaGrad";11.031;0.0161;0.0024;0.0086;0.2439;0.6486;"Full";50
"Fisher";2.159;0.0162;0.0024;0.0088;0.1347;0.5675;"Full";50
"NBWaVE";11.493;0.0141;0.0021;0.0079;0.3585;0.7711;"Full";50
"CMF";9.011;0.0168;0.0025;0.0092;0.1386;0.5292;"Full";50
"NMF";4.851;0.0173;0.0026;0.0096;0.1102;0.5232;"Full";50
"NNLM";3.624;0.0153;0.0023;0.0062;0.2131;0.6316;"Full";50
"AIRWLS";3.588;0.0146;0.0022;0.0055;0.4181;0.7902;"Full";50
"Newton";1.823;0.0145;0.0022;0.0057;0.3949;0.7835;"Full";50
"C-SGD";3.373;0.0144;0.0022;0.0058;0.3753;0.7725;"Full";50
"B-SGD";1.949;0.0156;0.0024;0.0068;0.0848;0.5421;"Full";50
"AvaGrad";11.031;0.016;0.1415;0.0059;0.2439;0.6486;"Train";50
"Fisher";2.159;0.016;0.1416;0.0044;0.1347;0.5675;"Train";50
"NBWaVE";11.493;0.0133;0.1412;0.0072;0.3585;0.7711;"Train";50
"CMF";9.011;0.0166;0.1414;0.005;0.1386;0.5292;"Train";50
"NMF";4.851;0.0171;0.1418;0.006;0.1102;0.5232;"Train";50
"NNLM";3.624;0.0152;0.1412;0.0048;0.2131;0.6316;"Train";50
"AIRWLS";3.588;0.0143;0.1411;0.0034;0.4181;0.7902;"Train";50
"Newton";1.823;0.0143;0.1412;0.0034;0.3949;0.7835;"Train";50
"C-SGD";3.373;0.0136;0.1411;0.0048;0.3753;0.7725;"Train";50
"B-SGD";1.949;0.0138;0.1413;0.0056;0.0848;0.5421;"Train";50
"AvaGrad";11.031;0.0166;0.4919;0.016;0.2439;0.6486;"Test";50
"Fisher";2.159;0.0168;0.4918;0.021;0.1347;0.5675;"Test";50
"NBWaVE";11.493;0.0162;0.4919;0.0096;0.3585;0.7711;"Test";50
"CMF";9.011;0.0173;0.4923;0.021;0.1386;0.5292;"Test";50
"NMF";4.851;0.0178;0.4918;0.0199;0.1102;0.5232;"Test";50
"NNLM";3.624;0.0158;0.4922;0.0103;0.2131;0.6316;"Test";50
"AIRWLS";3.588;0.0151;0.4922;0.0114;0.4181;0.7902;"Test";50
"Newton";1.823;0.0151;0.4921;0.0122;0.3949;0.7835;"Test";50
"C-SGD";3.373;0.0168;0.4921;0.0086;0.3753;0.7725;"Test";50
"B-SGD";1.949;0.0207;0.4921;0.0103;0.0848;0.5421;"Test";50
"AvaGrad";0.889;0.0202;0.0028;0.0121;-0.0567;0.2449;"Full";51
"Fisher";1.58;0.0175;0.0024;0.0082;-0.0184;0.3818;"Full";51
"NBWaVE";14.743;0.0154;0.0021;0.0077;0.2397;0.6271;"Full";51
"CMF";8.864;0.0182;0.0025;0.0108;-0.001;0.3568;"Full";51
"NMF";3.397;0.0185;0.0025;0.0086;-0.024;0.3455;"Full";51
"NNLM";3.624;0.0165;0.0023;0.0058;0.0521;0.4966;"Full";51
"AIRWLS";3.611;0.0159;0.0022;0.0055;0.2004;0.5986;"Full";51
"Newton";1.807;0.016;0.0022;0.0062;0.1785;0.5675;"Full";51
"C-SGD";3.351;0.0156;0.0022;0.0056;0.1572;0.5332;"Full";51
"B-SGD";1.944;0.0158;0.0022;0.006;0.0565;0.4379;"Full";51
"AvaGrad";0.889;0.02;0.1415;0.0115;-0.0567;0.2449;"Train";51
"Fisher";1.58;0.0172;0.1413;0.0047;-0.0184;0.3818;"Train";51
"NBWaVE";14.743;0.0144;0.141;0.0073;0.2397;0.6271;"Train";51
"CMF";8.864;0.0177;0.1411;0.005;-0.001;0.3568;"Train";51
"NMF";3.397;0.0182;0.1414;0.0061;-0.024;0.3455;"Train";51
"NNLM";3.624;0.0162;0.141;0.0047;0.0521;0.4966;"Train";51
"AIRWLS";3.611;0.0155;0.141;0.0035;0.2004;0.5986;"Train";51
"Newton";1.807;0.0156;0.141;0.0036;0.1785;0.5675;"Train";51
"C-SGD";3.351;0.0148;0.1409;0.0046;0.1572;0.5332;"Train";51
"B-SGD";1.944;0.0138;0.1409;0.0052;0.0565;0.4379;"Train";51
"AvaGrad";0.889;0.0207;0.4926;0.0138;-0.0567;0.2449;"Test";51
"Fisher";1.58;0.0186;0.4922;0.0183;-0.0184;0.3818;"Test";51
"NBWaVE";14.743;0.0183;0.4922;0.0088;0.2397;0.6271;"Test";51
"CMF";8.864;0.0195;0.4928;0.0282;-0.001;0.3568;"Test";51
"NMF";3.397;0.0194;0.4924;0.016;-0.024;0.3455;"Test";51
"NNLM";3.624;0.0173;0.4926;0.009;0.0521;0.4966;"Test";51
"AIRWLS";3.611;0.0169;0.4924;0.0112;0.2004;0.5986;"Test";51
"Newton";1.807;0.0171;0.4924;0.0138;0.1785;0.5675;"Test";51
"C-SGD";3.351;0.0179;0.4924;0.0085;0.1572;0.5332;"Test";51
"B-SGD";1.944;0.0218;0.4925;0.0082;0.0565;0.4379;"Test";51
"AvaGrad";1.573;0.0222;0.0023;0.0127;-0.038;0.2427;"Full";52
"Fisher";1.442;0.0175;0.0018;0.0082;0.1351;0.5193;"Full";52
"NBWaVE";17.397;0.0158;0.0016;0.0077;0.3262;0.722;"Full";52
"CMF";9.521;0.0188;0.0019;0.0133;-0.055;0.3847;"Full";52
"NMF";4.864;0.0194;0.002;0.0093;-0.0328;0.3725;"Full";52
"NNLM";3.615;0.0166;0.0017;0.0059;0.032;0.482;"Full";52
"AIRWLS";3.589;0.0157;0.0016;0.005;0.2477;0.6056;"Full";52
"Newton";1.818;0.0157;0.0016;0.0054;0.2538;0.6151;"Full";52
"C-SGD";3.353;0.0155;0.0016;0.0055;0.1625;0.5311;"Full";52
"B-SGD";1.96;0.0159;0.0017;0.0062;0.0486;0.4184;"Full";52
"AvaGrad";1.573;0.0219;0.1411;0.012;-0.038;0.2427;"Train";52
"Fisher";1.442;0.0169;0.1408;0.0043;0.1351;0.5193;"Train";52
"NBWaVE";17.397;0.0147;0.1406;0.0073;0.3262;0.722;"Train";52
"CMF";9.521;0.0182;0.1414;0.0052;-0.055;0.3847;"Train";52
"NMF";4.864;0.0189;0.141;0.0059;-0.0328;0.3725;"Train";52
"NNLM";3.615;0.0162;0.1405;0.0047;0.032;0.482;"Train";52
"AIRWLS";3.589;0.0153;0.1405;0.0035;0.2477;0.6056;"Train";52
"Newton";1.818;0.0153;0.1405;0.0035;0.2538;0.6151;"Train";52
"C-SGD";3.353;0.0145;0.1405;0.0044;0.1625;0.5311;"Train";52
"B-SGD";1.96;0.0137;0.1405;0.0052;0.0486;0.4184;"Train";52
"AvaGrad";1.573;0.0231;0.4922;0.0148;-0.038;0.2427;"Test";52
"Fisher";1.442;0.019;0.4919;0.0194;0.1351;0.5193;"Test";52
"NBWaVE";17.397;0.019;0.4919;0.0091;0.3262;0.722;"Test";52
"CMF";9.521;0.0205;0.4912;0.0371;-0.055;0.3847;"Test";52
"NMF";4.864;0.0209;0.492;0.0191;-0.0328;0.3725;"Test";52
"NNLM";3.615;0.0177;0.4923;0.0094;0.032;0.482;"Test";52
"AIRWLS";3.589;0.017;0.4921;0.0096;0.2477;0.6056;"Test";52
"Newton";1.818;0.0171;0.492;0.0112;0.2538;0.6151;"Test";52
"C-SGD";3.353;0.0185;0.4921;0.0089;0.1625;0.5311;"Test";52
"B-SGD";1.96;0.0223;0.4921;0.0092;0.0486;0.4184;"Test";52
"AvaGrad";1.571;0.019;0.0025;0.0196;-0.0504;0.2555;"Full";53
"Fisher";1.47;0.0152;0.002;0.0098;0.3514;0.7647;"Full";53
"NBWaVE";16.695;0.0138;0.0018;0.0107;0.3973;0.7811;"Full";53
"CMF";8.914;0.0173;0.0023;0.0167;0.1329;0.6616;"Full";53
"NMF";4.879;0.0169;0.0023;0.0122;0.1452;0.6513;"Full";53
"NNLM";3.619;0.0153;0.0021;0.0102;0.2549;0.7224;"Full";53
"AIRWLS";3.616;0.0138;0.0018;0.007;0.5385;0.9004;"Full";53
"Newton";1.81;0.0138;0.0018;0.0074;0.5448;0.9076;"Full";53
"C-SGD";3.36;0.0137;0.0018;0.0097;0.3674;0.7748;"Full";53
"B-SGD";1.964;0.0138;0.0019;0.0102;0.2257;0.6623;"Full";53
"AvaGrad";1.571;0.019;0.1416;0.0185;-0.0504;0.2555;"Train";53
"Fisher";1.47;0.015;0.1414;0.0053;0.3514;0.7647;"Train";53
"NBWaVE";16.695;0.0132;0.1412;0.009;0.3973;0.7811;"Train";53
"CMF";8.914;0.017;0.1417;0.007;0.1329;0.6616;"Train";53
"NMF";4.879;0.0168;0.1416;0.0084;0.1452;0.6513;"Train";53
"NNLM";3.619;0.0151;0.141;0.0064;0.2549;0.7224;"Train";53
"AIRWLS";3.616;0.0136;0.141;0.004;0.5385;0.9004;"Train";53
"Newton";1.81;0.0136;0.1411;0.004;0.5448;0.9076;"Train";53
"C-SGD";3.36;0.0134;0.141;0.006;0.3674;0.7748;"Train";53
"B-SGD";1.964;0.0128;0.141;0.0072;0.2257;0.6623;"Train";53
"AvaGrad";1.571;0.0187;0.4919;0.0224;-0.0504;0.2555;"Test";53
"Fisher";1.47;0.0157;0.4914;0.0222;0.3514;0.7647;"Test";53
"NBWaVE";16.695;0.0156;0.4914;0.0152;0.3973;0.7811;"Test";53
"CMF";8.914;0.0183;0.4915;0.0435;0.1329;0.6616;"Test";53
"NMF";4.879;0.0172;0.4915;0.0226;0.1452;0.6513;"Test";53
"NNLM";3.619;0.0157;0.492;0.0208;0.2549;0.7224;"Test";53
"AIRWLS";3.616;0.0142;0.4916;0.0152;0.5385;0.9004;"Test";53
"Newton";1.81;0.0142;0.4915;0.0166;0.5448;0.9076;"Test";53
"C-SGD";3.36;0.0147;0.4916;0.0198;0.3674;0.7748;"Test";53
"B-SGD";1.964;0.0167;0.4916;0.0183;0.2257;0.6623;"Test";53
"AvaGrad";2.072;0.0202;0.0031;0.0139;-0.0425;0.2507;"Full";54
"Fisher";1.708;0.0161;0.0025;0.0083;0.1369;0.5723;"Full";54
"NBWaVE";6.33;0.0141;0.0022;0.0077;0.3836;0.8066;"Full";54
"CMF";9.456;0.0172;0.0027;0.0104;0.0198;0.4412;"Full";54
"NMF";1.782;0.0182;0.0028;0.0107;-0.0047;0.3952;"Full";54
"NNLM";3.639;0.015;0.0024;0.0059;0.1778;0.6032;"Full";54
"AIRWLS";3.607;0.0142;0.0022;0.0053;0.3663;0.7484;"Full";54
"Newton";1.819;0.0143;0.0022;0.0057;0.3598;0.7393;"Full";54
"C-SGD";3.359;0.0138;0.0022;0.0055;0.4288;0.8118;"Full";54
"B-SGD";1.966;0.0147;0.0023;0.0065;0.2039;0.6267;"Full";54
"AvaGrad";2.072;0.0201;0.1419;0.0133;-0.0425;0.2507;"Train";54
"Fisher";1.708;0.0157;0.1415;0.0046;0.1369;0.5723;"Train";54
"NBWaVE";6.33;0.0132;0.1412;0.0071;0.3836;0.8066;"Train";54
"CMF";9.456;0.0167;0.1415;0.0054;0.0198;0.4412;"Train";54
"NMF";1.782;0.018;0.1417;0.0076;-0.0047;0.3952;"Train";54
"NNLM";3.639;0.0147;0.1411;0.0047;0.1778;0.6032;"Train";54
"AIRWLS";3.607;0.0139;0.1412;0.0033;0.3663;0.7484;"Train";54
"Newton";1.819;0.0139;0.1412;0.0033;0.3598;0.7393;"Train";54
"C-SGD";3.359;0.0131;0.141;0.0047;0.4288;0.8118;"Train";54
"B-SGD";1.966;0.0127;0.1411;0.0057;0.2039;0.6267;"Train";54
"AvaGrad";2.072;0.0206;0.4927;0.0159;-0.0425;0.2507;"Test";54
"Fisher";1.708;0.0173;0.4921;0.0188;0.1369;0.5723;"Test";54
"NBWaVE";6.33;0.0168;0.4921;0.0092;0.3836;0.8066;"Test";54
"CMF";9.456;0.0185;0.4924;0.0242;0.0198;0.4412;"Test";54
"NMF";1.782;0.0191;0.4924;0.0194;-0.0047;0.3952;"Test";54
"NNLM";3.639;0.0159;0.4924;0.0093;0.1778;0.6032;"Test";54
"AIRWLS";3.607;0.0152;0.4921;0.0109;0.3663;0.7484;"Test";54
"Newton";1.819;0.0153;0.4921;0.0124;0.3598;0.7393;"Test";54
"C-SGD";3.359;0.016;0.4922;0.0076;0.4288;0.8118;"Test";54
"B-SGD";1.966;0.0202;0.4923;0.009;0.2039;0.6267;"Test";54
"AvaGrad";1.954;0.0204;0.0021;0.0133;-0.0667;0.2651;"Full";55
"Fisher";3.017;0.0147;0.0016;0.0072;0.2162;0.6071;"Full";55
"NBWaVE";9.193;0.013;0.0014;0.0077;0.1952;0.5871;"Full";55
"CMF";8.863;0.0151;0.0016;0.0072;0.0443;0.3844;"Full";55
"NMF";4.845;0.0161;0.0017;0.008;0.0537;0.3677;"Full";55
"NNLM";3.046;0.0146;0.0016;0.0138;0.0082;0.3604;"Full";55
"AIRWLS";3.59;0.0132;0.0014;0.0053;0.2817;0.6596;"Full";55
"Newton";1.815;0.0131;0.0014;0.0056;0.307;0.704;"Full";55
"C-SGD";3.353;0.0133;0.0014;0.0055;0.1433;0.5326;"Full";55
"B-SGD";1.981;0.013;0.0014;0.0055;0.1102;0.5154;"Full";55
"AvaGrad";1.954;0.0203;0.1414;0.0126;-0.0667;0.2651;"Train";55
"Fisher";3.017;0.0144;0.1409;0.0045;0.2162;0.6071;"Train";55
"NBWaVE";9.193;0.0119;0.1408;0.0075;0.1952;0.5871;"Train";55
"CMF";8.863;0.015;0.141;0.0049;0.0443;0.3844;"Train";55
"NMF";4.845;0.0159;0.1411;0.0057;0.0537;0.3677;"Train";55
"NNLM";3.046;0.0143;0.1404;0.0048;0.0082;0.3604;"Train";55
"AIRWLS";3.59;0.0128;0.1407;0.0036;0.2817;0.6596;"Train";55
"Newton";1.815;0.0128;0.1407;0.0036;0.307;0.704;"Train";55
"C-SGD";3.353;0.0119;0.1407;0.0047;0.1433;0.5326;"Train";55
"B-SGD";1.981;0.0111;0.1406;0.0049;0.1102;0.5154;"Train";55
"AvaGrad";1.954;0.0204;0.4915;0.015;-0.0667;0.2651;"Test";55
"Fisher";3.017;0.0156;0.4912;0.0148;0.2162;0.6071;"Test";55
"NBWaVE";9.193;0.0161;0.4911;0.0082;0.1952;0.5871;"Test";55
"CMF";8.863;0.0156;0.4912;0.0138;0.0443;0.3844;"Test";55
"NMF";4.845;0.0167;0.4912;0.0145;0.0537;0.3677;"Test";55
"NNLM";3.046;0.0156;0.4921;0.0386;0.0082;0.3604;"Test";55
"AIRWLS";3.59;0.0142;0.4913;0.0098;0.2817;0.6596;"Test";55
"Newton";1.815;0.014;0.4913;0.0111;0.307;0.704;"Test";55
"C-SGD";3.353;0.017;0.4913;0.0077;0.1433;0.5326;"Test";55
"B-SGD";1.981;0.0184;0.4914;0.0071;0.1102;0.5154;"Test";55
"AvaGrad";3.256;0.0211;0.003;0.0107;-0.0256;0.2441;"Full";56
"Fisher";1.392;0.0179;0.0026;0.007;0.0332;0.4847;"Full";56
"NBWaVE";10.644;0.0159;0.0023;0.0069;0.2718;0.654;"Full";56
"CMF";9.909;0.0188;0.0027;0.0081;-0.0321;0.3776;"Full";56
"NMF";3.656;0.0197;0.0028;0.0083;-0.0365;0.3475;"Full";56
"NNLM";3.625;0.0173;0.0025;0.0055;0.0356;0.4431;"Full";56
"AIRWLS";3.625;0.0165;0.0024;0.0051;0.1747;0.58;"Full";56
"Newton";1.824;0.0166;0.0024;0.0057;0.1752;0.5806;"Full";56
"C-SGD";3.363;0.0162;0.0024;0.0049;0.2089;0.5933;"Full";56
"B-SGD";1.974;0.0164;0.0024;0.0051;0.2096;0.5978;"Full";56
"AvaGrad";3.256;0.021;0.1413;0.0102;-0.0256;0.2441;"Train";56
"Fisher";1.392;0.0177;0.1411;0.0038;0.0332;0.4847;"Train";56
"NBWaVE";10.644;0.015;0.1408;0.0066;0.2718;0.654;"Train";56
"CMF";9.909;0.0185;0.1413;0.0045;-0.0321;0.3776;"Train";56
"NMF";3.656;0.0196;0.1413;0.0057;-0.0365;0.3475;"Train";56
"NNLM";3.625;0.0171;0.1407;0.0043;0.0356;0.4431;"Train";56
"AIRWLS";3.625;0.0162;0.1408;0.003;0.1747;0.58;"Train";56
"Newton";1.824;0.0162;0.1408;0.003;0.1752;0.5806;"Train";56
"C-SGD";3.363;0.0156;0.1408;0.0039;0.2089;0.5933;"Train";56
"B-SGD";1.974;0.0146;0.1407;0.0044;0.2096;0.5978;"Train";56
"AvaGrad";3.256;0.0211;0.4934;0.012;-0.0256;0.2441;"Test";56
"Fisher";1.392;0.0185;0.4929;0.016;0.0332;0.4847;"Test";56
"NBWaVE";10.644;0.0184;0.4928;0.0076;0.2718;0.654;"Test";56
"CMF";9.909;0.0195;0.4928;0.0186;-0.0321;0.3776;"Test";56
"NMF";3.656;0.0202;0.4931;0.0157;-0.0365;0.3475;"Test";56
"NNLM";3.625;0.0178;0.4934;0.009;0.0356;0.4431;"Test";56
"AIRWLS";3.625;0.0174;0.4931;0.0111;0.1747;0.58;"Test";56
"Newton";1.824;0.0175;0.493;0.0134;0.1752;0.5806;"Test";56
"C-SGD";3.363;0.018;0.493;0.0079;0.2089;0.5933;"Test";56
"B-SGD";1.974;0.0215;0.4931;0.0069;0.2096;0.5978;"Test";56
"AvaGrad";2.25;0.0155;0.0025;0.0118;-0.0354;0.2568;"Full";57
"Fisher";3.685;0.0129;0.0021;0.0079;0.1304;0.5232;"Full";57
"NBWaVE";9.296;0.0115;0.0018;0.0076;0.1968;0.5737;"Full";57
"CMF";9.624;0.0134;0.0022;0.0077;-0.0029;0.436;"Full";57
"NMF";4.839;0.0141;0.0023;0.0088;-0.0489;0.3857;"Full";57
"NNLM";3.623;0.0125;0.002;0.0059;0.0638;0.5113;"Full";57
"AIRWLS";3.608;0.0118;0.0019;0.0053;0.2483;0.6021;"Full";57
"Newton";1.814;0.0118;0.0019;0.0059;0.2447;0.6034;"Full";57
"C-SGD";3.363;0.012;0.0019;0.0057;0.152;0.5037;"Full";57
"B-SGD";1.964;0.0119;0.0019;0.0056;0.1376;0.4838;"Full";57
"AvaGrad";2.25;0.0156;0.1409;0.0109;-0.0354;0.2568;"Train";57
"Fisher";3.685;0.0127;0.1407;0.004;0.1304;0.5232;"Train";57
"NBWaVE";9.296;0.0107;0.1404;0.0071;0.1968;0.5737;"Train";57
"CMF";9.624;0.0133;0.1407;0.0045;-0.0029;0.436;"Train";57
