"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"C-SGD";45.79;0.03;0.007;0.0107;0.4806;0.7774;"Full";69
"B-SGD";32.996;0.0304;0.0071;0.011;0.4221;0.7606;"Full";69
"AvaGrad";49.558;0.0361;0.1465;0.0209;-0.0144;0.2636;"Train";69
"Fisher";308.426;0.0317;0.1459;0.0089;0.3571;0.7229;"Train";69
"NBWaVE";217.206;0.0276;0.1449;0.0124;0.4657;0.774;"Train";69
"CMF";795.903;0.0312;0.1457;0.0085;0.154;0.7069;"Train";69
"NMF";536.702;0.0322;0.146;0.0098;0.0633;0.7483;"Train";69
"NNLM";227.385;0.0302;0.1453;0.0085;0.2502;0.8702;"Train";69
"AIRWLS";217.112;0.0299;0.1453;0.0079;0.5012;0.7986;"Train";69
"Newton";79.036;0.0298;0.1453;0.0079;0.492;0.7956;"Train";69
"C-SGD";45.79;0.0285;0.1451;0.0094;0.4806;0.7774;"Train";69
"B-SGD";32.996;0.0272;0.1451;0.01;0.4221;0.7606;"Train";69
"AvaGrad";49.558;0.0361;0.495;0.0218;-0.0144;0.2636;"Test";69
"Fisher";308.426;0.0329;0.4943;0.0254;0.3571;0.7229;"Test";69
"NBWaVE";217.206;0.0338;0.4946;0.0141;0.4657;0.774;"Test";69
"CMF";795.903;0.0327;0.4945;0.0327;0.154;0.7069;"Test";69
"NMF";536.702;0.0332;0.4943;0.0238;0.0633;0.7483;"Test";69
"NNLM";227.385;0.0314;0.4947;0.0154;0.2502;0.8702;"Test";69
"AIRWLS";217.112;0.0316;0.4946;0.0194;0.5012;0.7986;"Test";69
"Newton";79.036;0.0318;0.4945;0.0242;0.492;0.7956;"Test";69
"C-SGD";45.79;0.0343;0.4948;0.0144;0.4806;0.7774;"Test";69
"B-SGD";32.996;0.0396;0.4949;0.014;0.4221;0.7606;"Test";69
"AvaGrad";50.002;0.0364;0.0082;0.0213;-0.0173;0.2586;"Full";70
"Fisher";441.776;0.0322;0.0073;0.0133;0.3218;0.7265;"Full";70
"NBWaVE";189.123;0.0293;0.0066;0.0131;0.3975;0.7661;"Full";70
"CMF";793.291;0.0317;0.0072;0.014;0.0128;0.6594;"Full";70
"NMF";536.633;0.0328;0.0074;0.0136;0.2474;0.7885;"Full";70
"NNLM";226.434;0.0307;0.007;0.0106;0.2624;0.8906;"Full";70
"AIRWLS";217.217;0.0305;0.0069;0.011;0.4831;0.7857;"Full";70
"Newton";78.805;0.0305;0.0069;0.0124;0.454;0.7848;"Full";70
"C-SGD";45.787;0.0301;0.0068;0.0109;0.4751;0.7765;"Full";70
"B-SGD";33.111;0.0304;0.0069;0.0114;0.4017;0.7442;"Full";70
"AvaGrad";50.002;0.0364;0.1462;0.0211;-0.0173;0.2586;"Train";70
"Fisher";441.776;0.0319;0.1456;0.0092;0.3218;0.7265;"Train";70
"NBWaVE";189.123;0.0276;0.1446;0.0126;0.3975;0.7661;"Train";70
"CMF";793.291;0.0313;0.1454;0.0087;0.0128;0.6594;"Train";70
"NMF";536.633;0.0325;0.1457;0.0102;0.2474;0.7885;"Train";70
"NNLM";226.434;0.0304;0.145;0.0088;0.2624;0.8906;"Train";70
"AIRWLS";217.217;0.03;0.145;0.0082;0.4831;0.7857;"Train";70
"Newton";78.805;0.03;0.145;0.0082;0.454;0.7848;"Train";70
"C-SGD";45.787;0.0287;0.1448;0.0097;0.4751;0.7765;"Train";70
"B-SGD";33.111;0.0272;0.1448;0.0104;0.4017;0.7442;"Train";70
"AvaGrad";50.002;0.0365;0.4953;0.0217;-0.0173;0.2586;"Test";70
"Fisher";441.776;0.0332;0.4945;0.025;0.3218;0.7265;"Test";70
"NBWaVE";189.123;0.0341;0.4948;0.0144;0.3975;0.7661;"Test";70
"CMF";793.291;0.0327;0.4946;0.0289;0.0128;0.6594;"Test";70
"NMF";536.633;0.0336;0.4946;0.0231;0.2474;0.7885;"Test";70
"NNLM";226.434;0.0317;0.495;0.0157;0.2624;0.8906;"Test";70
"AIRWLS";217.217;0.0319;0.4948;0.0192;0.4831;0.7857;"Test";70
"Newton";78.805;0.032;0.4948;0.0245;0.454;0.7848;"Test";70
"C-SGD";45.787;0.0342;0.495;0.0145;0.4751;0.7765;"Test";70
"B-SGD";33.111;0.0395;0.4951;0.014;0.4017;0.7442;"Test";70
"AvaGrad";459.017;0.0373;0.0068;0.0209;0.0234;0.6302;"Full";71
"Fisher";346.916;0.0344;0.0063;0.0146;0.4081;0.7568;"Full";71
"NBWaVE";214.995;0.0315;0.0058;0.0144;0.4284;0.7465;"Full";71
"CMF";788.987;0.0337;0.0062;0.0185;0.025;0.6451;"Full";71
"NMF";538.395;0.0349;0.0064;0.0148;0.0171;0.7301;"Full";71
"NNLM";225.962;0.0329;0.0061;0.0117;0.0707;0.8387;"Full";71
"AIRWLS";217.209;0.0326;0.006;0.012;0.5017;0.801;"Full";71
"Newton";79.139;0.0326;0.006;0.0134;0.4955;0.7926;"Full";71
"C-SGD";45.812;0.0323;0.0059;0.0122;0.4452;0.7521;"Full";71
"B-SGD";33.115;0.0326;0.006;0.0126;0.3639;0.7064;"Full";71
"AvaGrad";459.017;0.0374;0.1451;0.0204;0.0234;0.6302;"Train";71
"Fisher";346.916;0.0341;0.1448;0.0103;0.4081;0.7568;"Train";71
"NBWaVE";214.995;0.0297;0.144;0.0139;0.4284;0.7465;"Train";71
"CMF";788.987;0.0333;0.1448;0.0098;0.025;0.6451;"Train";71
"NMF";538.395;0.0347;0.1449;0.0112;0.0171;0.7301;"Train";71
"NNLM";225.962;0.0326;0.1443;0.01;0.0707;0.8387;"Train";71
"AIRWLS";217.209;0.0321;0.1443;0.0093;0.5017;0.801;"Train";71
"Newton";79.139;0.0321;0.1443;0.0093;0.4955;0.7926;"Train";71
"C-SGD";45.812;0.0307;0.1441;0.0108;0.4452;0.7521;"Train";71
"B-SGD";33.115;0.0291;0.1441;0.0116;0.3639;0.7064;"Train";71
"AvaGrad";459.017;0.0371;0.4945;0.0222;0.0234;0.6302;"Test";71
"Fisher";346.916;0.0354;0.494;0.0266;0.4081;0.7568;"Test";71
"NBWaVE";214.995;0.0365;0.4943;0.0158;0.4284;0.7465;"Test";71
"CMF";788.987;0.035;0.4937;0.0433;0.025;0.6451;"Test";71
"NMF";538.395;0.0357;0.494;0.0249;0.0171;0.7301;"Test";71
"NNLM";225.962;0.0338;0.4944;0.0165;0.0707;0.8387;"Test";71
"AIRWLS";217.209;0.034;0.4943;0.0196;0.5017;0.801;"Test";71
"Newton";79.139;0.0342;0.4942;0.025;0.4955;0.7926;"Test";71
"C-SGD";45.812;0.0368;0.4944;0.0162;0.4452;0.7521;"Test";71
"B-SGD";33.115;0.0425;0.4945;0.0153;0.3639;0.7064;"Test";71
"AvaGrad";35.157;0.0338;0.0082;0.0223;-0.0246;0.2749;"Full";72
"Fisher";672.657;0.0301;0.0073;0.0138;0.3869;0.747;"Full";72
"NBWaVE";210.597;0.0274;0.0067;0.0132;0.4007;0.7488;"Full";72
"CMF";793.858;0.0297;0.0073;0.0155;0.1339;0.6834;"Full";72
"NMF";535.789;0.0306;0.0075;0.0141;0.1475;0.6718;"Full";72
"NNLM";226.78;0.0289;0.0071;0.0104;0.21;0.873;"Full";72
"AIRWLS";218.002;0.0286;0.007;0.0112;0.5146;0.8003;"Full";72
"Newton";78.798;0.0287;0.007;0.0124;0.4824;0.7967;"Full";72
"C-SGD";45.631;0.0283;0.0069;0.0109;0.4604;0.7695;"Full";72
"B-SGD";33.003;0.0282;0.0069;0.0112;0.4071;0.7455;"Full";72
"AvaGrad";35.157;0.0337;0.1464;0.0221;-0.0246;0.2749;"Train";72
"Fisher";672.657;0.0297;0.1458;0.0091;0.3869;0.747;"Train";72
"NBWaVE";210.597;0.0258;0.1448;0.0126;0.4007;0.7488;"Train";72
"CMF";793.858;0.0293;0.1457;0.0087;0.1339;0.6834;"Train";72
"NMF";535.789;0.0303;0.1459;0.0101;0.1475;0.6718;"Train";72
"NNLM";226.78;0.0286;0.1452;0.0087;0.21;0.873;"Train";72
"AIRWLS";218.002;0.0281;0.1452;0.0081;0.5146;0.8003;"Train";72
"Newton";78.798;0.0281;0.1452;0.0081;0.4824;0.7967;"Train";72
"C-SGD";45.631;0.0269;0.145;0.0096;0.4604;0.7695;"Train";72
"B-SGD";33.003;0.0254;0.1449;0.0103;0.4071;0.7455;"Train";72
"AvaGrad";35.157;0.0339;0.4951;0.0229;-0.0246;0.2749;"Test";72
"Fisher";672.657;0.0311;0.4943;0.0275;0.3869;0.747;"Test";72
"NBWaVE";210.597;0.0321;0.4948;0.0147;0.4007;0.7488;"Test";72
"CMF";793.858;0.031;0.4943;0.0352;0.1339;0.6834;"Test";72
"NMF";535.789;0.0315;0.4944;0.0256;0.1475;0.6718;"Test";72
"NNLM";226.78;0.0298;0.4948;0.0154;0.21;0.873;"Test";72
"AIRWLS";218.002;0.0301;0.4947;0.0201;0.5146;0.8003;"Test";72
"Newton";78.798;0.0302;0.4947;0.0248;0.4824;0.7967;"Test";72
"C-SGD";45.631;0.0321;0.4949;0.0145;0.4604;0.7695;"Test";72
"B-SGD";33.003;0.0363;0.495;0.0137;0.4071;0.7455;"Test";72
"AvaGrad";494.132;0.0389;0.008;0.0198;-0.0107;0.264;"Full";73
"Fisher";254.591;0.0346;0.0071;0.0131;0.3315;0.7365;"Full";73
"NBWaVE";182.823;0.0315;0.0065;0.0131;0.4355;0.763;"Full";73
"CMF";794.438;0.0341;0.0071;0.0164;0.0517;0.5774;"Full";73
"NMF";536.554;0.0352;0.0073;0.0135;0.0417;0.6534;"Full";73
"NNLM";227.858;0.0332;0.0069;0.0107;0.0363;0.7402;"Full";73
"AIRWLS";217.386;0.0329;0.0068;0.0113;0.497;0.7844;"Full";73
"Newton";79.393;0.0329;0.0068;0.0129;0.4332;0.7859;"Full";73
"C-SGD";45.934;0.0325;0.0067;0.0111;0.423;0.7496;"Full";73
"B-SGD";33.416;0.0328;0.0068;0.0116;0.3613;0.7135;"Full";73
"AvaGrad";494.132;0.0389;0.1461;0.0197;-0.0107;0.264;"Train";73
"Fisher";254.591;0.0343;0.1455;0.0094;0.3315;0.7365;"Train";73
"NBWaVE";182.823;0.0297;0.1445;0.0127;0.4355;0.763;"Train";73
"CMF";794.438;0.0336;0.1455;0.009;0.0517;0.5774;"Train";73
"NMF";536.554;0.0349;0.1456;0.0103;0.0417;0.6534;"Train";73
"NNLM";227.858;0.0328;0.1449;0.0091;0.0363;0.7402;"Train";73
"AIRWLS";217.386;0.0324;0.1449;0.0085;0.497;0.7844;"Train";73
"Newton";79.393;0.0323;0.145;0.0084;0.4332;0.7859;"Train";73
"C-SGD";45.934;0.0309;0.1447;0.0099;0.423;0.7496;"Train";73
"B-SGD";33.416;0.0294;0.1447;0.0108;0.3613;0.7135;"Train";73
"AvaGrad";494.132;0.0389;0.4951;0.0201;-0.0107;0.264;"Test";73
"Fisher";254.591;0.0355;0.4945;0.0238;0.3315;0.7365;"Test";73
"NBWaVE";182.823;0.0367;0.4948;0.014;0.4355;0.763;"Test";73
"CMF";794.438;0.0353;0.4943;0.0372;0.0517;0.5774;"Test";73
"NMF";536.554;0.036;0.4945;0.0225;0.0417;0.6534;"Test";73
"NNLM";227.858;0.0341;0.4949;0.0152;0.0363;0.7402;"Test";73
"AIRWLS";217.386;0.0345;0.4948;0.0192;0.497;0.7844;"Test";73
"Newton";79.393;0.0347;0.4947;0.0254;0.4332;0.7859;"Test";73
"C-SGD";45.934;0.0371;0.4949;0.0145;0.423;0.7496;"Test";73
"B-SGD";33.416;0.0424;0.4951;0.0139;0.3613;0.7135;"Test";73
"AvaGrad";47.881;0.0382;0.0079;0.0255;-0.0158;0.2582;"Full";74
"Fisher";374.977;0.0332;0.0069;0.0144;0.4829;0.8065;"Full";74
"NBWaVE";241.785;0.0305;0.0063;0.0138;0.4798;0.7965;"Full";74
"CMF";774.889;0.0328;0.0069;0.0213;0.0795;0.6956;"Full";74
"NMF";537.696;0.0337;0.007;0.0147;0.2012;0.8006;"Full";74
"NNLM";226.875;0.0319;0.0067;0.0115;0.1451;0.9042;"Full";74
"AIRWLS";217.654;0.0316;0.0066;0.0115;0.5256;0.829;"Full";74
"Newton";78.787;0.0315;0.0066;0.0122;0.5755;0.8462;"Full";74
"C-SGD";45.835;0.0313;0.0066;0.0113;0.5478;0.831;"Full";74
"B-SGD";33.281;0.0315;0.0066;0.0118;0.5172;0.8223;"Full";74
"AvaGrad";47.881;0.0381;0.1461;0.0251;-0.0158;0.2582;"Train";74
"Fisher";374.977;0.0327;0.1454;0.009;0.4829;0.8065;"Train";74
"NBWaVE";241.785;0.0287;0.1445;0.0126;0.4798;0.7965;"Train";74
"CMF";774.889;0.0322;0.1457;0.0087;0.0795;0.6956;"Train";74
"NMF";537.696;0.0333;0.1455;0.0098;0.2012;0.8006;"Train";74
"NNLM";226.875;0.0314;0.1447;0.0087;0.1451;0.9042;"Train";74
"AIRWLS";217.654;0.0309;0.1448;0.0082;0.5256;0.829;"Train";74
"Newton";78.787;0.0308;0.1449;0.0082;0.5755;0.8462;"Train";74
"C-SGD";45.835;0.0298;0.1447;0.0094;0.5478;0.831;"Train";74
"B-SGD";33.281;0.0282;0.1447;0.0101;0.5172;0.8223;"Train";74
"AvaGrad";47.881;0.0384;0.4949;0.0266;-0.0158;0.2582;"Test";74
"Fisher";374.977;0.0345;0.4941;0.03;0.4829;0.8065;"Test";74
"NBWaVE";241.785;0.0356;0.4945;0.017;0.4798;0.7965;"Test";74
"CMF";774.889;0.0345;0.4935;0.0576;0.0795;0.6956;"Test";74
"NMF";537.696;0.0348;0.4942;0.0287;0.2012;0.8006;"Test";74
"NNLM";226.875;0.0331;0.4948;0.0194;0.1451;0.9042;"Test";74
"AIRWLS";217.654;0.0334;0.4945;0.0212;0.5256;0.829;"Test";74
"Newton";78.787;0.0335;0.4945;0.0239;0.5755;0.8462;"Test";74
"C-SGD";45.835;0.0356;0.4946;0.0169;0.5478;0.831;"Test";74
"B-SGD";33.281;0.0407;0.4948;0.0166;0.5172;0.8223;"Test";74
"AvaGrad";509.333;0.0368;0.0077;0.0222;-0.0218;0.2594;"Full";75
"Fisher";307.493;0.0319;0.0067;0.0136;0.4784;0.8268;"Full";75
"NBWaVE";248.289;0.0293;0.0062;0.0133;0.4768;0.7965;"Full";75
"CMF";776.69;0.0315;0.0067;0.014;0.1469;0.7675;"Full";75
"NMF";536.712;0.0325;0.0069;0.0139;0.2354;0.8344;"Full";75
"NNLM";226.54;0.0306;0.0065;0.0106;0.3577;0.9555;"Full";75
"AIRWLS";217.097;0.0304;0.0064;0.0109;0.5425;0.8393;"Full";75
"Newton";78.939;0.0303;0.0064;0.012;0.5339;0.8354;"Full";75
"C-SGD";45.675;0.0302;0.0064;0.011;0.5519;0.8365;"Full";75
"B-SGD";33.166;0.0305;0.0065;0.0113;0.5128;0.8209;"Full";75
"AvaGrad";509.333;0.0367;0.1457;0.0219;-0.0218;0.2594;"Train";75
"Fisher";307.493;0.0315;0.145;0.009;0.4784;0.8268;"Train";75
"NBWaVE";248.289;0.0276;0.1442;0.0126;0.4768;0.7965;"Train";75
"CMF";776.69;0.0311;0.1451;0.0087;0.1469;0.7675;"Train";75
"NMF";536.712;0.0322;0.1452;0.01;0.2354;0.8344;"Train";75
"NNLM";226.54;0.0302;0.1444;0.0087;0.3577;0.9555;"Train";75
"AIRWLS";217.097;0.0298;0.1445;0.0082;0.5425;0.8393;"Train";75
"Newton";78.939;0.0296;0.1445;0.0081;0.5339;0.8354;"Train";75
"C-SGD";45.675;0.0285;0.1444;0.0095;0.5519;0.8365;"Train";75
"B-SGD";33.166;0.0272;0.1444;0.0101;0.5128;0.8209;"Train";75
"AvaGrad";509.333;0.037;0.4952;0.0231;-0.0218;0.2594;"Test";75
"Fisher";307.493;0.0332;0.4944;0.027;0.4784;0.8268;"Test";75
"NBWaVE";248.289;0.0343;0.4948;0.0151;0.4768;0.7965;"Test";75
"CMF";776.69;0.0327;0.4941;0.0296;0.1469;0.7675;"Test";75
"NMF";536.712;0.0336;0.4945;0.0251;0.2354;0.8344;"Test";75
"NNLM";226.54;0.0317;0.4949;0.0162;0.3577;0.9555;"Test";75
"AIRWLS";217.097;0.0323;0.4948;0.0189;0.5425;0.8393;"Test";75
"Newton";78.939;0.0322;0.4947;0.0234;0.5339;0.8354;"Test";75
"C-SGD";45.675;0.035;0.4949;0.0152;0.5519;0.8365;"Test";75
"B-SGD";33.166;0.0399;0.495;0.0146;0.5128;0.8209;"Test";75
"AvaGrad";35.082;0.0364;0.0089;0.0222;-0.0293;0.2993;"Full";76
"Fisher";390.851;0.0325;0.0079;0.0129;0.2749;0.6978;"Full";76
"NBWaVE";211.178;0.0296;0.0072;0.0121;0.4126;0.7465;"Full";76
"CMF";794.826;0.0323;0.0079;0.0163;0.0765;0.6986;"Full";76
"NMF";536.797;0.0331;0.0081;0.0131;0.1826;0.7368;"Full";76
"NNLM";226.066;0.0311;0.0076;0.01;0.2474;0.906;"Full";76
"AIRWLS";217.177;0.0309;0.0076;0.0103;0.4706;0.7903;"Full";76
"Newton";78.073;0.0308;0.0076;0.0112;0.4868;0.7835;"Full";76
"C-SGD";45.902;0.0306;0.0075;0.0101;0.4716;0.7745;"Full";76
"B-SGD";33.417;0.031;0.0076;0.0104;0.3519;0.7035;"Full";76
"AvaGrad";35.082;0.0364;0.147;0.022;-0.0293;0.2993;"Train";76
"Fisher";390.851;0.0322;0.1464;0.008;0.2749;0.6978;"Train";76
"NBWaVE";211.178;0.028;0.1453;0.0115;0.4126;0.7465;"Train";76
"CMF";794.826;0.0319;0.1463;0.0078;0.0765;0.6986;"Train";76
"NMF";536.797;0.0329;0.1465;0.0089;0.1826;0.7368;"Train";76
"NNLM";226.066;0.0308;0.1457;0.0078;0.2474;0.906;"Train";76
"AIRWLS";217.177;0.0304;0.1458;0.0072;0.4706;0.7903;"Train";76
"Newton";78.073;0.0302;0.1458;0.0072;0.4868;0.7835;"Train";76
"C-SGD";45.902;0.029;0.1456;0.0087;0.4716;0.7745;"Train";76
"B-SGD";33.417;0.0279;0.1456;0.0092;0.3519;0.7035;"Train";76
"AvaGrad";35.082;0.0364;0.4953;0.023;-0.0293;0.2993;"Test";76
"Fisher";390.851;0.0334;0.4945;0.027;0.2749;0.6978;"Test";76
"NBWaVE";211.178;0.0343;0.4949;0.0139;0.4126;0.7465;"Test";76
"CMF";794.826;0.0334;0.4945;0.0408;0.0765;0.6986;"Test";76
"NMF";536.797;0.0338;0.4946;0.0253;0.1826;0.7368;"Test";76
"NNLM";226.066;0.032;0.4951;0.0162;0.2474;0.906;"Test";76
"AIRWLS";217.177;0.0323;0.4949;0.0193;0.4706;0.7903;"Test";76
"Newton";78.073;0.0324;0.4948;0.0226;0.4868;0.7835;"Test";76
"C-SGD";45.902;0.0353;0.4951;0.014;0.4716;0.7745;"Test";76
"B-SGD";33.417;0.0398;0.4952;0.0137;0.3519;0.7035;"Test";76
"AvaGrad";34.419;0.0391;0.0079;0.0227;-0.0149;0.2607;"Full";77
"Fisher";282.092;0.0344;0.007;0.0148;0.4423;0.8017;"Full";77
"NBWaVE";216.456;0.0316;0.0064;0.0146;0.4807;0.7921;"Full";77
"CMF";799.804;0.0341;0.007;0.0163;0.0876;0.7281;"Full";77
"NMF";537.511;0.0351;0.0072;0.0153;0.0849;0.7769;"Full";77
"NNLM";226.181;0.033;0.0068;0.0119;0.1283;0.9066;"Full";77
"AIRWLS";218.029;0.0328;0.0067;0.0126;0.56;0.8381;"Full";77
"Newton";78.738;0.0328;0.0067;0.014;0.5504;0.8351;"Full";77
"C-SGD";45.872;0.0325;0.0067;0.0123;0.5563;0.8283;"Full";77
"B-SGD";33.485;0.0328;0.0067;0.0127;0.5359;0.81;"Full";77
"AvaGrad";34.419;0.0391;0.1462;0.0226;-0.0149;0.2607;"Train";77
"Fisher";282.092;0.034;0.1455;0.0107;0.4423;0.8017;"Train";77
"NBWaVE";216.456;0.0298;0.1446;0.0141;0.4807;0.7921;"Train";77
"CMF";799.804;0.0337;0.1454;0.0103;0.0876;0.7281;"Train";77
"NMF";537.511;0.0348;0.1456;0.012;0.0849;0.7769;"Train";77
"NNLM";226.181;0.0327;0.145;0.0103;0.1283;0.9066;"Train";77
"AIRWLS";218.029;0.0323;0.145;0.0094;0.56;0.8381;"Train";77
"Newton";78.738;0.0323;0.145;0.0094;0.5504;0.8351;"Train";77
"C-SGD";45.872;0.031;0.1448;0.011;0.5563;0.8283;"Train";77
"B-SGD";33.485;0.0295;0.1448;0.0117;0.5359;0.81;"Train";77
"AvaGrad";34.419;0.039;0.4949;0.023;-0.0149;0.2607;"Test";77
"Fisher";282.092;0.0353;0.4942;0.0265;0.4423;0.8017;"Test";77
"NBWaVE";216.456;0.0365;0.4945;0.0159;0.4807;0.7921;"Test";77
"CMF";799.804;0.0351;0.4942;0.0336;0.0876;0.7281;"Test";77
"NMF";537.511;0.0359;0.4943;0.0246;0.0849;0.7769;"Test";77
"NNLM";226.181;0.0339;0.4946;0.0168;0.1283;0.9066;"Test";77
"AIRWLS";218.029;0.0341;0.4945;0.0214;0.56;0.8381;"Test";77
"Newton";78.738;0.0343;0.4944;0.027;0.5504;0.8351;"Test";77
"C-SGD";45.872;0.0365;0.4946;0.0161;0.5563;0.8283;"Test";77
"B-SGD";33.485;0.0422;0.4948;0.0155;0.5359;0.81;"Test";77
"AvaGrad";48.706;0.037;0.0079;0.0202;-0.0139;0.2623;"Full";78
"Fisher";240.001;0.0327;0.007;0.0132;0.3729;0.7599;"Full";78
"NBWaVE";212.326;0.0299;0.0064;0.0128;0.4696;0.7801;"Full";78
"CMF";779.459;0.0322;0.0069;0.0138;0.0576;0.738;"Full";78
"NMF";NA;NA;NA;NA;NA;NA;"Full";78
"NNLM";226.254;0.0313;0.0067;0.0106;0.1499;0.8723;"Full";78
"AIRWLS";217.17;0.0311;0.0067;0.0108;0.5104;0.8123;"Full";78
"Newton";79.343;0.0311;0.0067;0.012;0.4906;0.8106;"Full";78
"C-SGD";45.803;0.0308;0.0066;0.0107;0.5103;0.7984;"Full";78
"B-SGD";33.338;0.0308;0.0066;0.0111;0.4224;0.7786;"Full";78
"AvaGrad";48.706;0.037;0.1464;0.02;-0.0139;0.2623;"Train";78
"Fisher";240.001;0.0323;0.1457;0.0091;0.3729;0.7599;"Train";78
"NBWaVE";212.326;0.0282;0.1449;0.0124;0.4696;0.7801;"Train";78
"CMF";779.459;0.0318;0.1456;0.0087;0.0576;0.738;"Train";78
"NMF";NA;NA;NA;NA;NA;NA;"Train";78
"NNLM";226.254;0.031;0.1452;0.0088;0.1499;0.8723;"Train";78
"AIRWLS";217.17;0.0305;0.1453;0.0082;0.5104;0.8123;"Train";78
"Newton";79.343;0.0304;0.1453;0.0082;0.4906;0.8106;"Train";78
"C-SGD";45.803;0.0293;0.1451;0.0095;0.5103;0.7984;"Train";78
"B-SGD";33.338;0.0275;0.145;0.0102;0.4224;0.7786;"Train";78
"AvaGrad";48.706;0.0371;0.4943;0.0208;-0.0139;0.2623;"Test";78
"Fisher";240.001;0.0337;0.4937;0.0248;0.3729;0.7599;"Test";78
"NBWaVE";212.326;0.0348;0.494;0.014;0.4696;0.7801;"Test";78
"CMF";779.459;0.0331;0.4937;0.0283;0.0576;0.738;"Test";78
"NMF";NA;NA;NA;NA;NA;NA;"Test";78
"NNLM";226.254;0.0324;0.4941;0.0157;0.1499;0.8723;"Test";78
"AIRWLS";217.17;0.0328;0.4939;0.0184;0.5104;0.8123;"Test";78
"Newton";79.343;0.0328;0.4938;0.0229;0.4906;0.8106;"Test";78
"C-SGD";45.803;0.0349;0.4941;0.014;0.5103;0.7984;"Test";78
"B-SGD";33.338;0.0403;0.4942;0.0138;0.4224;0.7786;"Test";78
"AvaGrad";489.016;0.0378;0.0083;0.0184;-0.0176;0.2603;"Full";79
"Fisher";273.841;0.0336;0.0074;0.012;0.4141;0.7961;"Full";79
"NBWaVE";214.799;0.0307;0.0068;0.0121;0.4758;0.7849;"Full";79
"CMF";780.552;0.0331;0.0073;0.0131;0.0296;0.6462;"Full";79
"NMF";536.75;0.0341;0.0075;0.0123;0.1387;0.7503;"Full";79
"NNLM";226.086;0.0323;0.0072;0.0097;0.1203;0.8459;"Full";79
"AIRWLS";217.679;0.0321;0.0071;0.0099;0.5156;0.8193;"Full";79
"Newton";78.332;0.032;0.0071;0.0113;0.4979;0.8182;"Full";79
"C-SGD";45.989;0.0318;0.007;0.0102;0.4977;0.8121;"Full";79
"B-SGD";33.053;0.0321;0.0071;0.0103;0.4749;0.7844;"Full";79
"AvaGrad";489.016;0.0378;0.1462;0.0182;-0.0176;0.2603;"Train";79
"Fisher";273.841;0.0332;0.1455;0.0082;0.4141;0.7961;"Train";79
"NBWaVE";214.799;0.029;0.1446;0.0117;0.4758;0.7849;"Train";79
"CMF";780.552;0.0327;0.1455;0.0079;0.0296;0.6462;"Train";79
"NMF";536.75;0.0338;0.1456;0.009;0.1387;0.7503;"Train";79
"NNLM";226.086;0.0319;0.145;0.008;0.1203;0.8459;"Train";79
"AIRWLS";217.679;0.0315;0.145;0.0074;0.5156;0.8193;"Train";79
"Newton";78.332;0.0314;0.145;0.0074;0.4979;0.8182;"Train";79
"C-SGD";45.989;0.0302;0.1448;0.0088;0.4977;0.8121;"Train";79
"B-SGD";33.053;0.0291;0.1448;0.0092;0.4749;0.7844;"Train";79
"AvaGrad";489.016;0.0379;0.4956;0.0189;-0.0176;0.2603;"Test";79
"Fisher";273.841;0.0346;0.4949;0.023;0.4141;0.7961;"Test";79
"NBWaVE";214.799;0.0357;0.4953;0.0132;0.4758;0.7849;"Test";79
"CMF";780.552;0.0341;0.4947;0.0279;0.0296;0.6462;"Test";79
"NMF";536.75;0.035;0.495;0.0216;0.1387;0.7503;"Test";79
"NNLM";226.086;0.0333;0.4953;0.0144;0.1203;0.8459;"Test";79
"AIRWLS";217.679;0.0337;0.4952;0.0171;0.5156;0.8193;"Test";79
"Newton";78.332;0.0337;0.4952;0.0224;0.4979;0.8182;"Test";79
"C-SGD";45.989;0.0364;0.4954;0.0144;0.4977;0.8121;"Test";79
"B-SGD";33.053;0.0407;0.4955;0.0134;0.4749;0.7844;"Test";79
"AvaGrad";487.666;0.0345;0.0083;0.0219;-0.0202;0.2647;"Full";80
"Fisher";454.293;0.0307;0.0074;0.0138;0.3584;0.7348;"Full";80
"NBWaVE";245.203;0.0281;0.0068;0.0135;0.4482;0.756;"Full";80
"CMF";798.384;0.0304;0.0074;Inf;0.1327;0.6692;"Full";80
"NMF";NA;NA;NA;NA;NA;NA;"Full";80
"NNLM";226.172;0.0294;0.0071;Inf;0.1702;0.9016;"Full";80
"AIRWLS";217.815;0.0292;0.0071;0.0116;0.5061;0.7999;"Full";80
"Newton";79.595;0.0292;0.0071;0.0128;0.5075;0.7988;"Full";80
"C-SGD";46.146;0.0287;0.007;0.0113;0.419;0.7826;"Full";80
"B-SGD";33.397;0.0288;0.007;0.0116;0.4457;0.7529;"Full";80
"AvaGrad";487.666;0.0345;0.1465;0.0218;-0.0202;0.2647;"Train";80
"Fisher";454.293;0.0305;0.1459;0.0097;0.3584;0.7348;"Train";80
"NBWaVE";245.203;0.0265;0.1449;0.013;0.4482;0.756;"Train";80
"CMF";798.384;0.0301;0.1458;0.0091;0.1327;0.6692;"Train";80
"NMF";NA;NA;NA;NA;NA;NA;"Train";80
"NNLM";226.172;0.0291;0.1454;0.0092;0.1702;0.9016;"Train";80
"AIRWLS";217.815;0.0288;0.1454;0.0084;0.5061;0.7999;"Train";80
"Newton";79.595;0.0288;0.1454;0.0084;0.5075;0.7988;"Train";80
